Team,Opp,Date,Result,H/A,GF,GA,GD,PK,PKm,G-PK,Poss,PKatt,Comp,Att (GK),Thr,Pa Launch%,Pa AvgLen,Won,Lost,Won%,Att To,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,Last3rd Car,OppCr,Stp,Stp%,CrdY,CrdR,2CrdY,Fls,Fld,GCA,PassLive Gc,PassDead Gc,TO Gc,Sh-Gc,Fld Gc,Def-Gc,GK Att,Launch%,AvgLen,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,Off,PKwon,PKcon,OG,Recov,#OPA,AvgDist,Cmp,Pas Att,Cmp%,KP,Last3rd PA,PPA,CrsPA,PrgP,TotDist Pas,PrgDist Pas,Cmp 5-15,Att 5-15,Cmp% 5-15,Cmp 15-30,Att 15-30,Cmp% 15-30,Cmp 30+,Att 30+,Cmp% 30+,PKdef,PKA,PKms,Missed PK%,PKAg,PKsv,PK Save%,FK Ag,CKG,OGK,Live Pas,Dead,Pas FK,TB,Sw,Crs,TI,CK,In,Out,Str,Ps Off,PTo,Rec,Last3rd Rec,CPA,Mis,Dis,SCA,PassLive Sc,PassDead Sc,TO Sc,Sh-Sh,Fld Sc,Def-Sc,SoTA,Saves,Save%,Touches,Def Pen,Tch Def 3rd,Tch Mid 3rd,Tch Att 3rd,Att Pen,Live Tch,Tkl,TklW,Tkl Def 3rd,Tkl Mid 3rd,Tkl Att 3rd,Tkl.2,Tkl Att,Tkl%,Lost Tkl,Ints,BlcSh,Pass,Int,Tkl+Int,Clr,Err,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,FKAtt,PSxG,PSxG/SoT,PSxG+/-
Saint-Étienne,Angers,2025-02-22,D,H,3,3,0,0,0,3,61,0,fr Ligue 1,24,3,29.2,30.8,17,8,68.0,21,12,57.1,9,42.9,351,1450,773,16,6,10,1,10.0,3,0,0,13,15,6,4,1,1,0,0,0,6,50.0,33.8,19,0.16,0.38,8,42.1,17.6,0,1,0,2,0,46,2,14.0,500,608,82.2,14,53,11,1,72,8679,3315,225,256,87.9,231,269,85.9,39,69,56.5,2,2,0,0.0,2,0,0.0,0,0,0,552,55,19,2,0,25,22,4,4,0,0,1,9,493,6,5,16,9,34,26,2,3,3,0,0,4,1,75.0,725,43,135,366,226,33,725,17,9,5,9,3,6,17,35.3,11,9,0,9,7,24,18,0,1.5,1.5,-1.5,0.1,1.3,1.7,1.5,1.5,1.7,0.09,0,2.5,0.22,-0.5
Monaco,Lille,2025-02-22,L,A,1,2,-1,0,0,1,57,0,fr Ligue 1,22,7,9.1,24.0,15,9,62.5,20,7,35.0,12,60.0,500,2433,1211,19,17,6,1,16.7,2,0,0,18,11,2,1,0,0,1,0,0,1,0.0,4.0,13,0.08,0.33,3,23.1,12.8,0,2,0,0,0,32,2,13.6,495,561,88.2,9,41,7,2,45,8092,2435,240,258,93.0,220,239,92.1,24,43,55.8,0,0,0,,0,0,,0,0,0,513,46,12,6,3,16,24,6,2,4,0,2,6,493,17,5,21,8,25,16,3,2,4,0,0,6,4,66.7,684,45,151,350,189,25,684,16,9,5,10,1,9,15,60.0,6,13,2,11,11,27,21,1,2.3,2.3,1.2,1.2,1.7,2.4,-1.3,-1.3,-0.7,0.18,0,2.0,0.34,0.0
Angers,Saint-Étienne,2025-02-22,D,A,3,3,0,2,0,1,39,2,fr Ligue 1,16,5,56.3,45.2,8,17,32.0,19,11,57.9,6,31.6,251,1271,604,16,9,20,2,10.0,0,0,0,16,12,5,1,0,1,1,2,0,11,54.5,47.6,11,0.09,0.5,2,18.2,17.5,0,3,2,0,0,43,0,6.3,297,392,75.8,7,19,7,3,25,5724,2448,126,151,83.4,127,154,82.5,41,69,59.4,0,0,0,,0,0,,0,1,0,336,53,11,0,8,16,24,3,1,2,0,3,10,296,9,3,21,11,24,17,1,2,2,2,0,8,5,62.5,517,59,200,237,83,14,515,18,10,12,4,2,9,21,42.9,12,15,6,9,8,26,31,0,2.9,1.4,1.5,-0.1,0.8,0.5,0.1,-0.4,-0.8,0.13,0,1.9,0.25,-1.1
Marseille,Auxerre,2025-02-22,L,A,0,3,-3,0,0,0,79,0,fr Ligue 1,22,2,4.5,19.5,10,9,52.6,18,5,27.8,13,72.2,500,2796,1618,17,21,11,0,0.0,3,1,1,13,7,0,0,0,0,0,0,0,4,0.0,16.8,8,0.0,0.0,2,25.0,15.5,0,1,0,1,0,51,3,23.4,745,837,89.0,7,62,9,0,75,11765,3405,363,384,94.5,346,376,92.0,23,50,46.0,1,1,0,0.0,1,0,0.0,0,1,0,793,43,11,4,3,15,19,5,1,3,0,1,4,738,21,3,12,13,15,11,3,0,1,0,0,5,2,60.0,925,40,150,580,197,19,925,13,7,4,5,4,9,16,56.3,7,5,1,4,0,13,18,1,0.7,0.7,-1.3,-0.5,0.4,1.2,-0.7,-0.7,-0.4,0.08,0,2.7,0.36,-0.3
Lille,Monaco,2025-02-22,W,H,2,1,1,0,0,2,43,0,fr Ligue 1,30,3,43.3,42.2,9,15,37.5,16,6,37.5,9,56.3,290,1392,695,10,11,14,0,0.0,4,0,0,11,17,3,2,0,0,1,0,0,7,14.3,21.4,9,0.22,0.33,6,66.7,17.7,0,1,0,0,0,39,0,6.0,341,422,80.8,7,26,11,1,28,5993,1869,140,157,89.2,161,182,88.5,32,60,53.3,0,0,0,,0,0,,0,0,0,376,45,19,1,1,8,16,1,0,1,0,1,12,338,11,1,12,7,15,13,0,1,1,0,0,3,2,66.7,535,72,189,222,129,17,535,20,14,9,9,2,12,19,63.2,7,8,5,3,6,26,36,1,1.1,1.1,-1.2,-1.2,0.5,0.7,0.9,0.9,0.5,0.13,0,1.5,0.54,0.5
Lyon,Paris S-G,2025-02-23,L,H,2,3,-1,0,0,2,35,0,fr Ligue 1,22,9,45.5,40.7,3,7,30.0,23,10,43.5,12,52.2,255,1458,747,12,14,10,2,20.0,1,0,0,12,8,4,3,0,1,0,0,0,8,12.5,22.4,14,0.14,0.29,7,50.0,15.8,0,4,0,0,0,38,0,11.8,302,376,80.3,12,19,8,4,40,5003,1817,153,172,89.0,126,136,92.6,19,50,38.0,0,0,0,,0,0,,0,0,0,335,37,9,2,1,15,11,5,2,3,0,4,7,300,14,4,8,3,26,21,1,1,3,0,0,7,4,57.1,473,67,176,179,123,24,473,16,11,10,5,1,2,20,10.0,18,11,5,6,8,24,14,0,1.8,1.8,-0.5,-0.5,1.5,1.0,0.2,0.2,0.5,0.13,0,2.5,0.36,-0.5
Le Havre,Toulouse,2025-02-23,L,H,1,4,-3,0,0,1,54,0,fr Ligue 1,29,2,24.1,31.1,17,12,58.6,25,7,28.0,15,60.0,354,1872,850,19,14,6,1,16.7,0,1,0,11,13,2,2,0,0,0,0,0,4,25.0,27.3,11,0.09,0.33,3,27.3,18.5,0,2,0,1,0,44,1,16.0,404,494,81.8,7,39,7,3,39,8054,2283,118,142,83.1,232,250,92.8,47,80,58.8,1,1,0,0.0,1,0,0.0,0,0,0,448,44,14,1,1,30,16,5,3,2,0,2,8,398,14,2,12,11,19,12,1,1,3,2,0,5,1,40.0,613,50,173,307,139,20,613,21,14,8,12,1,13,20,65.0,7,7,2,5,8,29,27,1,0.8,0.8,-1.6,-0.8,0.6,0.7,0.2,0.2,0.4,0.07,0,2.9,0.41,-1.1
Paris S-G,Lyon,2025-02-23,W,A,3,2,1,0,0,3,65,0,fr Ligue 1,16,2,12.5,26.1,7,3,70.0,23,18,78.3,2,8.7,472,2385,1313,22,10,13,0,0.0,1,0,0,8,12,6,6,0,0,0,0,0,4,50.0,33.5,15,0.2,0.43,7,46.7,15.9,0,1,0,0,0,48,0,12.7,627,691,90.7,14,41,12,1,49,10550,2788,295,310,95.2,282,298,94.6,43,67,64.2,0,0,0,,0,0,,0,0,0,648,42,16,3,6,12,15,4,3,1,0,1,6,626,10,11,13,14,27,19,0,6,1,1,0,7,5,71.4,792,49,208,412,179,29,792,15,9,2,7,6,12,22,54.5,10,12,4,8,10,25,21,0,2.3,2.3,0.5,0.5,2.3,1.1,0.7,0.7,0.7,0.16,0,3.1,0.46,1.1
Brest,Strasbourg,2025-02-23,D,A,0,0,0,0,0,0,43,0,fr Ligue 1,37,3,37.8,33.2,10,15,40.0,15,6,40.0,7,46.7,332,1321,542,9,9,11,3,27.3,1,0,0,12,11,0,0,0,0,0,0,0,7,14.3,25.3,12,0.0,0.0,2,16.7,17.7,0,1,0,0,0,43,4,19.8,349,448,77.9,9,31,4,3,32,6952,2489,122,141,86.5,163,188,86.7,53,93,57.0,0,0,0,,0,0,,0,0,0,398,49,14,1,9,21,19,8,2,6,0,1,5,347,9,3,17,4,21,15,3,1,1,1,0,1,1,100.0,573,68,218,221,141,21,573,7,3,7,0,0,5,12,41.7,7,9,0,9,10,17,37,1,0.6,0.6,0.0,0.0,0.5,0.5,-0.6,-0.6,-0.5,0.05,0,0.3,0.31,0.3
Lens,Nantes,2025-02-23,L,A,1,3,-2,1,0,0,65,1,fr Ligue 1,21,5,0.0,24.8,12,13,48.0,22,6,27.3,16,72.7,421,1935,892,11,13,9,1,11.1,4,1,0,18,10,1,0,0,0,1,0,0,7,14.3,18.1,13,0.0,0.0,3,23.1,17.9,0,0,0,1,0,42,5,20.9,555,652,85.1,10,44,8,1,43,8902,3032,304,342,88.9,193,216,89.4,44,66,66.7,1,1,0,0.0,1,0,0.0,0,0,0,587,65,12,0,6,23,31,11,2,8,0,0,16,550,13,1,21,15,23,16,4,0,3,0,0,8,5,75.0,775,49,182,402,195,23,774,25,12,14,6,5,16,32,50.0,16,8,1,7,5,30,17,2,1.6,1.0,-2.3,-2.2,0.5,0.8,-0.6,-1.0,-0.5,0.08,0,3.1,0.33,0.1
Nice,Montpellier,2025-02-23,W,H,2,0,2,0,0,2,56,0,fr Ligue 1,19,7,5.3,24.5,27,19,58.7,21,9,42.9,12,57.1,361,1669,967,19,19,13,2,15.4,1,0,0,17,15,4,4,0,0,0,0,0,5,20.0,27.4,16,0.13,0.33,6,37.5,16.5,0,1,0,0,0,48,1,10.5,447,539,82.9,13,30,13,1,44,7160,2645,233,255,91.4,181,209,86.6,27,56,48.2,0,0,0,,0,0,,0,0,0,486,52,18,3,1,14,20,8,3,2,0,1,7,445,19,3,23,9,32,26,2,2,1,1,0,1,1,100.0,684,58,227,299,165,31,684,11,6,2,7,2,2,6,33.3,4,17,6,11,12,23,33,0,1.8,1.8,1.2,1.2,1.7,2.1,0.2,0.2,0.3,0.11,0,0.0,0.04,0.0
Toulouse,Le Havre,2025-02-23,W,A,4,1,3,1,0,3,46,1,fr Ligue 1,13,0,84.6,51.4,12,17,41.4,23,7,30.4,13,56.5,262,1258,566,12,8,26,0,0.0,2,0,0,13,11,8,6,0,1,0,1,0,12,58.3,42.5,10,0.3,0.75,4,40.0,17.4,0,1,1,0,0,36,0,11.0,357,424,84.2,8,25,9,2,30,6143,2192,158,173,91.3,171,188,91.0,22,45,48.9,0,0,0,,0,0,,0,0,0,378,45,12,4,1,9,16,3,2,0,0,1,6,356,8,4,21,8,20,18,0,1,0,1,0,3,2,66.7,566,62,189,271,108,24,565,26,12,12,9,5,15,22,68.2,7,7,2,5,4,30,37,1,2.4,1.6,1.6,0.8,1.5,1.8,1.6,1.4,1.5,0.16,0,0.9,0.3,-0.1
Strasbourg,Brest,2025-02-23,D,H,0,0,0,0,0,0,57,0,fr Ligue 1,54,6,11.1,21.7,15,10,60.0,14,7,50.0,5,35.7,413,2068,1043,17,12,16,1,6.3,3,0,0,12,11,0,0,0,0,0,0,0,6,0.0,14.8,3,0.0,0.0,1,33.3,16.1,0,2,0,0,0,38,1,15.0,497,592,84.0,2,24,9,0,49,8250,2928,224,247,90.7,237,265,89.4,25,48,52.1,0,0,0,,0,0,,0,0,0,545,45,13,2,2,18,24,1,1,0,0,2,10,488,12,4,25,2,4,4,0,0,0,0,0,2,2,100.0,704,80,292,295,123,18,704,11,3,6,5,0,7,13,53.8,6,8,4,4,9,20,34,1,0.6,0.6,0.0,0.0,0.4,1.0,-0.6,-0.6,-0.4,0.2,0,0.1,0.07,0.1
Nantes,Lens,2025-02-23,W,H,3,1,2,1,0,2,35,1,fr Ligue 1,17,2,82.4,52.1,13,12,52.0,34,16,47.1,16,47.1,260,1203,650,12,10,19,0,0.0,2,0,0,13,16,3,0,0,0,3,0,0,5,0.0,7.4,16,0.13,0.29,7,43.8,12.2,0,0,0,1,0,44,0,10.8,284,354,80.2,11,26,9,4,23,5412,2089,108,123,87.8,134,149,89.9,35,65,53.8,1,1,0,0.0,1,0,0.0,0,0,0,311,43,17,2,0,10,17,2,0,0,0,0,7,283,10,4,21,9,27,16,1,4,5,0,1,4,3,100.0,525,64,195,223,115,26,524,31,16,17,10,4,16,22,72.7,6,18,5,13,14,45,34,1,3.9,3.2,2.3,2.2,2.6,2.1,-0.9,-1.2,-1.6,0.23,0,1.4,0.21,0.4
Montpellier,Nice,2025-02-23,L,A,0,2,-2,0,0,0,44,0,fr Ligue 1,26,3,61.5,44.0,19,27,41.3,7,4,57.1,2,28.6,191,1087,459,10,6,11,1,9.1,1,0,0,15,17,0,0,0,0,0,0,0,10,90.0,56.0,13,0.0,0.0,1,7.7,22.2,1,4,0,0,0,41,1,11.0,314,422,74.4,7,23,6,4,28,5978,2374,129,150,86.0,140,172,81.4,38,72,52.8,0,0,0,,0,0,,0,0,0,362,56,16,0,1,18,22,5,2,3,0,4,12,312,6,5,21,9,25,18,2,0,1,3,1,6,4,66.7,542,57,144,291,113,16,542,21,18,9,11,1,12,21,57.1,9,10,4,6,6,27,26,1,0.6,0.6,-1.2,-1.2,0.4,0.5,-0.6,-0.6,-0.4,0.04,1,1.5,0.26,-0.5
Reims,Monaco,2025-02-28,L,A,0,3,-3,0,0,0,44,0,fr Ligue 1,23,5,47.8,36.1,9,18,33.3,16,10,62.5,5,31.3,254,1267,624,15,14,16,1,6.3,0,0,0,7,7,0,0,0,0,0,0,0,14,64.3,46.1,9,0.0,0.0,5,55.6,18.0,0,2,0,0,0,42,2,18.2,385,486,79.2,6,32,5,1,38,6423,2460,206,230,89.6,140,172,81.4,34,64,53.1,0,0,0,,0,0,,0,0,0,439,45,8,2,2,19,17,2,2,0,0,2,9,381,14,4,23,9,15,14,0,1,0,0,0,9,6,66.7,614,93,252,239,125,13,614,14,3,9,4,1,4,8,50.0,4,8,3,5,11,25,30,2,0.6,0.6,-3.1,-3.1,0.5,0.4,-0.6,-0.6,-0.5,0.07,0,3.8,0.43,0.8
Monaco,Reims,2025-02-28,W,H,3,0,3,0,0,3,56,0,fr Ligue 1,20,9,20.0,26.4,18,9,66.7,9,4,44.4,4,44.4,536,2621,1484,26,39,14,2,14.3,0,0,0,7,7,5,4,0,0,1,0,0,3,0.0,22.0,23,0.13,0.33,9,39.1,13.6,0,1,0,0,0,56,2,16.2,522,615,84.9,16,45,20,4,64,8071,2751,299,328,91.2,181,206,87.9,32,57,56.1,0,0,0,,0,0,,0,0,0,586,28,8,9,2,21,9,7,2,4,0,1,5,521,39,7,15,10,40,27,5,2,4,1,1,5,5,100.0,730,47,134,330,272,57,730,14,11,4,6,4,5,15,33.3,10,8,1,7,15,29,21,0,3.8,3.8,3.1,3.1,2.1,3.1,-0.8,-0.8,-0.1,0.17,0,0.5,0.1,0.5
Le Havre,Lens,2025-03-01,W,A,4,3,1,1,0,3,31,1,fr Ligue 1,24,5,66.7,39.5,18,17,51.4,15,4,26.7,9,60.0,174,1295,772,16,9,24,0,0.0,2,0,0,11,12,8,6,0,1,0,1,0,6,50.0,33.2,7,0.43,1.0,3,42.9,18.7,0,2,1,1,0,34,0,10.0,222,290,76.6,4,20,0,0,21,4484,1640,68,80,85.0,114,136,83.8,33,55,60.0,1,1,0,0.0,1,0,0.0,0,0,0,257,31,13,0,0,15,6,2,0,0,0,2,7,218,9,4,9,9,12,9,0,1,1,1,0,7,4,71.4,417,64,166,193,67,12,416,15,10,12,2,1,9,20,45.0,11,12,4,8,8,23,43,0,1.5,0.7,-0.4,-0.4,0.2,0.3,2.5,2.3,1.8,0.1,0,3.0,0.28,0.0
Lens,Le Havre,2025-03-01,L,H,3,4,-1,1,0,2,69,1,fr Ligue 1,21,6,19.0,23.9,17,18,48.6,20,11,55.0,9,45.0,461,2561,1153,18,15,10,0,0.0,2,0,0,12,11,6,5,0,0,0,1,0,2,50.0,41.0,19,0.11,0.33,6,31.6,17.2,0,2,1,1,0,33,0,,560,649,86.3,16,59,16,7,67,9415,3073,264,287,92.0,246,270,91.1,41,61,67.2,1,1,0,0.0,1,0,0.0,0,0,0,603,44,12,2,3,31,16,9,3,3,0,2,11,556,15,5,7,6,38,26,6,2,2,2,0,4,0,25.0,741,40,125,364,260,31,740,18,8,1,12,5,9,13,69.2,4,9,2,7,4,22,20,1,1.9,1.1,0.4,0.4,1.0,1.8,1.1,0.9,1.0,0.06,0,3.0,0.56,-1.0
Lille,Paris S-G,2025-03-01,L,A,1,4,-3,0,0,1,42,0,fr Ligue 1,30,5,33.3,34.4,6,7,46.2,19,12,63.2,6,31.6,350,1713,888,12,13,14,0,0.0,2,0,0,10,6,1,0,0,0,1,0,0,9,22.2,22.6,6,0.17,0.5,2,33.3,19.4,1,0,0,0,0,44,0,8.0,423,501,84.4,4,31,3,0,28,7017,2381,202,231,87.4,176,186,94.6,31,53,58.5,0,0,0,,0,0,,0,1,0,465,36,8,1,3,9,11,3,2,0,0,0,11,420,13,2,20,7,10,7,1,0,1,1,0,11,7,63.6,606,87,235,254,121,8,606,21,11,12,8,1,14,26,53.8,12,14,6,8,10,31,17,1,1.1,1.1,-2.4,-2.4,0.3,0.2,-0.1,-0.1,-0.3,0.18,1,5.0,0.53,1.0
Paris S-G,Lille,2025-03-01,W,H,4,1,3,0,0,4,58,0,fr Ligue 1,19,2,21.1,25.9,7,6,53.8,28,12,42.9,14,50.0,535,2314,1306,22,15,6,0,0.0,0,0,0,6,10,7,6,0,0,1,0,0,4,0.0,21.5,26,0.15,0.36,11,42.3,15.3,1,3,0,0,0,55,0,16.0,622,691,90.0,21,32,11,1,53,10537,2909,266,280,95.0,293,314,93.3,43,56,76.8,0,0,0,,0,0,,0,0,0,647,41,9,2,4,20,17,9,2,4,0,3,9,619,15,8,15,7,45,34,4,2,3,1,1,2,1,50.0,801,53,235,373,201,50,801,13,9,7,6,0,6,18,33.3,12,9,0,9,12,25,13,0,3.4,3.4,2.4,2.4,2.6,2.4,0.6,0.6,0.4,0.14,1,0.7,0.36,-0.3
Nice,Saint-Étienne,2025-03-01,W,A,3,1,2,0,0,2,38,0,fr Ligue 1,24,6,25.0,32.7,13,7,65.0,25,15,60.0,10,40.0,267,1641,945,28,11,9,1,11.1,1,0,0,11,10,3,2,0,0,1,0,0,8,0.0,13.8,16,0.13,0.22,9,56.3,14.5,0,2,0,0,0,53,1,13.3,356,451,78.9,13,28,9,2,37,6382,2781,165,187,88.2,146,176,83.0,41,61,67.2,0,0,0,,0,0,,0,0,0,405,44,10,4,4,19,20,4,1,2,0,2,15,356,11,8,21,8,28,18,2,1,3,1,3,3,2,66.7,578,66,243,232,109,30,578,17,13,12,2,3,9,17,52.9,8,12,2,10,16,33,24,2,1.8,1.8,0.9,0.9,1.6,1.1,0.2,0.2,-0.6,0.13,0,1.1,0.37,0.1
Saint-Étienne,Nice,2025-03-01,L,H,1,3,-2,0,0,1,62,0,fr Ligue 1,32,5,34.4,30.3,7,13,35.0,18,8,44.4,9,50.0,533,2240,1144,16,18,15,2,13.3,2,0,0,10,10,2,2,0,0,0,0,0,9,22.2,25.8,12,0.08,0.33,3,25.0,16.2,0,0,0,0,1,56,2,16.5,629,729,86.3,11,60,11,2,49,9116,2832,367,388,94.6,227,253,89.7,21,55,38.2,0,0,0,,0,0,,0,0,1,677,52,12,3,0,15,24,3,2,0,0,0,12,627,18,3,18,8,21,17,2,0,1,0,1,9,7,66.7,857,75,193,410,262,20,857,18,13,5,8,5,10,25,40.0,15,15,1,14,8,26,26,0,0.9,0.9,-0.9,-0.9,0.9,1.8,0.1,0.1,0.1,0.07,0,2.7,0.34,0.7
Montpellier,Rennes,2025-03-02,L,H,0,4,-4,0,0,0,46,0,fr Ligue 1,22,7,54.5,43.9,15,18,45.5,17,9,52.9,8,47.1,290,1827,1021,22,11,15,2,13.3,2,0,0,15,14,0,0,0,0,0,0,0,5,40.0,35.0,16,0.0,0.0,5,31.3,19.7,0,6,0,1,0,40,1,12.2,284,394,72.1,12,19,7,5,36,5491,1805,110,137,80.3,116,146,79.5,46,84,54.8,1,0,1,100.0,0,1,100.0,0,1,0,347,41,14,0,6,33,11,6,1,5,0,6,8,282,11,6,7,7,25,21,2,0,0,1,1,8,3,50.0,498,46,125,211,165,20,498,11,3,4,3,4,3,13,23.1,10,11,3,8,7,18,21,0,1.6,1.6,-0.9,0.1,1.4,1.2,-1.6,-1.6,-1.4,0.1,0,2.1,0.14,-1.9
Auxerre,Strasbourg,2025-03-02,L,H,0,1,-1,0,0,0,45,0,fr Ligue 1,29,3,58.6,46.1,15,9,62.5,18,3,16.7,13,72.2,377,1495,756,22,14,8,1,12.5,1,0,0,10,9,0,0,0,0,0,0,0,2,100.0,63.5,14,0.0,0.0,5,35.7,13.4,0,2,0,0,0,50,0,10.0,369,466,79.2,10,39,9,2,36,6895,2468,173,193,89.6,147,168,87.5,44,79,55.7,0,0,0,,0,0,,0,0,0,427,37,12,4,9,26,16,5,1,4,0,2,17,365,14,12,18,6,24,16,2,2,3,1,0,3,2,66.7,575,44,156,241,183,33,575,19,13,6,5,8,11,26,42.3,15,10,2,8,8,27,25,0,2.2,2.2,0.9,0.9,2.0,1.6,-2.2,-2.2,-2.0,0.16,0,1.4,0.46,0.4
Brest,Lyon,2025-03-02,L,A,1,2,-1,1,0,0,34,1,fr Ligue 1,25,8,52.0,39.8,15,11,57.7,11,3,27.3,8,72.7,135,805,416,12,6,9,1,11.1,1,0,0,12,15,2,1,0,0,0,1,0,9,66.7,49.9,14,0.0,0.0,4,28.6,18.3,0,2,1,0,0,41,3,24.7,251,342,73.4,10,20,9,2,31,5368,2785,96,119,80.7,101,123,82.1,51,78,65.4,0,0,0,,0,0,,0,0,0,296,44,15,2,5,17,12,5,3,2,0,2,9,249,6,5,14,5,30,22,3,2,0,3,0,4,2,50.0,449,54,169,168,115,33,448,19,16,10,7,2,7,12,58.3,5,11,1,10,6,25,19,1,2.0,1.2,0.7,-0.1,1.0,0.9,-1.0,-1.2,-1.0,0.09,0,1.4,0.36,-0.6
Toulouse,Angers,2025-03-02,W,A,4,0,4,0,0,4,54,0,fr Ligue 1,21,1,19.0,26.1,17,11,60.7,20,9,45.0,10,50.0,383,1858,935,17,19,14,2,14.3,3,0,0,9,13,7,4,1,0,1,1,0,2,0.0,8.5,19,0.21,0.31,13,68.4,12.3,0,2,0,0,0,57,0,8.7,380,481,79.0,12,20,14,1,42,5952,2217,186,218,85.3,156,181,86.2,22,54,40.7,0,0,0,,0,0,,0,0,0,431,48,14,0,3,25,22,9,9,0,0,2,10,376,19,5,13,7,31,17,5,2,3,3,1,1,1,100.0,596,50,198,226,180,37,596,19,15,8,8,3,13,19,68.4,6,7,3,4,8,27,25,0,3.5,3.5,3.2,3.2,2.0,1.6,0.5,0.5,0.0,0.19,0,0.2,0.17,0.2
Rennes,Montpellier,2025-03-02,W,A,4,0,4,0,1,4,54,1,fr Ligue 1,42,5,23.8,28.0,18,15,54.5,14,10,71.4,3,21.4,336,1956,963,21,10,25,1,4.0,1,0,0,15,15,7,4,0,2,1,0,0,12,25.0,25.1,14,0.29,0.57,7,50.0,15.4,0,0,1,0,0,37,0,9.7,380,469,81.0,13,28,6,3,31,6795,2666,164,183,89.6,164,187,87.7,41,73,56.2,0,0,0,,0,0,,0,0,0,419,50,20,0,0,16,12,5,1,1,0,0,8,377,10,5,13,8,28,16,4,4,2,2,0,5,5,100.0,587,88,242,229,117,24,586,15,4,5,3,7,8,17,47.1,9,9,4,5,9,24,39,1,2.4,1.5,0.9,-0.1,1.5,1.5,1.6,2.5,1.5,0.11,0,1.3,0.26,1.3
Lyon,Brest,2025-03-02,W,H,2,1,1,0,0,2,66,0,fr Ligue 1,19,7,21.1,26.9,11,15,42.3,12,5,41.7,7,58.3,389,2447,1441,22,14,13,1,7.7,2,0,0,16,10,4,4,0,0,0,0,0,7,42.9,34.6,10,0.2,0.5,4,40.0,18.6,0,0,0,1,0,42,0,9.3,576,653,88.2,8,52,11,3,61,9091,2708,295,317,93.1,230,247,93.1,33,55,60.0,1,1,0,0.0,1,0,0.0,0,0,0,606,47,14,4,4,12,22,2,0,1,0,0,12,569,14,5,19,12,20,17,1,2,0,0,0,5,4,100.0,761,56,151,444,169,19,761,13,9,5,7,1,8,11,72.7,3,12,4,8,4,17,26,1,1.3,1.3,-0.7,0.1,1.2,1.8,0.7,0.7,0.8,0.13,0,1.6,0.19,0.6
Angers,Toulouse,2025-03-02,L,H,0,4,-4,0,0,0,46,0,fr Ligue 1,34,5,38.2,38.4,11,17,39.3,20,6,30.0,13,65.0,292,1538,780,12,11,19,3,15.8,3,0,0,13,9,0,0,0,0,0,0,0,6,66.7,46.7,5,0.0,0.0,1,20.0,22.3,1,1,0,0,0,51,1,10.1,317,410,77.3,3,20,5,1,22,5517,1884,132,155,85.2,139,163,85.3,31,67,46.3,0,0,0,,0,0,,0,1,0,370,39,10,1,1,17,14,4,2,2,0,1,4,309,11,1,14,6,9,7,0,1,0,1,0,13,9,69.2,539,79,211,231,104,7,539,17,14,8,8,1,10,19,52.6,9,10,3,7,16,33,34,1,0.4,0.4,-3.2,-3.2,0.3,0.2,-0.4,-0.4,-0.3,0.07,1,5.6,0.49,1.6
Marseille,Nantes,2025-03-02,W,H,2,0,2,0,0,2,74,0,fr Ligue 1,40,3,12.5,25.5,13,14,48.1,26,9,34.6,15,57.7,697,2746,1423,28,19,8,2,25.0,1,0,0,14,15,4,2,1,0,0,1,0,8,25.0,21.0,21,0.1,0.4,5,23.8,19.5,1,3,0,0,0,51,1,11.7,745,830,89.8,18,58,12,3,47,11391,3876,398,422,94.3,285,304,93.8,41,60,68.3,0,0,0,,0,0,,0,0,0,781,46,16,1,1,12,18,3,2,0,0,3,15,739,19,5,15,10,39,33,1,2,1,2,0,2,2,100.0,948,65,290,466,200,25,948,15,6,6,7,2,5,12,41.7,7,7,2,5,8,23,16,0,2.1,2.1,1.3,1.3,1.7,1.3,-0.1,-0.1,-0.7,0.1,1,0.3,0.17,0.3
Strasbourg,Auxerre,2025-03-02,W,A,1,0,1,0,0,1,55,0,fr Ligue 1,53,7,18.9,23.9,9,15,37.5,30,15,50.0,11,36.7,378,1849,1079,15,14,16,2,12.5,3,1,0,10,10,2,2,0,0,0,0,0,10,40.0,31.5,6,0.17,0.33,3,50.0,14.9,0,2,0,0,0,42,3,12.8,485,576,84.2,6,15,4,0,26,7653,2440,232,250,92.8,215,239,90.0,22,57,38.6,0,0,0,,0,0,,0,0,0,521,53,12,0,1,10,27,3,2,1,0,2,8,482,14,4,15,8,12,8,2,2,0,0,0,5,5,100.0,696,94,351,240,110,16,696,19,11,13,3,3,13,16,81.3,3,17,6,11,1,20,34,1,1.4,1.4,-0.9,-0.9,1.4,0.5,-0.4,-0.4,-0.4,0.23,0,1.7,0.35,1.7
