Team,Opp,Date,Result,H/A,Tm_PTS,Opp_PTS,MP,Tm_FG,Tm_FGA,Tm_FG%,Tm_2P,Tm_2PA,Tm_2P%,Tm_3P,Tm_3PA,Tm_3P%,Tm_FT,Tm_FTA,Tm_FT%,Opp_FG,Opp_FGA,Opp_FG%,Opp_2P,Opp_2PA,Opp_2P%,Opp_3P,Opp_3PA,Opp_3P%,Opp_FT,Opp_FTA,Opp_FT%,Tm_ORB,Tm_DRB,Tm_TRB,Opp_ORB,Opp_DRB,Opp_TRB,Tm_AST,Tm_STL,Tm_BLK,Tm_TOV,Tm_PF,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,Tm_ORtg,Tm_DRtg,Tm_FTr,Tm_3PAr,Tm_TS%,Tm_eFG%,Tm_FT/FGA,Opp_ORtg,Opp_DRtg,Opp_FTr,Opp_3PAr,Opp_TS%,Opp_eFG%,Opp_FT/FGA,Tm_ORB%,Tm_DRB%,Tm_TRB%,Opp_ORB%,Opp_DRB%,Opp_TRB%,Tm_AST%,Tm_STL%,Tm_BLK%,Tm_TOV%,Opp_AST%,Opp_STL%,Opp_BLK%,Opp_TOV%,Tm_Rest,Opp_Rest,Tm_Pos,Tm_Pace,Opp_Pace
BRK,LAC,2025-01-15,L,A,67,126,240,25,83,0.301,20,55,0.364,5,28,0.179,12,22,0.545,43,79,0.544,31,47,0.66,12,32,0.375,28,30,0.933,15,24,39,6,40,46,15,9,2,22,16,26,13,3,16,17,68.3,128.5,0.265,0.337,0.361,0.331,0.145,128.5,68.3,0.38,0.405,0.683,0.62,0.354,27.3,80.0,54.1,20.0,72.7,54.1,60.0,9.2,4.3,19.2,60.5,13.3,5.5,14.8,1.0,2.0,98.07681,98.07681,98.07681
POR,LAC,2025-01-16,L,H,89,118,240,34,91,0.374,25,57,0.439,9,34,0.265,12,13,0.923,44,78,0.564,34,55,0.618,10,23,0.435,20,27,0.741,14,23,37,8,42,50,24,9,1,16,17,23,9,4,18,13,91.6,121.4,0.143,0.374,0.46,0.423,0.132,121.4,91.6,0.346,0.295,0.656,0.628,0.256,25.0,74.2,57.5,25.8,75.0,57.5,70.6,9.3,1.8,14.2,52.3,9.3,7.0,16.7,2.0,1.0,97.18323000000001,97.18323000000001,97.18323000000001
LAL,LAC,2025-01-19,L,A,102,116,240,38,76,0.5,29,49,0.592,9,27,0.333,17,19,0.895,47,89,0.528,36,59,0.61,11,30,0.367,11,14,0.786,5,28,33,11,27,38,26,6,6,17,14,27,12,4,13,12,107.8,122.6,0.25,0.355,0.605,0.559,0.224,122.6,107.8,0.157,0.337,0.609,0.59,0.124,15.6,71.8,53.5,28.2,84.4,53.5,68.4,6.3,10.2,16.8,57.4,12.7,8.2,12.0,2.0,3.0,94.59197999999999,94.59197999999999,94.59197999999999
CHI,LAC,2025-01-20,W,A,112,99,240,38,94,0.404,23,48,0.479,15,46,0.326,21,26,0.808,37,94,0.394,28,52,0.538,9,42,0.214,16,17,0.941,17,37,54,10,30,40,25,7,6,12,17,24,4,7,10,20,116.3,102.8,0.277,0.489,0.531,0.484,0.223,102.8,116.3,0.181,0.447,0.488,0.441,0.17,36.2,78.7,42.6,21.3,63.8,42.6,65.8,7.3,11.5,10.2,64.9,4.2,14.6,9.0,1.0,1.0,96.259045,96.259045,96.259045
BOS,LAC,2025-01-22,W,A,117,113,265,41,90,0.456,22,40,0.55,19,50,0.38,16,20,0.8,47,90,0.522,38,62,0.613,9,28,0.321,10,13,0.769,8,24,32,9,31,40,24,11,4,19,14,24,11,6,23,25,110.4,106.7,0.222,0.556,0.592,0.561,0.178,106.7,110.4,0.144,0.311,0.59,0.572,0.111,20.5,72.7,55.6,27.3,79.5,55.6,58.5,10.4,6.5,16.1,51.1,10.4,15.0,19.4,2.0,2.0,105.94556,95.9506958490566,95.9506958490566
WAS,LAC,2025-01-23,L,A,93,110,240,32,94,0.34,21,48,0.438,11,46,0.239,18,21,0.857,40,88,0.455,27,50,0.54,13,38,0.342,17,18,0.944,14,35,49,11,44,55,24,14,1,16,21,29,10,7,18,19,91.5,108.2,0.223,0.489,0.45,0.399,0.191,108.2,91.5,0.205,0.432,0.573,0.528,0.193,24.1,76.1,52.9,23.9,75.9,52.9,75.0,13.8,2.0,13.4,72.5,9.8,14.6,15.8,2.0,1.0,101.66851,101.66851,101.66851
MIL,LAC,2025-01-25,L,A,117,127,240,37,79,0.468,24,44,0.545,13,35,0.371,30,34,0.882,44,97,0.454,33,63,0.524,11,34,0.324,28,28,1.0,5,37,42,12,35,47,24,2,5,13,21,19,8,3,7,23,116.2,126.2,0.43,0.443,0.623,0.551,0.38,126.2,116.2,0.289,0.351,0.581,0.51,0.289,12.5,75.5,52.8,24.5,87.5,52.8,64.9,2.0,7.9,12.2,43.2,7.9,6.8,6.0,2.0,2.0,100.644275,100.644275,100.644275
PHO,LAC,2025-01-27,W,H,111,109,240,40,85,0.471,18,38,0.474,22,47,0.468,9,11,0.818,41,83,0.494,31,51,0.608,10,32,0.313,17,20,0.85,11,28,39,10,32,42,23,10,5,17,17,22,12,5,15,15,117.9,115.8,0.129,0.553,0.618,0.6,0.106,115.8,117.9,0.241,0.386,0.594,0.554,0.205,25.6,73.7,51.9,26.3,74.4,51.9,57.5,10.6,9.8,15.9,53.7,12.7,13.2,14.0,2.0,2.0,94.12719,94.12719,94.12719
SAS,LAC,2025-01-29,L,H,116,128,240,42,87,0.483,28,45,0.622,14,42,0.333,18,25,0.72,48,91,0.527,36,67,0.537,12,24,0.5,20,23,0.87,7,23,30,17,40,57,27,11,5,10,22,26,7,3,17,17,117.5,129.6,0.287,0.483,0.592,0.563,0.207,129.6,117.5,0.253,0.264,0.633,0.593,0.22,14.9,57.5,65.5,42.5,85.1,65.5,64.3,11.1,7.5,9.3,54.2,7.1,6.7,14.4,4.0,2.0,98.73570000000001,98.73570000000001,98.73570000000001
CHO,LAC,2025-01-31,L,H,104,112,240,42,96,0.438,35,66,0.53,7,30,0.233,13,15,0.867,44,81,0.543,33,53,0.623,11,28,0.393,13,20,0.65,13,29,42,9,36,45,18,11,3,9,16,26,7,4,18,18,107.6,115.9,0.156,0.313,0.507,0.474,0.135,115.9,107.6,0.247,0.346,0.624,0.611,0.16,26.5,76.3,51.7,23.7,73.5,51.7,42.9,11.4,5.7,8.1,59.1,7.2,6.1,16.7,2.0,2.0,96.652735,96.652735,96.652735
TOR,LAC,2025-02-02,W,H,115,108,240,44,85,0.518,31,60,0.517,13,25,0.52,14,16,0.875,41,88,0.466,32,60,0.533,9,28,0.321,17,21,0.81,10,33,43,13,28,41,31,6,6,14,17,21,6,7,10,15,123.6,116.1,0.188,0.294,0.625,0.594,0.165,116.1,123.6,0.239,0.318,0.555,0.517,0.193,26.3,71.7,48.8,28.3,73.7,48.8,70.5,6.5,10.0,13.2,51.2,6.5,11.7,9.3,2.0,2.0,93.01506,93.01506,93.01506
LAL,LAC,2025-02-04,W,A,122,97,240,45,81,0.556,27,44,0.614,18,37,0.486,14,23,0.609,34,89,0.382,22,48,0.458,12,41,0.293,17,19,0.895,10,40,50,10,26,36,33,7,3,15,15,30,9,5,10,17,128.9,102.5,0.284,0.457,0.669,0.667,0.173,102.5,128.9,0.213,0.461,0.498,0.449,0.191,27.8,80.0,41.9,20.0,72.2,41.9,73.3,7.4,6.3,14.1,88.2,9.5,11.4,9.3,3.0,2.0,94.66072,94.66072,94.66072
IND,LAC,2025-02-06,W,A,119,112,240,43,95,0.453,30,56,0.536,13,39,0.333,20,24,0.833,41,88,0.466,24,48,0.5,17,40,0.425,13,18,0.722,12,34,46,11,37,48,31,13,3,8,14,25,5,4,19,16,118.5,111.5,0.253,0.411,0.564,0.521,0.211,111.5,118.5,0.205,0.455,0.584,0.563,0.148,24.5,75.6,51.1,24.4,75.5,51.1,72.1,12.9,6.3,7.0,61.0,5.0,7.1,16.5,2.0,2.0,100.44872000000001,100.44872000000001,100.44872000000001
UTA,LAC,2025-02-08,L,A,110,130,240,39,83,0.47,22,40,0.55,17,43,0.395,15,18,0.833,51,88,0.58,40,62,0.645,11,26,0.423,17,21,0.81,12,26,38,8,29,37,26,7,4,20,21,36,8,2,15,20,110.8,131.0,0.217,0.518,0.605,0.572,0.181,131.0,110.8,0.239,0.295,0.668,0.642,0.193,29.3,76.5,49.3,23.5,70.7,49.3,66.7,7.1,6.5,18.0,70.6,8.1,5.0,13.4,1.0,2.0,99.250955,99.250955,99.250955
