Rk,Team,Date,H/A,Opp,Result,MP,Tm_FG,Tm_FGA,Tm_FG%,Tm_2P,Tm_2PA,Tm_2P%,Tm_3P,Tm_3PA,Tm_3P%,Tm_FT,Tm_FTA,Tm_FT%,Tm_PTS,Opp_FG,Opp_FGA,Opp_FG%,Opp_2P,Opp_2PA,Opp_2P%,Opp_3P,Opp_3PA,Opp_3P%,Opp_FT,Opp_FTA,Opp_FT%,Opp_PTS
1993,ORL,2024-12-15,,NYK,"L, 91-100",240,36,86,.419,27,56,.482,9,30,.300,10,13,.769,91,33,71,.465,23,47,.489,10,24,.417,24,30,.800,100
1994,PHI,2025-02-22,,BRK,"L, 103-105",240,36,85,.424,26,46,.565,10,39,.256,21,24,.875,103,41,81,.506,34,53,.642,7,28,.250,16,19,.842,105
1995,PHI,2024-12-28,@,UTA,"W, 114-111",240,36,83,.434,23,47,.489,13,36,.361,29,37,.784,114,43,89,.483,31,53,.585,12,36,.333,13,15,.867,111
1996,PHI,2024-11-02,,MEM,"L, 107-124",240,36,89,.404,17,43,.395,19,46,.413,16,20,.800,107,48,87,.552,36,60,.600,12,27,.444,16,21,.762,124
1997,PHO,2025-03-26,,BOS,"L, 102-132",240,36,87,.414,23,46,.500,13,41,.317,17,21,.810,102,45,89,.506,23,37,.622,22,52,.423,20,22,.909,132
1998,PHO,2025-01-20,@,CLE,"L, 92-118",240,36,77,.468,26,51,.510,10,26,.385,10,13,.769,92,41,95,.432,22,49,.449,19,46,.413,17,23,.739,118
1999,PHO,2024-12-07,@,MIA,"L, 111-121",240,36,82,.439,20,41,.488,16,41,.390,23,25,.920,111,45,86,.523,32,54,.593,13,32,.406,18,23,.783,121
2000,PHO,2024-11-13,@,SAC,"L, 104-127",240,36,97,.371,23,54,.426,13,43,.302,19,26,.731,104,50,78,.641,35,50,.700,15,28,.536,12,17,.706,127
2001,PHO,2024-10-26,,DAL,"W, 114-102",240,36,80,.450,22,41,.537,14,39,.359,28,37,.757,114,37,93,.398,24,52,.462,13,41,.317,15,18,.833,102
2002,POR,2025-03-16,,TOR,"W, 105-102",240,36,88,.409,18,38,.474,18,50,.360,15,18,.833,105,38,94,.404,28,63,.444,10,31,.323,16,20,.800,102
2003,POR,2025-03-09,,DET,"L, 112-119",240,36,93,.387,21,43,.488,15,50,.300,25,32,.781,112,43,87,.494,34,59,.576,9,28,.321,24,32,.750,119
2004,POR,2025-01-11,,MIA,"L, 98-119",240,36,95,.379,23,50,.460,13,45,.289,13,19,.684,98,44,92,.478,25,48,.521,19,44,.432,12,16,.750,119
2005,POR,2024-10-23,,GSW,"L, 104-140",240,36,92,.391,28,58,.483,8,34,.235,24,30,.800,104,48,93,.516,28,45,.622,20,48,.417,24,30,.800,140
2006,SAC,2025-03-10,,NYK,"L, 104-133",240,36,86,.419,26,52,.500,10,34,.294,22,26,.846,104,45,84,.536,23,44,.523,22,40,.550,21,26,.808,133
2007,SAS,2024-11-27,,LAL,"L, 101-119",240,36,85,.424,22,45,.489,14,40,.350,15,16,.938,101,48,90,.533,35,56,.625,13,34,.382,10,10,1.000,119
2008,TOR,2024-10-23,,CLE,"L, 106-136",240,36,86,.419,24,55,.436,12,31,.387,22,29,.759,106,51,87,.586,37,57,.649,14,30,.467,20,26,.769,136
2009,UTA,2024-12-16,@,LAC,"L, 107-144",240,36,80,.450,23,41,.561,13,39,.333,22,30,.733,107,49,82,.598,28,43,.651,21,39,.538,25,32,.781,144
2010,WAS,2024-12-23,@,OKC,"L, 105-123",240,36,91,.396,20,48,.417,16,43,.372,17,20,.850,105,47,106,.443,37,68,.544,10,38,.263,19,22,.864,123
2011,WAS,2024-12-21,@,MIL,"L, 101-112",240,36,81,.444,18,39,.462,18,42,.429,11,16,.688,101,44,98,.449,24,50,.480,20,48,.417,4,5,.800,112
2012,WAS,2024-11-24,@,IND,"L, 103-115",240,36,79,.456,25,44,.568,11,35,.314,20,25,.800,103,41,86,.477,29,59,.492,12,27,.444,21,27,.778,115
2013,WAS,2024-11-11,@,HOU,"L, 92-107",240,36,88,.409,25,57,.439,11,31,.355,9,13,.692,92,40,87,.460,35,64,.547,5,23,.217,22,25,.880,107
2014,ATL,2024-12-14,@,MIL,"L, 102-110",240,35,82,.427,25,58,.431,10,24,.417,22,34,.647,102,39,86,.453,25,41,.610,14,45,.311,18,27,.667,110
2015,ATL,2024-11-20,@,GSW,"L, 97-120",240,35,105,.333,23,60,.383,12,45,.267,15,24,.625,97,47,101,.465,33,61,.541,14,40,.350,12,18,.667,120
2016,BOS,2025-03-18,,BRK,"W, 104-96",240,35,79,.443,19,31,.613,16,48,.333,18,22,.818,104,36,88,.409,23,43,.535,13,45,.289,11,17,.647,96
2017,BOS,2025-01-23,@,LAL,"L, 96-117",240,35,91,.385,21,50,.420,14,41,.341,12,18,.667,96,42,89,.472,27,54,.500,15,35,.429,18,20,.900,117
2018,BOS,2024-11-10,@,MIL,"W, 113-107",240,35,86,.407,16,36,.444,19,50,.380,24,27,.889,113,39,81,.481,26,49,.531,13,32,.406,16,21,.762,107
2019,CHO,2024-12-13,@,CHI,"L, 95-109",240,35,98,.357,27,52,.519,8,46,.174,17,21,.810,95,37,93,.398,23,42,.548,14,51,.275,21,25,.840,109
2020,CHO,2024-11-30,,ATL,"L, 104-107",240,35,94,.372,17,46,.370,18,48,.375,16,19,.842,104,38,78,.487,28,45,.622,10,33,.303,21,27,.778,107
2021,CHO,2024-11-04,@,MIN,"L, 93-114",240,35,88,.398,25,46,.543,10,42,.238,13,16,.813,93,39,79,.494,21,41,.512,18,38,.474,18,26,.692,114
2022,CHI,2025-02-11,,DET,"L, 92-132",240,35,100,.350,25,53,.472,10,47,.213,12,19,.632,92,51,96,.531,33,55,.600,18,41,.439,12,13,.923,132
2023,CHI,2025-02-08,,GSW,"L, 111-132",240,35,79,.443,18,40,.450,17,39,.436,24,31,.774,111,45,90,.500,26,42,.619,19,48,.396,23,27,.852,132
2024,CHI,2024-12-08,,PHI,"L, 100-108",240,35,86,.407,16,32,.500,19,54,.352,11,12,.917,100,43,92,.467,34,56,.607,9,36,.250,13,14,.929,108
2025,DAL,2025-03-03,,SAC,"L, 98-122",240,35,77,.455,28,51,.549,7,26,.269,21,24,.875,98,47,90,.522,31,56,.554,16,34,.471,12,12,1.000,122
2026,DAL,2025-02-25,@,LAL,"L, 99-107",240,35,98,.357,18,54,.333,17,44,.386,12,13,.923,99,39,87,.448,28,47,.596,11,40,.275,18,24,.750,107
2027,DAL,2025-01-12,,DEN,"L, 101-112",240,35,85,.412,23,51,.451,12,34,.353,19,25,.760,101,46,94,.489,39,62,.629,7,32,.219,13,20,.650,112
2028,DAL,2024-12-27,@,PHO,"W, 98-89",240,35,80,.438,23,46,.500,12,34,.353,16,17,.941,98,32,83,.386,19,48,.396,13,35,.371,12,18,.667,89
2029,DEN,2024-11-17,@,MEM,"L, 90-105",240,35,84,.417,25,53,.472,10,31,.323,10,14,.714,90,41,91,.451,28,52,.538,13,39,.333,10,12,.833,105
2030,DEN,2024-10-26,,LAC,"L, 104-109",240,35,87,.402,21,52,.404,14,35,.400,20,24,.833,104,40,82,.488,28,49,.571,12,33,.364,17,21,.810,109
2031,DEN,2024-10-24,,OKC,"L, 87-102",240,35,98,.357,28,60,.467,7,38,.184,10,14,.714,87,43,101,.426,35,65,.538,8,36,.222,8,12,.667,102
2032,DET,2024-11-30,,PHI,"L, 96-111",240,35,91,.385,24,51,.471,11,40,.275,15,18,.833,96,42,85,.494,31,54,.574,11,31,.355,16,22,.727,111
2033,DET,2024-11-23,@,ORL,"L, 100-111",240,35,75,.467,22,42,.524,13,33,.394,17,22,.773,100,40,87,.460,28,48,.583,12,39,.308,19,22,.864,111
2034,DET,2024-10-28,@,MIA,"L, 98-106",240,35,91,.385,21,53,.396,14,38,.368,14,17,.824,98,38,88,.432,23,41,.561,15,47,.319,15,20,.750,106
2035,GSW,2025-03-08,,DET,"W, 115-110",240,35,84,.417,23,43,.535,12,41,.293,33,41,.805,115,39,85,.459,34,62,.548,5,23,.217,27,36,.750,110
2036,GSW,2025-02-13,@,HOU,"W, 105-98",240,35,89,.393,24,48,.500,11,41,.268,24,27,.889,105,38,93,.409,26,57,.456,12,36,.333,10,18,.556,98
2037,GSW,2025-01-13,@,TOR,"L, 101-104",240,35,88,.398,19,42,.452,16,46,.348,15,22,.682,101,41,86,.477,29,57,.509,12,29,.414,10,15,.667,104
2038,GSW,2024-12-27,@,LAC,"L, 92-102",240,35,95,.368,28,57,.491,7,38,.184,15,20,.750,92,40,75,.533,30,43,.698,10,32,.313,12,15,.800,102
2039,GSW,2024-11-27,,OKC,"L, 101-105",240,35,98,.357,19,48,.396,16,50,.320,15,21,.714,101,39,85,.459,28,48,.583,11,37,.297,16,26,.615,105
2040,HOU,2025-03-10,,ORL,"W, 97-84",240,35,89,.393,19,46,.413,16,43,.372,11,18,.611,97,28,86,.326,20,54,.370,8,32,.250,20,24,.833,84
2041,HOU,2024-12-14,@,OKC,"L, 96-111",240,35,96,.365,24,50,.480,11,46,.239,15,25,.600,96,36,80,.450,25,50,.500,11,30,.367,28,32,.875,111
2042,HOU,2024-12-05,@,GSW,"L, 93-99",240,35,93,.376,25,55,.455,10,38,.263,13,17,.765,93,36,86,.419,27,58,.466,9,28,.321,18,27,.667,99
2043,HOU,2024-10-28,@,SAS,"W, 106-101",240,35,85,.412,20,48,.417,15,37,.405,21,24,.875,106,37,87,.425,27,54,.500,10,33,.303,17,21,.810,101
2044,IND,2025-03-20,,BRK,"W, 105-99 (OT)",265,35,81,.432,27,50,.540,8,31,.258,27,31,.871,105,36,101,.356,22,51,.431,14,50,.280,13,18,.722,99
2045,LAC,2025-03-23,,OKC,"L, 101-103",240,35,82,.427,27,56,.482,8,26,.308,23,28,.821,101,37,92,.402,25,57,.439,12,35,.343,17,20,.850,103
2046,LAC,2024-11-18,,GSW,"W, 102-99",240,35,82,.427,19,48,.396,16,34,.471,16,18,.889,102,37,84,.440,21,40,.525,16,44,.364,9,19,.474,99
2047,LAC,2024-11-09,,TOR,"W, 105-103",240,35,76,.461,25,50,.500,10,26,.385,25,32,.781,105,40,95,.421,29,58,.500,11,37,.297,12,21,.571,103
2048,LAL,2025-03-31,,HOU,"W, 104-98",240,35,89,.393,19,43,.442,16,46,.348,18,20,.900,104,37,89,.416,27,57,.474,10,32,.313,14,17,.824,98
2049,LAL,2025-03-16,,PHO,"W, 107-96",240,35,81,.432,21,42,.500,14,39,.359,23,32,.719,107,35,89,.393,26,48,.542,9,41,.220,17,21,.810,96
2050,MIA,2025-03-15,@,MEM,"L, 91-125",240,35,88,.398,26,51,.510,9,37,.243,12,15,.800,91,51,92,.554,39,61,.639,12,31,.387,11,12,.917,125
2051,MIA,2025-01-25,@,BRK,"W, 106-97",240,35,79,.443,22,51,.431,13,28,.464,23,24,.958,106,30,80,.375,16,40,.400,14,40,.350,23,26,.885,97
2052,MIA,2025-01-04,,UTA,"L, 100-136",240,35,80,.438,26,45,.578,9,35,.257,21,30,.700,100,52,100,.520,33,54,.611,19,46,.413,13,16,.813,136
2053,MIA,2024-11-26,,MIL,"L, 103-106",240,35,77,.455,25,48,.521,10,29,.345,23,30,.767,103,36,77,.468,16,35,.457,20,42,.476,14,17,.824,106
2054,MIL,2025-02-03,@,OKC,"L, 96-125",240,35,93,.376,22,54,.407,13,39,.333,13,21,.619,96,51,99,.515,35,58,.603,16,41,.390,7,8,.875,125
2055,MIN,2025-03-19,,NOP,"L, 115-119",240,35,77,.455,19,38,.500,16,39,.410,29,36,.806,115,47,89,.528,34,60,.567,13,29,.448,12,22,.545,119
2056,MIN,2025-02-27,@,LAL,"L, 102-111",240,35,84,.417,23,43,.535,12,41,.293,20,26,.769,102,34,82,.415,23,41,.561,11,41,.268,32,46,.696,111
2057,MIN,2024-12-13,,LAL,"W, 97-87",240,35,87,.402,26,55,.473,9,32,.281,18,24,.750,97,33,86,.384,23,51,.451,10,35,.286,11,17,.647,87
2058,MIN,2024-11-10,,MIA,"L, 94-95",240,35,88,.398,22,43,.512,13,45,.289,11,13,.846,94,34,77,.442,23,46,.500,11,31,.355,16,22,.727,95
2059,MIN,2024-10-22,@,LAL,"L, 103-110",240,35,85,.412,22,44,.500,13,41,.317,20,27,.741,103,42,95,.442,37,65,.569,5,30,.167,21,25,.840,110
2060,BRK,2024-12-27,,SAS,"L, 87-96",240,35,90,.389,23,49,.469,12,41,.293,5,8,.625,87,32,78,.410,20,50,.400,12,28,.429,20,27,.741,96
2061,BRK,2024-12-04,,IND,"W, 99-90",240,35,81,.432,23,45,.511,12,36,.333,17,23,.739,99,32,75,.427,24,42,.571,8,33,.242,18,22,.818,90
2062,BRK,2024-10-25,@,ORL,"L, 101-116",240,35,83,.422,21,46,.457,14,37,.378,17,21,.810,101,39,75,.520,24,45,.533,15,30,.500,23,33,.697,116
2063,NOP,2025-03-13,,ORL,"L, 93-113",240,35,79,.443,28,54,.519,7,25,.280,16,21,.762,93,43,83,.518,30,50,.600,13,33,.394,14,18,.778,113
2064,NOP,2025-03-09,,MEM,"L, 104-107",240,35,85,.412,22,51,.431,13,34,.382,21,27,.778,104,41,99,.414,28,50,.560,13,49,.265,12,19,.632,107
2065,NOP,2025-01-07,,MIN,"L, 97-104",240,35,94,.372,23,53,.434,12,41,.293,15,24,.625,97,38,89,.427,23,45,.511,15,44,.341,13,19,.684,104
2066,NOP,2024-12-01,@,NYK,"L, 85-118",240,35,94,.372,31,67,.463,4,27,.148,11,17,.647,85,42,92,.457,22,47,.468,20,45,.444,14,16,.875,118
2067,NOP,2024-11-16,,LAL,"L, 99-104",240,35,83,.422,24,54,.444,11,29,.379,18,23,.783,99,39,89,.438,27,49,.551,12,40,.300,14,18,.778,104
2068,NYK,2025-03-07,@,LAC,"L, 95-105",240,35,91,.385,26,57,.456,9,34,.265,16,18,.889,95,37,88,.420,22,50,.440,15,38,.395,16,19,.842,105
2069,NYK,2025-02-08,,BOS,"L, 104-131",240,35,83,.422,26,59,.441,9,24,.375,25,29,.862,104,46,85,.541,27,46,.587,19,39,.487,20,24,.833,131
2070,NYK,2025-01-17,,MIN,"L, 99-116",240,35,90,.389,21,56,.375,14,34,.412,15,17,.882,99,42,79,.532,20,39,.513,22,40,.550,10,14,.714,116
2071,OKC,2025-01-17,@,DAL,"L, 98-106",240,35,91,.385,15,45,.333,20,46,.435,8,12,.667,98,37,75,.493,21,34,.618,16,41,.390,16,22,.727,106
2072,ORL,2025-01-21,@,TOR,"L, 93-109",240,35,85,.412,26,54,.481,9,31,.290,14,19,.737,93,39,73,.534,26,49,.531,13,24,.542,18,28,.643,109
2073,ORL,2025-01-05,,UTA,"L, 92-105",240,35,98,.357,21,51,.412,14,47,.298,8,13,.615,92,39,81,.481,28,49,.571,11,32,.344,16,18,.889,105
2074,ORL,2024-12-19,,OKC,"L, 99-105",240,35,78,.449,24,43,.558,11,35,.314,18,25,.720,99,40,83,.482,30,52,.577,10,31,.323,15,16,.938,105
2075,ORL,2024-10-30,@,CHI,"L, 99-102",240,35,86,.407,24,40,.600,11,46,.239,18,20,.900,99,36,84,.429,23,50,.460,13,34,.382,17,25,.680,102
2076,PHI,2025-03-19,@,OKC,"L, 100-133",240,35,95,.368,17,38,.447,18,57,.316,12,16,.750,100,47,90,.522,23,38,.605,24,52,.462,15,20,.750,133
2077,PHI,2025-02-12,@,BRK,"L, 96-100",240,35,81,.432,27,48,.563,8,33,.242,18,22,.818,96,40,85,.471,32,55,.582,8,30,.267,12,15,.800,100
2078,PHI,2024-11-18,@,MIA,"L, 89-106",240,35,84,.417,25,43,.581,10,41,.244,9,12,.750,89,36,87,.414,23,43,.535,13,44,.295,21,23,.913,106
2079,PHO,2025-03-16,@,LAL,"L, 96-107",240,35,89,.393,26,48,.542,9,41,.220,17,21,.810,96,35,81,.432,21,42,.500,14,39,.359,23,32,.719,107
2080,PHO,2025-03-02,,MIN,"L, 98-116",240,35,80,.438,22,38,.579,13,42,.310,15,19,.789,98,39,92,.424,18,40,.450,21,52,.404,17,21,.810,116
2081,PHO,2024-11-18,,ORL,"L, 99-109",240,35,83,.422,23,42,.548,12,41,.293,17,25,.680,99,39,76,.513,28,47,.596,11,29,.379,20,25,.800,109
2082,PHO,2024-11-02,,POR,"W, 103-97",240,35,93,.376,18,41,.439,17,52,.327,16,22,.727,103,37,111,.333,23,68,.338,14,43,.326,9,11,.818,97
2083,POR,2025-03-27,@,SAC,"L, 107-128",240,35,88,.398,19,38,.500,16,50,.320,21,26,.808,107,48,74,.649,38,47,.809,10,27,.370,22,27,.815,128
2084,POR,2024-12-08,@,LAL,"L, 98-107",240,35,84,.417,26,48,.542,9,36,.250,19,21,.905,98,38,83,.458,25,49,.510,13,34,.382,18,21,.857,107
2085,POR,2024-10-28,@,SAC,"L, 98-111",240,35,83,.422,31,61,.508,4,22,.182,24,30,.800,98,37,81,.457,23,46,.500,14,35,.400,23,25,.920,111
2086,SAC,2024-12-22,,IND,"L, 95-122",240,35,96,.365,23,58,.397,12,38,.316,13,17,.765,95,50,86,.581,33,47,.702,17,39,.436,5,8,.625,122
2087,SAC,2024-11-29,@,POR,"L, 106-115",240,35,78,.449,20,36,.556,15,42,.357,21,28,.750,106,46,90,.511,35,53,.660,11,37,.297,12,15,.800,115
2088,SAS,2025-01-25,,IND,"L, 98-136",240,35,85,.412,24,53,.453,11,32,.344,17,25,.680,98,53,102,.520,36,63,.571,17,39,.436,13,14,.929,136
2089,SAS,2025-01-08,@,MIL,"L, 105-121",240,35,95,.368,17,43,.395,18,52,.346,17,20,.850,105,44,92,.478,25,50,.500,19,42,.452,14,20,.700,121
2090,SAS,2024-12-03,@,PHO,"L, 93-104",240,35,100,.350,27,56,.482,8,44,.182,15,20,.750,93,38,78,.487,27,46,.587,11,32,.344,17,21,.810,104
2091,SAS,2024-10-30,@,OKC,"L, 93-105",240,35,85,.412,23,49,.469,12,36,.333,11,13,.846,93,41,89,.461,24,48,.500,17,41,.415,6,8,.750,105
2092,TOR,2025-03-23,,SAS,"L, 89-123",240,35,92,.380,25,53,.472,10,39,.256,9,13,.692,89,41,86,.477,27,43,.628,14,43,.326,27,32,.844,123
2093,TOR,2024-11-15,,DET,"L, 95-99",240,35,97,.361,27,66,.409,8,31,.258,17,22,.773,95,39,95,.411,31,57,.544,8,38,.211,13,20,.650,99
2094,TOR,2024-10-25,,PHI,"W, 115-107",240,35,76,.461,29,53,.547,6,23,.261,39,46,.848,115,29,76,.382,20,47,.426,9,29,.310,40,53,.755,107
2095,UTA,2025-03-17,,CHI,"L, 97-111",240,35,86,.407,26,44,.591,9,42,.214,18,22,.818,97,42,97,.433,28,52,.538,14,45,.311,13,16,.813,111
2096,UTA,2025-03-03,,DET,"L, 106-134",240,35,82,.427,25,49,.510,10,33,.303,26,32,.813,106,51,92,.554,40,51,.784,11,41,.268,21,28,.750,134
2097,UTA,2024-10-29,,SAC,"L, 96-113",240,35,89,.393,21,41,.512,14,48,.292,12,14,.857,96,48,92,.522,40,61,.656,8,31,.258,9,14,.643,113
2098,WAS,2025-03-24,,TOR,"L, 104-112",240,35,87,.402,24,50,.480,11,37,.297,23,34,.676,104,41,101,.406,31,65,.477,10,36,.278,20,27,.741,112
2099,WAS,2025-02-24,,BRK,"W, 107-99",240,35,70,.500,22,39,.564,13,31,.419,24,25,.960,107,33,84,.393,19,48,.396,14,36,.389,19,24,.792,99
2100,WAS,2025-02-21,,MIL,"L, 101-104",240,35,87,.402,23,48,.479,12,39,.308,19,27,.704,101,39,82,.476,30,50,.600,9,32,.281,17,26,.654,104
2101,WAS,2024-11-27,,LAC,"L, 96-121",240,35,85,.412,27,52,.519,8,33,.242,18,22,.818,96,45,89,.506,33,56,.589,12,33,.364,19,25,.760,121
2102,ATL,2025-01-27,@,MIN,"L, 92-100",240,34,86,.395,22,43,.512,12,43,.279,12,18,.667,92,34,86,.395,22,46,.478,12,40,.300,20,29,.690,100
2103,BOS,2025-01-10,,SAC,"L, 97-114",240,34,84,.405,23,43,.535,11,41,.268,18,22,.818,97,44,102,.431,26,55,.473,18,47,.383,8,9,.889,114
2104,CHO,2025-03-03,,GSW,"L, 101-119",240,34,86,.395,23,46,.500,11,40,.275,22,33,.667,101,40,95,.421,22,45,.489,18,50,.360,21,24,.875,119
2105,CHO,2025-02-22,@,POR,"L, 88-141",240,34,98,.347,29,66,.439,5,32,.156,15,21,.714,88,51,87,.586,31,44,.705,20,43,.465,19,27,.704,141
2106,CHO,2025-02-09,@,DET,"L, 102-112",240,34,78,.436,19,46,.413,15,32,.469,19,23,.826,102,44,90,.489,33,53,.623,11,37,.297,13,16,.813,112
2107,CHO,2024-12-03,,PHI,"L, 104-110",240,34,77,.442,21,43,.488,13,34,.382,23,28,.821,104,38,82,.463,22,42,.524,16,40,.400,18,20,.900,110
2108,CHO,2024-11-12,@,ORL,"L, 89-114",240,34,84,.405,21,46,.457,13,38,.342,8,14,.571,89,43,93,.462,30,49,.612,13,44,.295,15,19,.789,114
2109,CHI,2025-01-23,@,GSW,"L, 106-131",240,34,87,.391,18,47,.383,16,40,.400,22,27,.815,106,46,102,.451,21,45,.467,25,57,.439,14,14,1.000,131
2110,DAL,2024-12-19,,LAC,"L, 95-118",240,34,86,.395,27,56,.482,7,30,.233,20,28,.714,95,44,85,.518,30,52,.577,14,33,.424,16,17,.941,118
2111,DEN,2025-02-22,,LAL,"L, 100-123",240,34,85,.400,18,44,.409,16,41,.390,16,21,.762,100,43,86,.500,27,45,.600,16,41,.390,21,25,.840,123
2112,DET,2025-03-30,@,MIN,"L, 104-123",240,34,95,.358,22,57,.386,12,38,.316,24,32,.750,104,44,93,.473,32,62,.516,12,31,.387,23,31,.742,123
2113,DET,2024-11-25,,TOR,"W, 102-100",240,34,76,.447,22,39,.564,12,37,.324,22,31,.710,102,41,104,.394,31,69,.449,10,35,.286,8,10,.800,100
2114,GSW,2025-02-03,,ORL,"W, 104-99",240,34,78,.436,22,39,.564,12,39,.308,24,34,.706,104,43,99,.434,35,67,.522,8,32,.250,5,10,.500,99
2115,HOU,2025-02-04,@,BRK,"L, 97-99",240,34,83,.410,23,51,.451,11,32,.344,18,27,.667,97,38,82,.463,28,55,.509,10,27,.370,13,17,.765,99
2116,IND,2025-02-04,@,POR,"L, 89-112",240,34,81,.420,29,57,.509,5,24,.208,16,21,.762,89,41,92,.446,27,55,.491,14,37,.378,16,17,.941,112
2117,LAC,2025-02-04,,LAL,"L, 97-122",240,34,89,.382,22,48,.458,12,41,.293,17,19,.895,97,45,81,.556,27,44,.614,18,37,.486,14,23,.609,122
2118,LAC,2024-12-21,@,DAL,"L, 97-113",240,34,81,.420,24,44,.545,10,37,.270,19,22,.864,97,40,88,.455,26,53,.491,14,35,.400,19,22,.864,113
2119,LAC,2024-11-15,@,HOU,"L, 104-125",240,34,90,.378,24,50,.480,10,40,.250,26,33,.788,104,46,95,.484,27,51,.529,19,44,.432,14,18,.778,125
2120,LAL,2025-03-20,,MIL,"L, 89-118",240,34,82,.415,23,50,.460,11,32,.344,10,16,.625,89,40,84,.476,29,49,.592,11,35,.314,27,34,.794,118
2121,LAL,2025-02-27,,MIN,"W, 111-102",240,34,82,.415,23,41,.561,11,41,.268,32,46,.696,111,35,84,.417,23,43,.535,12,41,.293,20,26,.769,102
2122,LAL,2025-01-07,@,DAL,"L, 97-118",240,34,75,.453,23,40,.575,11,35,.314,18,24,.750,97,45,86,.523,27,48,.563,18,38,.474,10,14,.714,118
2123,MIA,2025-03-14,,BOS,"L, 91-103",240,34,75,.453,21,41,.512,13,34,.382,10,17,.588,91,36,83,.434,17,33,.515,19,50,.380,12,13,.923,103
2124,MIA,2025-01-23,@,MIL,"L, 96-125",240,34,92,.370,22,41,.537,12,51,.235,16,21,.762,96,46,98,.469,28,58,.483,18,40,.450,15,20,.750,125
2125,MIA,2024-11-10,@,MIN,"W, 95-94",240,34,77,.442,23,46,.500,11,31,.355,16,22,.727,95,35,88,.398,22,43,.512,13,45,.289,11,13,.846,94
2126,MIL,2025-02-25,@,HOU,"L, 97-100",240,34,85,.400,22,48,.458,12,37,.324,17,23,.739,97,37,91,.407,25,56,.446,12,35,.343,14,18,.778,100
2127,MIN,2025-01-27,,ATL,"W, 100-92",240,34,86,.395,22,46,.478,12,40,.300,20,29,.690,100,34,86,.395,22,43,.512,12,43,.279,12,18,.667,92
2128,MIN,2025-01-09,@,ORL,"W, 104-89",240,34,85,.400,22,51,.431,12,34,.353,24,31,.774,104,33,87,.379,23,47,.489,10,40,.250,13,19,.684,89
2129,MIN,2025-01-04,@,DET,"L, 105-119",240,34,80,.425,18,40,.450,16,40,.400,21,26,.808,105,45,93,.484,32,55,.582,13,38,.342,16,20,.800,119
2130,BRK,2025-01-22,,PHO,"L, 84-108",240,34,91,.374,27,55,.491,7,36,.194,9,14,.643,84,42,88,.477,28,47,.596,14,41,.341,10,13,.769,108
2131,BRK,2025-01-04,,PHI,"L, 94-123",240,34,82,.415,20,41,.488,14,41,.341,12,19,.632,94,42,82,.512,27,42,.643,15,40,.375,24,30,.800,123
2132,BRK,2024-12-16,,CLE,"L, 101-130",240,34,81,.420,20,47,.426,14,34,.412,19,24,.792,101,43,81,.531,24,34,.706,19,47,.404,25,29,.862,130
2133,BRK,2024-11-09,@,CLE,"L, 100-105",240,34,76,.447,19,33,.576,15,43,.349,17,18,.944,100,40,74,.541,30,46,.652,10,28,.357,15,19,.789,105
2134,NOP,2025-03-21,@,MIN,"L, 93-134",240,34,68,.500,23,37,.622,11,31,.355,14,22,.636,93,48,89,.539,29,45,.644,19,44,.432,19,20,.950,134
2135,NOP,2024-12-21,,NYK,"L, 93-104",240,34,83,.410,22,49,.449,12,34,.353,13,19,.684,93,38,87,.437,23,50,.460,15,37,.405,13,15,.867,104
2136,NOP,2024-11-13,@,OKC,"L, 88-106",240,34,86,.395,25,49,.510,9,37,.243,11,17,.647,88,39,88,.443,24,49,.490,15,39,.385,13,16,.813,106
2137,NYK,2024-11-04,@,HOU,"L, 97-109",240,34,88,.386,23,60,.383,11,28,.393,18,21,.857,97,43,88,.489,35,55,.636,8,33,.242,15,18,.833,109
2138,ORL,2025-03-27,,DAL,"L, 92-101",240,34,80,.425,29,50,.580,5,30,.167,19,24,.792,92,37,78,.474,26,56,.464,11,22,.500,16,22,.727,101
2139,ORL,2025-03-16,@,CLE,"W, 108-103",240,34,81,.420,21,50,.420,13,31,.419,27,34,.794,108,40,96,.417,30,56,.536,10,40,.250,13,20,.650,103
2140,ORL,2025-01-30,@,POR,"L, 90-119",240,34,81,.420,29,55,.527,5,26,.192,17,20,.850,90,41,78,.526,29,53,.547,12,25,.480,25,31,.806,119
2141,ORL,2025-01-17,@,BOS,"L, 94-121",240,34,82,.415,29,50,.580,5,32,.156,21,31,.677,94,42,80,.525,25,43,.581,17,37,.459,20,22,.909,121
2142,ORL,2024-12-26,,MIA,"L, 88-89",240,34,77,.442,29,48,.604,5,29,.172,15,18,.833,88,31,76,.408,16,46,.348,15,30,.500,12,14,.857,89
2143,ORL,2024-12-01,@,BRK,"W, 100-92",240,34,74,.459,27,46,.587,7,28,.250,25,32,.781,100,30,79,.380,22,48,.458,8,31,.258,24,31,.774,92
2144,ORL,2024-11-15,,PHI,"W, 98-86",240,34,78,.436,23,41,.561,11,37,.297,19,22,.864,98,29,72,.403,19,41,.463,10,31,.323,18,21,.857,86
2145,ORL,2024-11-13,,IND,"W, 94-90",240,34,84,.405,21,46,.457,13,38,.342,13,15,.867,94,32,84,.381,22,54,.407,10,30,.333,16,18,.889,90
2146,PHI,2025-04-01,@,NYK,"L, 91-105",240,34,81,.420,28,50,.560,6,31,.194,17,22,.773,91,36,85,.424,24,54,.444,12,31,.387,21,26,.808,105
