Rk,Team,Date,H/A,Opp,Result,MP,Tm_ORB,Tm_DRB,Tm_TRB,Opp_ORB,Opp_DRB,Opp_TRB
1515,GSW,2025-03-18,,MIL,"W, 104-93",240,9,43,52,4,30,34
1516,GSW,2025-03-04,@,NYK,"W, 114-102",240,9,35,44,14,28,42
1517,GSW,2025-02-13,@,HOU,"W, 105-98",240,9,33,42,15,37,52
1518,GSW,2025-02-03,,ORL,"W, 104-99",240,9,35,44,18,34,52
1519,GSW,2025-01-05,,SAC,"L, 99-129",240,9,26,35,10,33,43
1520,GSW,2025-01-04,,MEM,"W, 121-113",240,9,20,29,12,31,43
1521,GSW,2024-11-30,@,PHO,"L, 105-113",240,9,34,43,6,39,45
1522,GSW,2024-11-20,,ATL,"W, 120-97",240,9,45,54,21,44,65
1523,GSW,2024-11-18,@,LAC,"L, 99-102",240,9,36,45,5,39,44
1524,GSW,2024-11-02,@,HOU,"W, 127-121 (OT)",265,9,38,47,18,31,49
1525,HOU,2025-03-06,@,NOP,"W, 109-97",240,9,32,41,15,26,41
1526,HOU,2025-02-21,,MIN,"W, 121-115",240,9,39,48,7,28,35
1527,HOU,2024-11-15,,LAC,"W, 125-104",240,9,39,48,13,38,51
1528,IND,2025-03-24,,MIN,"W, 119-103",240,9,37,46,9,36,45
1529,IND,2025-02-28,@,MIA,"L, 120-125",240,9,21,30,12,27,39
1530,IND,2025-02-20,,MEM,"W, 127-113",240,9,37,46,12,34,46
1531,IND,2025-02-11,,NYK,"L, 115-128",240,9,27,36,13,35,48
1532,IND,2025-01-23,,SAS,"L, 110-140",240,9,22,31,15,42,57
1533,IND,2025-01-14,,CLE,"L, 117-127",240,9,28,37,14,35,49
1534,IND,2025-01-12,@,CLE,"W, 108-93",240,9,41,50,6,38,44
1535,IND,2024-12-31,,MIL,"L, 112-120",240,9,41,50,13,38,51
1536,IND,2024-12-19,@,PHO,"W, 120-111",240,9,38,47,7,37,44
1537,IND,2024-12-03,@,TOR,"L, 111-122",240,9,25,34,6,36,42
1538,IND,2024-10-25,@,NYK,"L, 98-123",240,9,24,33,11,32,43
1539,LAC,2025-03-07,,NYK,"W, 105-95",240,9,38,47,14,39,53
1540,LAC,2025-01-31,@,CHO,"W, 112-104",240,9,36,45,13,29,42
1541,LAC,2025-01-22,,BOS,"L, 113-117 (OT)",265,9,31,40,8,24,32
1542,LAC,2025-01-08,@,DEN,"L, 103-126",240,9,31,40,7,38,45
1543,LAL,2025-03-22,,CHI,"L, 115-146",240,9,26,35,10,32,42
1544,LAL,2025-03-08,@,BOS,"L, 101-111",240,9,36,45,11,32,43
1545,LAL,2025-02-22,@,DEN,"W, 123-100",240,9,30,39,12,33,45
1546,LAL,2025-02-08,,IND,"W, 124-117",240,9,37,46,11,27,38
1547,LAL,2025-01-30,@,WAS,"W, 134-96",240,9,39,48,12,26,38
1548,LAL,2024-12-21,@,SAC,"W, 103-99",240,9,39,48,11,35,46
1549,LAL,2024-12-02,@,MIN,"L, 80-109",240,9,30,39,7,36,43
1550,LAL,2024-11-21,,ORL,"L, 118-119",240,9,27,36,15,33,48
1551,LAL,2024-11-06,@,MEM,"L, 114-131",240,9,28,37,12,38,50
1552,LAL,2024-11-01,@,TOR,"W, 131-125",240,9,34,43,15,29,44
1553,MEM,2025-03-29,,LAL,"L, 127-134",240,9,32,41,8,34,42
1554,MEM,2025-02-12,@,LAC,"L, 114-128",240,9,31,40,13,33,46
1555,MEM,2025-01-30,,HOU,"W, 120-119",240,9,28,37,19,26,45
1556,MEM,2024-12-27,@,NOP,"W, 132-124",240,9,33,42,12,33,45
1557,MEM,2024-12-05,,SAC,"W, 115-110",240,9,40,49,14,32,46
1558,MEM,2024-11-20,,PHI,"W, 117-111",240,9,32,41,14,27,41
1559,MIA,2025-03-17,@,NYK,"L, 95-116",240,9,30,39,13,28,41
1560,MIA,2025-03-12,,LAC,"L, 104-119",240,9,20,29,11,34,45
1561,MIA,2025-03-05,@,CLE,"L, 107-112",240,9,33,42,10,37,47
1562,MIA,2025-01-13,@,LAC,"L, 98-109",240,9,40,49,7,41,48
1563,MIA,2025-01-07,@,GSW,"W, 114-98",240,9,39,48,11,41,52
1564,MIA,2024-12-16,@,DET,"L, 124-125 (OT)",265,9,35,44,7,45,52
1565,MIA,2024-11-29,,TOR,"W, 121-111",240,9,24,33,10,36,46
1566,MIA,2024-11-26,,MIL,"L, 103-106",240,9,29,38,9,32,41
1567,MIA,2024-11-18,,PHI,"W, 106-89",240,9,44,53,2,40,42
1568,MIA,2024-11-08,@,DEN,"L, 122-135",240,9,24,33,6,33,39
1569,MIA,2024-10-23,,ORL,"L, 97-116",240,9,32,41,18,39,57
1570,MIL,2025-03-24,@,PHO,"L, 106-108",240,9,27,36,14,38,52
1571,MIL,2025-03-16,,OKC,"L, 105-121",240,9,25,34,8,42,50
1572,MIL,2025-03-04,@,ATL,"W, 127-121",240,9,42,51,11,36,47
1573,MIL,2025-02-03,@,OKC,"L, 96-125",240,9,28,37,14,41,55
1574,MIL,2025-01-28,@,POR,"L, 112-125",240,9,27,36,17,35,52
1575,MIL,2024-11-26,@,MIA,"W, 106-103",240,9,32,41,9,29,38
1576,MIL,2024-11-13,,DET,"W, 127-120 (OT)",265,9,38,47,11,34,45
1577,MIL,2024-10-31,@,MEM,"L, 99-122",240,9,29,38,7,49,56
1578,MIN,2025-03-24,@,IND,"L, 103-119",240,9,36,45,9,37,46
1579,MIN,2025-03-19,,NOP,"L, 115-119",240,9,31,40,11,35,46
1580,MIN,2025-03-17,,IND,"L, 130-132 (OT)",265,9,35,44,14,34,48
1581,MIN,2025-01-30,@,UTA,"W, 138-113",240,9,30,39,3,20,23
1582,MIN,2025-01-22,@,DAL,"W, 115-114",240,9,30,39,7,31,38
1583,MIN,2025-01-18,,CLE,"L, 117-124",240,9,33,42,13,34,47
1584,MIN,2024-12-06,@,GSW,"W, 107-90",240,9,39,48,10,31,41
1585,MIN,2024-11-17,,PHO,"W, 120-117",240,9,23,32,12,29,41
1586,MIN,2024-11-04,,CHO,"W, 114-93",240,9,36,45,9,29,38
1587,MIN,2024-10-26,,TOR,"W, 112-101",240,9,32,41,12,34,46
1588,BRK,2025-03-24,,DAL,"L, 101-120",240,9,28,37,11,30,41
1589,BRK,2025-02-22,@,PHI,"W, 105-103",240,9,30,39,15,28,43
1590,BRK,2025-01-08,,DET,"L, 98-113",240,9,29,38,7,35,42
1591,BRK,2024-12-29,@,ORL,"L, 101-102",240,9,29,38,16,26,42
1592,BRK,2024-12-26,@,MIL,"W, 111-105",240,9,29,38,8,31,39
1593,BRK,2024-12-16,,CLE,"L, 101-130",240,9,26,35,12,30,42
1594,BRK,2024-11-01,,CHI,"W, 120-112",240,9,37,46,10,34,44
1595,NOP,2025-01-25,@,CHO,"L, 92-123",240,9,30,39,9,39,48
1596,NOP,2024-12-22,,DEN,"L, 129-132 (OT)",265,9,34,43,14,40,54
1597,NOP,2024-10-29,@,GSW,"L, 106-124",240,9,35,44,11,23,34
1598,NYK,2025-03-30,,POR,"W, 110-93",240,9,35,44,13,26,39
1599,NYK,2025-03-20,@,CHO,"L, 98-115",240,9,29,38,11,41,52
1600,NYK,2025-02-21,@,CLE,"L, 105-142",240,9,23,32,11,36,47
1601,NYK,2025-01-21,@,BRK,"W, 99-95",240,9,33,42,14,33,47
1602,OKC,2025-03-31,,CHI,"W, 145-117",240,9,35,44,10,33,43
1603,OKC,2025-02-28,@,ATL,"W, 135-119",240,9,34,43,10,36,46
1604,OKC,2025-01-08,@,CLE,"L, 122-129",240,9,29,38,12,28,40
1605,OKC,2025-01-05,,BOS,"W, 105-92",240,9,37,46,12,36,48
1606,OKC,2024-12-31,,MIN,"W, 113-105",240,9,28,37,10,33,43
1607,OKC,2024-12-29,,MEM,"W, 130-106",240,9,36,45,16,35,51
1608,OKC,2024-12-28,@,CHO,"W, 106-94",240,9,40,49,8,36,44
1609,OKC,2024-12-26,@,IND,"W, 120-114",240,9,36,45,11,40,51
1610,OKC,2024-11-11,,LAC,"W, 134-128",240,9,20,29,15,32,47
1611,OKC,2024-10-26,@,CHI,"W, 114-95",240,9,45,54,11,50,61
1612,ORL,2025-03-06,,CHI,"L, 123-125",240,9,24,33,13,35,48
1613,ORL,2025-02-05,@,SAC,"W, 130-111",240,9,26,35,14,23,37
1614,ORL,2025-01-15,@,MIL,"L, 93-122",240,9,23,32,3,46,49
1615,ORL,2025-01-06,@,NYK,"W, 103-94",240,9,30,39,11,27,38
1616,ORL,2025-01-01,@,DET,"L, 96-105",240,9,24,33,9,40,49
1617,ORL,2024-12-26,,MIA,"L, 88-89",240,9,33,42,7,28,35
1618,ORL,2024-12-03,@,NYK,"L, 106-121",240,9,29,38,5,34,39
1619,PHI,2025-03-16,@,DAL,"W, 130-125",240,9,30,39,10,35,45
1620,PHI,2025-02-26,@,NYK,"L, 105-110",240,9,26,35,7,36,43
1621,PHI,2025-02-12,@,BRK,"L, 96-100",240,9,29,38,16,34,50
1622,PHI,2025-02-04,,DAL,"W, 118-116",240,9,25,34,15,29,44
1623,PHI,2024-12-23,,SAS,"W, 111-106",240,9,38,47,3,39,42
1624,PHI,2024-12-16,@,CHO,"W, 121-108",240,9,33,42,9,29,38
1625,PHI,2024-11-12,,NYK,"L, 99-111",240,9,31,40,8,39,47
1626,PHI,2024-11-04,@,PHO,"L, 116-118",240,9,29,38,9,34,43
1627,PHO,2024-12-23,@,DEN,"L, 90-117",240,9,30,39,11,35,46
1628,PHO,2024-12-13,@,UTA,"W, 134-126",240,9,28,37,6,28,34
1629,PHO,2024-12-08,@,ORL,"L, 110-115",240,9,30,39,14,30,44
1630,PHO,2024-11-04,,PHI,"W, 118-116",240,9,34,43,9,29,38
1631,PHO,2024-10-28,,LAL,"W, 109-105",240,9,37,46,11,35,46
1632,POR,2025-02-28,@,BRK,"W, 121-102",240,9,27,36,21,24,45
1633,POR,2025-01-30,,ORL,"W, 119-90",240,9,29,38,13,20,33
1634,POR,2024-12-26,,UTA,"W, 122-120",240,9,34,43,11,35,46
1635,SAC,2025-03-29,@,ORL,"L, 91-121",240,9,32,41,13,36,49
1636,SAC,2025-03-27,,POR,"W, 128-107",240,9,37,46,15,17,32
1637,SAC,2025-03-20,,CHI,"L, 116-128",240,9,27,36,12,28,40
1638,SAC,2025-03-03,@,DAL,"W, 122-98",240,9,28,37,7,30,37
1639,SAC,2025-02-01,@,OKC,"L, 110-144",240,9,28,37,20,50,70
1640,SAC,2025-01-25,@,NYK,"L, 120-143",240,9,29,38,17,36,53
1641,SAC,2025-01-14,@,MIL,"L, 115-130",240,9,36,45,11,41,52
1642,SAC,2024-12-08,,UTA,"W, 141-97",240,9,34,43,9,29,38
1643,SAC,2024-11-25,,OKC,"L, 109-130",240,9,22,31,11,33,44
1644,SAC,2024-11-18,,ATL,"L, 108-109",240,9,36,45,6,31,37
1645,SAC,2024-11-16,,UTA,"W, 121-117",240,9,26,35,11,22,33
1646,SAC,2024-11-11,@,SAS,"L, 96-116",240,9,28,37,8,36,44
1647,SAC,2024-10-29,@,UTA,"W, 113-96",240,9,40,49,12,30,42
1648,SAC,2024-10-28,,POR,"W, 111-98",240,9,31,40,12,34,46
1649,SAS,2025-04-01,,ORL,"L, 105-116",240,9,29,38,10,31,41
1650,SAS,2025-03-21,,PHI,"W, 128-120",240,9,25,34,5,27,32
1651,SAS,2025-03-17,@,LAL,"L, 109-125",240,9,35,44,8,34,42
1652,SAS,2025-03-07,@,SAC,"L, 109-127",240,9,27,36,16,35,51
1653,SAS,2025-02-12,@,BOS,"L, 103-116",240,9,29,38,15,41,56
1654,SAS,2025-02-03,@,MEM,"L, 109-128",240,9,39,48,10,37,47
1655,SAS,2024-11-23,,GSW,"W, 104-94",240,9,39,48,17,32,49
1656,TOR,2025-04-01,@,CHI,"L, 118-137",240,9,26,35,10,39,49
1657,TOR,2025-02-12,,CLE,"L, 108-131",240,9,30,39,13,40,53
1658,TOR,2025-01-25,@,ATL,"W, 117-94",240,9,42,51,8,35,43
1659,TOR,2025-01-09,@,CLE,"L, 126-132",240,9,28,37,16,26,42
1660,TOR,2024-12-12,@,MIA,"L, 104-114",240,9,33,42,11,41,52
1661,UTA,2025-03-21,,BOS,"L, 99-121",240,9,29,38,16,32,48
1662,UTA,2025-03-19,,WAS,"W, 128-112",240,9,33,42,13,24,37
1663,UTA,2025-03-03,,DET,"L, 106-134",240,9,32,41,8,31,39
1664,UTA,2025-03-02,,NOP,"L, 121-128",240,9,32,41,13,35,48
1665,UTA,2025-02-13,,LAC,"L, 116-120 (OT)",265,9,38,47,13,30,43
1666,UTA,2025-01-15,,CHO,"L, 112-117",240,9,27,36,11,34,45
1667,UTA,2024-12-08,@,SAC,"L, 97-141",240,9,29,38,9,34,43
1668,UTA,2024-11-23,,NYK,"W, 121-106",240,9,43,52,11,29,40
1669,UTA,2024-11-17,@,LAC,"L, 105-116",240,9,32,41,14,27,41
1670,UTA,2024-11-09,@,SAS,"W, 111-110",240,9,36,45,6,31,37
1671,WAS,2025-03-24,,TOR,"L, 104-112",240,9,39,48,17,43,60
1672,WAS,2025-01-21,@,LAL,"L, 88-111",240,9,37,46,7,43,50
1673,WAS,2025-01-05,,NOP,"L, 98-110",240,9,37,46,11,38,49
1674,WAS,2024-10-28,@,ATL,"W, 121-119",240,9,34,43,6,33,39
1675,ATL,2025-02-08,@,WAS,"W, 125-111",240,8,33,41,14,39,53
1676,ATL,2025-02-05,,SAS,"L, 125-126",240,8,37,45,11,30,41
1677,ATL,2025-01-25,,TOR,"L, 94-117",240,8,35,43,9,42,51
1678,ATL,2025-01-09,@,PHO,"L, 115-123",240,8,24,32,12,30,42
1679,ATL,2025-01-04,@,LAC,"L, 105-131",240,8,35,43,7,41,48
1680,ATL,2024-11-04,,BOS,"L, 93-123",240,8,35,43,11,39,50
1681,ATL,2024-11-01,,SAC,"L, 115-123",240,8,32,40,10,41,51
1682,BOS,2025-01-22,@,LAC,"W, 117-113 (OT)",265,8,24,32,9,31,40
1683,BOS,2025-01-20,@,GSW,"W, 125-85",240,8,42,50,10,28,38
1684,BOS,2025-01-10,,SAC,"L, 97-114",240,8,35,43,16,40,56
1685,BOS,2024-12-29,,IND,"L, 114-123",240,8,33,41,11,39,50
1686,BOS,2024-12-23,@,ORL,"L, 104-108",240,8,33,41,7,35,42
1687,BOS,2024-12-12,,DET,"W, 123-99",240,8,43,51,9,34,43
1688,BOS,2024-11-25,,LAC,"W, 126-94",240,8,39,47,10,34,44
1689,BOS,2024-11-24,,MIN,"W, 107-105",240,8,32,40,11,38,49
1690,BOS,2024-11-10,@,MIL,"W, 113-107",240,8,34,42,5,36,41
1691,BOS,2024-11-02,@,CHO,"W, 113-103",240,8,36,44,7,27,34
1692,CHO,2025-03-25,,ORL,"L, 104-111",240,8,30,38,13,37,50
1693,CHO,2025-03-14,@,SAS,"W, 145-134",240,8,26,34,17,19,36
1694,CHO,2025-03-03,,GSW,"L, 101-119",240,8,39,47,12,42,54
1695,CHO,2024-12-28,,OKC,"L, 94-106",240,8,36,44,9,40,49
1696,CHO,2024-11-12,@,ORL,"L, 89-114",240,8,40,48,8,35,43
1697,CHO,2024-11-06,,DET,"W, 108-107",240,8,39,47,6,40,46
1698,CHI,2025-03-19,@,PHO,"L, 121-127",240,8,32,40,13,33,46
1699,CHI,2025-01-19,@,POR,"L, 102-113",240,8,28,36,14,36,50
1700,CHI,2025-01-15,,ATL,"L, 94-110",240,8,45,53,14,37,51
1701,CHI,2025-01-12,,SAC,"L, 119-124",240,8,37,45,11,42,53
1702,CHI,2025-01-01,@,WAS,"L, 107-125",240,8,36,44,8,34,42
1703,CHI,2024-12-16,@,TOR,"W, 122-121",240,8,33,41,10,34,44
1704,CHI,2024-12-06,,IND,"L, 123-132",240,8,30,38,7,39,46
1705,CHI,2024-11-26,@,WAS,"W, 127-108",240,8,42,50,5,38,43
1706,CHI,2024-11-11,,CLE,"L, 113-119",240,8,43,51,12,31,43
1707,CLE,2025-03-19,@,SAC,"L, 119-123",240,8,29,37,14,27,41
1708,CLE,2025-03-14,@,MEM,"W, 133-124",240,8,35,43,10,35,45
1709,CLE,2024-10-23,@,TOR,"W, 136-106",240,8,28,36,14,24,38
1710,DAL,2025-03-29,@,CHI,"W, 120-119",240,8,33,41,12,44,56
1711,DAL,2025-03-01,,MIL,"L, 117-132",240,8,25,33,14,38,52
1712,DAL,2025-02-21,,NOP,"W, 111-103",240,8,39,47,14,39,53
1713,DAL,2025-02-06,@,BOS,"W, 127-120",240,8,27,35,11,29,40
1714,DAL,2025-01-23,@,OKC,"W, 121-115",240,8,35,43,8,25,33
1715,DAL,2025-01-15,@,NOP,"L, 116-119",240,8,37,45,15,34,49
1716,DAL,2025-01-14,,DEN,"L, 99-118",240,8,22,30,11,40,51
1717,DAL,2025-01-12,,DEN,"L, 101-112",240,8,29,37,15,40,55
1718,DAL,2024-12-19,,LAC,"L, 95-118",240,8,32,40,8,39,47
1719,DAL,2024-12-01,@,POR,"W, 137-131",240,8,25,33,10,29,39
1720,DAL,2024-11-12,@,GSW,"L, 117-120",240,8,32,40,18,32,50
1721,DAL,2024-11-08,,PHO,"L, 113-114",240,8,31,39,11,26,37
1722,DEN,2025-04-01,,MIN,"L, 139-140 (2OT)",290,8,37,45,21,31,52
1723,DEN,2025-03-26,,MIL,"W, 127-117",240,8,38,46,8,31,39
1724,DEN,2025-03-07,,PHO,"W, 149-141 (OT)",265,8,30,38,7,32,39
1725,DEN,2025-03-02,@,BOS,"L, 103-110",240,8,30,38,10,35,45
1726,DEN,2025-02-01,@,CHO,"W, 107-104",240,8,35,43,13,38,51
1727,DEN,2024-12-28,,DET,"W, 134-121",240,8,32,40,15,26,41
1728,DEN,2024-12-27,,CLE,"L, 135-149",240,8,30,38,9,29,38
1729,DEN,2024-12-19,@,POR,"L, 124-126",240,8,32,40,15,30,45
1730,DEN,2024-12-01,@,LAC,"L, 122-126",240,8,31,39,13,29,42
1731,DEN,2024-11-23,@,LAL,"W, 127-102",240,8,40,48,6,26,32
1732,DET,2025-03-03,@,UTA,"W, 134-106",240,8,31,39,9,32,41
1733,DET,2025-02-24,,LAC,"W, 106-97",240,8,38,46,15,33,48
1734,DET,2025-02-11,@,CHI,"W, 132-92",240,8,47,55,14,30,44
1735,DET,2025-02-02,,CHI,"W, 127-119",240,8,34,42,11,33,44
1736,DET,2024-12-04,@,BOS,"L, 120-130",240,8,26,34,14,29,43
1737,DET,2024-10-25,@,CLE,"L, 101-113",240,8,34,42,5,34,39
1738,HOU,2025-02-22,@,UTA,"L, 115-124",240,8,33,41,16,42,58
1739,HOU,2024-10-26,@,SAS,"L, 106-109",240,8,26,34,10,39,49
1740,IND,2025-03-29,@,OKC,"L, 111-132",240,8,35,43,8,39,47
1741,IND,2025-03-10,@,CHI,"L, 103-121",240,8,31,39,10,46,56
1742,IND,2025-02-24,,DEN,"L, 116-125",240,8,24,32,14,32,46
1743,IND,2025-02-23,,LAC,"W, 129-111",240,8,38,46,6,26,32
1744,IND,2025-01-10,,GSW,"W, 108-96",240,8,40,48,11,31,42
1745,IND,2024-12-23,@,GSW,"W, 111-105",240,8,35,43,11,33,44
1746,IND,2024-12-13,@,PHI,"W, 121-107",240,8,33,41,15,32,47
1747,IND,2024-11-15,,MIA,"L, 111-124",240,8,31,39,4,32,36
1748,LAC,2025-02-08,,UTA,"W, 130-110",240,8,29,37,12,26,38
1749,LAC,2025-01-16,@,POR,"W, 118-89",240,8,42,50,14,23,37
1750,LAC,2024-12-21,@,DAL,"L, 97-113",240,8,32,40,11,32,43
1751,LAC,2024-12-19,@,DAL,"W, 118-95",240,8,39,47,8,32,40
1752,LAC,2024-11-29,@,MIN,"L, 92-93",240,8,31,39,11,38,49
1753,LAC,2024-11-06,,PHI,"W, 110-98",240,8,21,29,10,22,32
1754,LAL,2025-03-29,@,MEM,"W, 134-127",240,8,34,42,9,32,41
1755,LAL,2025-03-26,@,IND,"W, 120-119",240,8,35,43,7,29,36
1756,LAL,2025-03-19,,DEN,"W, 120-108",240,8,30,38,12,33,45
1757,LAL,2025-03-17,,SAS,"W, 125-109",240,8,34,42,9,35,44
1758,LAL,2025-03-10,@,BRK,"L, 108-111",240,8,35,43,16,31,47
1759,LAL,2024-12-31,,CLE,"L, 110-122",240,8,35,43,10,38,48
1760,LAL,2024-12-08,,POR,"W, 107-98",240,8,32,40,12,37,49
1761,LAL,2024-11-29,,OKC,"L, 93-101",240,8,39,47,15,32,47
1762,MEM,2025-04-01,,GSW,"L, 125-134",240,8,35,43,15,34,49
1763,MEM,2025-01-13,@,HOU,"L, 118-120",240,8,23,31,15,25,40
1764,MEM,2024-12-21,@,ATL,"W, 128-112",240,8,32,40,6,35,41
1765,MEM,2024-12-01,,IND,"W, 136-121",240,8,32,40,6,35,41
1766,MIA,2025-03-25,,GSW,"W, 112-86",240,8,34,42,14,24,38
1767,MIA,2025-02-26,,ATL,"W, 131-109",240,8,27,35,9,24,33
1768,MIA,2025-02-21,@,TOR,"W, 120-111 (OT)",265,8,36,44,14,32,46
1769,MIA,2025-01-11,@,POR,"W, 119-98",240,8,35,43,16,35,51
1770,MIA,2024-12-28,@,ATL,"L, 110-120",240,8,34,42,9,38,47
1771,MIA,2024-11-04,,SAC,"L, 110-111",240,8,28,36,11,28,39
1772,MIL,2025-04-03,@,PHI,"W, 126-113",240,8,32,40,11,29,40
1773,MIL,2025-03-26,@,DEN,"L, 117-127",240,8,31,39,8,38,46
1774,MIL,2025-03-05,,DAL,"W, 137-107",240,8,47,55,5,25,30
1775,MIL,2025-02-23,,MIA,"W, 120-113",240,8,32,40,10,36,46
1776,MIL,2025-02-21,@,WAS,"W, 104-101",240,8,36,44,8,34,42
1777,MIL,2025-02-20,,LAC,"W, 116-110",240,8,33,41,11,32,43
1778,MIL,2025-02-02,,MEM,"L, 119-132",240,8,28,36,22,39,61
1779,MIL,2024-12-26,,BRK,"L, 105-111",240,8,31,39,9,29,38
1780,MIL,2024-12-04,,ATL,"L, 104-119",240,8,32,40,15,39,54
1781,MIL,2024-11-16,@,CHO,"L, 114-115",240,8,32,40,16,37,53
1782,MIL,2024-10-28,@,BOS,"L, 108-119",240,8,35,43,4,34,38
1783,MIL,2024-10-25,,CHI,"L, 122-133",240,8,39,47,9,37,46
1784,MIL,2024-10-23,@,PHI,"W, 124-109",240,8,38,46,17,32,49
1785,MIN,2025-02-08,,POR,"W, 114-98",240,8,35,43,16,29,45
1786,MIN,2024-12-25,@,DAL,"W, 105-99",240,8,38,46,11,32,43
1787,MIN,2024-11-01,,DEN,"W, 119-116",240,8,30,38,17,29,46
1788,BRK,2025-04-03,,MIN,"L, 90-105",240,8,26,34,10,35,45
1789,BRK,2025-03-18,@,BOS,"L, 96-104",240,8,31,39,6,42,48
1790,BRK,2025-03-11,@,CLE,"L, 104-109",240,8,30,38,12,36,48
1791,BRK,2025-03-08,@,CHO,"L, 102-105",240,8,29,37,22,28,50
1792,BRK,2025-03-06,,GSW,"L, 119-121",240,8,24,32,15,30,45
1793,BRK,2025-01-25,,MIA,"L, 97-106",240,8,27,35,12,39,51
1794,BRK,2024-12-13,@,MEM,"L, 119-135",240,8,33,41,12,37,49
1795,BRK,2024-12-01,,ORL,"L, 92-100",240,8,25,33,14,38,52
1796,BRK,2024-10-30,@,MEM,"W, 119-106",240,8,26,34,12,26,38
1797,BRK,2024-10-25,@,ORL,"L, 101-116",240,8,29,37,5,34,39
1798,NOP,2025-01-24,@,MEM,"L, 126-139",240,8,27,35,16,27,43
1799,NOP,2024-12-07,,OKC,"L, 109-119",240,8,27,35,10,35,45
1800,NOP,2024-11-25,@,IND,"L, 110-114",240,8,36,44,7,34,41
1801,NOP,2024-11-06,,CLE,"L, 122-131",240,8,25,33,12,34,46
1802,NYK,2025-02-28,@,MEM,"W, 114-113",240,8,27,35,19,39,58
1803,NYK,2025-02-12,,ATL,"W, 149-148 (OT)",265,8,31,39,19,28,47
1804,NYK,2024-12-23,,TOR,"W, 139-125",240,8,27,35,4,26,30
1805,NYK,2024-11-25,@,DEN,"W, 145-118",240,8,35,43,10,23,33
1806,NYK,2024-11-15,,BRK,"W, 124-122",240,8,37,45,10,27,37
1807,NYK,2024-11-12,@,PHI,"W, 111-99",240,8,39,47,9,31,40
1808,NYK,2024-11-10,@,IND,"L, 121-132",240,8,31,39,5,27,32
1809,OKC,2025-03-29,,IND,"W, 132-111",240,8,39,47,8,35,43
1810,OKC,2025-03-16,@,MIL,"W, 121-105",240,8,42,50,9,25,34
1811,OKC,2025-01-23,,DAL,"L, 115-121",240,8,25,33,8,35,43
1812,OKC,2025-01-19,,BRK,"W, 127-101",240,8,35,43,12,29,41
1813,OKC,2025-01-16,,CLE,"W, 134-114",240,8,31,39,11,38,49
1814,OKC,2025-01-10,@,NYK,"W, 126-101",240,8,38,46,16,27,43
1815,OKC,2024-11-27,@,GSW,"W, 105-101",240,8,40,48,18,39,57
1816,ORL,2025-03-13,@,NOP,"W, 113-93",240,8,31,39,11,29,40
1817,ORL,2025-01-25,,DET,"W, 121-113",240,8,32,40,11,30,41
1818,ORL,2024-12-06,@,PHI,"L, 94-102",240,8,30,38,10,27,37
1819,ORL,2024-11-18,@,PHO,"W, 109-99",240,8,30,38,16,29,45
1820,ORL,2024-11-12,,CHO,"W, 114-89",240,8,35,43,8,40,48
1821,PHI,2025-03-30,,TOR,"L, 109-127",240,8,38,46,13,33,46
1822,PHI,2025-03-17,@,HOU,"L, 137-144 (OT)",265,8,27,35,23,35,58
1823,PHI,2025-02-09,@,MIL,"L, 127-135",240,8,34,42,19,34,53
1824,PHI,2025-02-02,,BOS,"L, 110-118",240,8,38,46,5,33,38
1825,PHI,2025-01-21,@,DEN,"L, 109-144",240,8,17,25,14,37,51
1826,PHI,2025-01-04,@,BRK,"W, 123-94",240,8,42,50,6,33,39
1827,PHI,2025-01-01,@,SAC,"L, 107-113",240,8,26,34,14,31,45
1828,PHI,2024-12-30,@,POR,"W, 125-103",240,8,24,32,12,21,33
1829,PHI,2024-12-03,@,CHO,"W, 110-104",240,8,23,31,15,32,47
1830,PHI,2024-11-10,,CHO,"W, 107-105 (OT)",265,8,32,40,12,38,50
1831,PHI,2024-11-02,,MEM,"L, 107-124",240,8,25,33,11,41,52
1832,PHI,2024-10-30,,DET,"L, 95-105",240,8,29,37,12,37,49
1833,PHO,2025-03-28,@,MIN,"L, 109-124",240,8,26,34,12,31,43
1834,PHO,2025-02-25,@,MEM,"L, 148-151 (OT)",265,8,38,46,7,31,38
1835,PHO,2025-02-22,@,CHI,"W, 121-117",240,8,41,49,11,34,45
1836,PHO,2025-01-12,,CHO,"W, 120-113",240,8,31,39,15,37,52
1837,PHO,2025-01-07,@,CHO,"L, 104-115",240,8,34,42,20,39,59
1838,PHO,2024-11-26,,LAL,"W, 127-100",240,8,38,46,7,35,42
1839,PHO,2024-11-10,,SAC,"L, 118-127 (OT)",265,8,40,48,8,49,57
1840,PHO,2024-10-31,@,LAC,"W, 125-119",240,8,31,39,15,33,48
1841,POR,2025-03-05,@,BOS,"L, 118-128",240,8,31,39,18,34,52
1842,POR,2025-01-23,@,ORL,"W, 101-79",240,8,34,42,14,30,44
1843,POR,2025-01-18,,HOU,"L, 103-125",240,8,32,40,23,38,61
1844,POR,2025-01-04,@,MIL,"W, 105-102",240,8,47,55,7,36,43
1845,POR,2025-01-02,@,LAL,"L, 106-114",240,8,34,42,15,28,43
1846,POR,2024-12-13,,SAS,"L, 116-118",240,8,28,36,13,28,41
1847,POR,2024-11-29,,SAC,"W, 115-106",240,8,32,40,11,30,41
1848,SAC,2025-03-24,,BOS,"L, 95-113",240,8,37,45,10,35,45
