Rk,Team,Date,Opp,,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,Opp,Stp,Stp%,Match Report
2380,Lyon,2025-03-28,8,@,Strasbourg,fr Ligue 1,L 2-4,2,4,-2,60,1,1,1,0,8,0,0.0,Match Report
2381,Lyon,2024-12-15,8,@,Paris S-G,fr Ligue 1,L 1-3,1,3,-2,32,1,0,0,0,8,0,0.0,Match Report
2382,Inter,2024-12-23,8,,Como,it Serie A,W 2-0,2,0,+2,62,2,0,0,0,8,1,12.5,Match Report
2383,Inter,2024-10-27,8,,Juventus,it Serie A,D 4-4,4,4,0,47,2,2,2,0,8,1,12.5,Match Report
2384,Atlético Madrid,2024-12-15,8,,Getafe,es La Liga,W 1-0,1,0,+1,57,1,0,0,0,8,1,12.5,Match Report
2385,Atlético Madrid,2024-09-26,8,@,Celta Vigo,es La Liga,W 1-0,1,0,+1,42,1,0,0,0,8,1,12.5,Match Report
2386,Milan,2025-04-05,8,,Fiorentina,it Serie A,D 2-2,2,2,0,52,2,0,0,0,8,0,0.0,Match Report
2387,Milan,2025-03-30,8,@,Napoli,it Serie A,L 1-2,1,2,-1,49,1,0,1,1,8,1,12.5,Match Report
2388,Milan,2025-01-11,8,,Cagliari,it Serie A,D 1-1,1,1,0,68,1,0,0,0,8,1,12.5,Match Report
2389,Valencia,2025-02-02,8,,Celta Vigo,es La Liga,W 2-1,2,1,+1,46,2,0,0,0,8,1,12.5,Match Report
2390,Valencia,2024-08-31,8,,Villarreal,es La Liga,D 1-1,1,1,0,58,1,0,0,0,8,0,0.0,Match Report
2391,Valencia,2024-08-23,8,@,Celta Vigo,es La Liga,L 1-3,1,3,-2,51,1,0,0,0,8,0,0.0,Match Report
2392,Juventus,2024-10-30,8,,Parma,it Serie A,D 2-2,2,2,0,61,2,0,0,0,8,0,0.0,Match Report
2393,Paris S-G,2025-01-25,8,,Reims,fr Ligue 1,D 1-1,1,1,0,78,1,0,0,0,8,0,0.0,Match Report
2394,Paris S-G,2024-12-15,8,,Lyon,fr Ligue 1,W 3-1,3,1,+2,68,2,1,1,0,8,1,12.5,Match Report
2395,Paris S-G,2024-12-06,8,@,Auxerre,fr Ligue 1,D 0-0,0,0,0,73,0,0,0,0,8,1,12.5,Match Report
2396,Paris S-G,2024-11-02,8,,Lens,fr Ligue 1,W 1-0,1,0,+1,68,1,0,0,0,8,0,0.0,Match Report
2397,Real Sociedad,2024-12-15,8,,Las Palmas,es La Liga,D 0-0,0,0,0,61,0,0,0,0,8,1,12.5,Match Report
2398,Parma,2025-01-31,8,,Lecce,it Serie A,L 1-3,1,3,-2,47,0,1,1,0,8,1,12.5,Match Report
2399,Parma,2024-10-27,8,,Empoli,it Serie A,D 1-1,1,1,0,60,1,0,1,1,8,1,12.5,Match Report
2400,Celta Vigo,2024-10-19,8,,Real Madrid,es La Liga,L 1-2,1,2,-1,47,1,0,0,0,8,2,25.0,Match Report
2401,Brest,2024-10-19,8,,Rennes,fr Ligue 1,D 1-1,1,1,0,56,0,1,1,0,8,0,0.0,Match Report
2402,Betis,2025-02-16,8,,Real Sociedad,es La Liga,W 3-0,3,0,+3,68,3,0,1,1,8,0,0.0,Match Report
2403,Betis,2024-09-26,8,@,Las Palmas,es La Liga,D 1-1,1,1,0,45,1,0,0,0,8,0,0.0,Match Report
2404,Lens,2024-10-06,8,@,Strasbourg,fr Ligue 1,D 2-2,2,2,0,63,2,0,0,0,8,2,25.0,Match Report
2405,Lens,2024-09-21,8,@,Rennes,fr Ligue 1,D 1-1,1,1,0,60,1,0,0,0,8,2,25.0,Match Report
2406,Monaco,2025-02-07,8,@,Paris S-G,fr Ligue 1,L 1-4,1,4,-3,37,1,0,0,0,8,0,0.0,Match Report
2407,Monaco,2024-12-01,8,@,Marseille,fr Ligue 1,L 1-2,1,2,-1,37,1,0,0,0,8,2,25.0,Match Report
2408,Monaco,2024-11-09,8,@,Strasbourg,fr Ligue 1,W 3-1,3,1,+2,57,2,1,1,0,8,1,12.5,Match Report
2409,Monaco,2024-11-01,8,,Angers,fr Ligue 1,L 0-1,0,1,-1,63,0,0,0,0,8,1,12.5,Match Report
2410,Lecce,2024-10-20,8,,Fiorentina,it Serie A,L 0-6,0,6,-6,39,0,0,0,0,8,0,0.0,Match Report
2411,Las Palmas,2025-03-14,7,,Alavés,es La Liga,D 2-2,2,2,0,61,1,1,1,0,7,0,0.0,Match Report
2412,Las Palmas,2024-10-05,7,,Celta Vigo,es La Liga,L 0-1,0,1,-1,60,0,0,0,0,7,0,0.0,Match Report
2413,Hoffenheim,2025-02-08,7,,Union Berlin,de Bundesliga,L 0-4,0,4,-4,64,0,0,0,0,7,1,14.3,Match Report
2414,Hoffenheim,2024-12-21,7,,Gladbach,de Bundesliga,L 1-2,1,2,-1,65,0,1,1,0,7,0,0.0,Match Report
2415,Osasuna,2025-02-21,7,@,Celta Vigo,es La Liga,L 0-1,0,1,-1,54,0,0,0,0,7,1,14.3,Match Report
2416,Udinese,2024-11-25,7,@,Empoli,it Serie A,D 1-1,1,1,0,70,1,0,0,0,7,0,0.0,Match Report
2417,Bayern Munich,2025-03-08,7,,Bochum,de Bundesliga,L 2-3,2,3,-1,73,2,0,1,1,7,3,42.9,Match Report
2418,Bayern Munich,2024-09-21,7,@,Werder Bremen,de Bundesliga,W 5-0,5,0,+5,69,5,0,0,0,7,1,14.3,Match Report
2419,Torino,2025-02-08,7,,Genoa,it Serie A,D 1-1,1,1,0,57,0,0,0,0,7,1,14.3,Match Report
2420,Nice,2024-11-10,7,,Lille,fr Ligue 1,D 2-2,2,2,0,43,2,0,0,0,7,0,0.0,Match Report
2421,Valladolid,2024-11-30,7,,Atlético Madrid,es La Liga,L 0-5,0,5,-5,45,0,0,0,0,7,1,14.3,Match Report
2422,Valladolid,2024-09-15,7,@,Celta Vigo,es La Liga,L 1-3,1,3,-2,46,1,0,0,0,7,0,0.0,Match Report
2423,Arsenal,2025-03-16,7,,Chelsea,eng Premier League,W 1-0,1,0,+1,42,1,0,0,0,7,2,28.6,Match Report
2424,Arsenal,2024-11-30,7,@,West Ham,eng Premier League,W 5-2,5,2,+3,60,3,2,2,0,7,0,0.0,Match Report
2425,Heidenheim,2025-04-05,7,,Leverkusen,de Bundesliga,L 0-1,0,1,-1,49,0,0,0,0,7,0,0.0,Match Report
2426,Manchester Utd,2025-01-16,7,,Southampton,eng Premier League,W 3-1,3,1,+2,60,3,0,0,0,7,0,0.0,Match Report
2427,Bologna,2024-10-06,7,,Parma,it Serie A,D 0-0,0,0,0,71,0,0,0,0,7,1,14.3,Match Report
2428,Barcelona,2025-01-18,7,@,Getafe,es La Liga,D 1-1,1,1,0,77,1,0,0,0,7,1,14.3,Match Report
2429,Monza,2024-09-29,7,@,Napoli,it Serie A,L 0-2,0,2,-2,51,0,0,0,0,7,0,0.0,Match Report
2430,Como,2025-02-07,7,,Juventus,it Serie A,L 1-2,1,2,-1,52,1,0,0,0,7,0,0.0,Match Report
2431,Como,2024-10-04,7,@,Napoli,it Serie A,L 1-3,1,3,-2,59,1,0,0,0,7,0,0.0,Match Report
2432,Mallorca,2024-12-06,7,@,Celta Vigo,es La Liga,L 0-2,0,2,-2,50,0,0,0,0,7,0,0.0,Match Report
2433,Athletic Club,2025-02-08,7,,Girona,es La Liga,W 3-0,3,0,+3,45,2,1,1,0,7,0,0.0,Match Report
2434,Athletic Club,2024-08-31,7,,Atlético Madrid,es La Liga,L 0-1,0,1,-1,53,0,0,0,0,7,2,28.6,Match Report
2435,Southampton,2024-09-14,7,,Manchester Utd,eng Premier League,L 0-3,0,3,-3,44,0,0,1,1,7,2,28.6,Match Report
2436,Fiorentina,2024-12-15,7,@,Bologna,it Serie A,L 0-1,0,1,-1,50,0,0,0,0,7,0,0.0,Match Report
2437,Crystal Palace,2025-01-18,7,@,West Ham,eng Premier League,W 2-0,2,0,+2,47,1,1,1,0,7,1,14.3,Match Report
2438,Crystal Palace,2024-09-14,7,,Leicester City,eng Premier League,D 2-2,2,2,0,66,1,1,1,0,7,0,0.0,Match Report
2439,Bournemouth,2025-04-02,7,,Ipswich Town,eng Premier League,L 1-2,1,2,-1,63,1,0,0,0,7,1,14.3,Match Report
2440,Bournemouth,2025-03-15,7,,Brentford,eng Premier League,L 1-2,1,2,-1,58,0,0,0,0,7,0,0.0,Match Report
2441,Bournemouth,2025-02-25,7,@,Brighton,eng Premier League,L 1-2,1,2,-1,56,1,0,0,0,7,0,0.0,Match Report
2442,Bournemouth,2025-02-01,7,,Liverpool,eng Premier League,L 0-2,0,2,-2,49,0,0,0,0,7,1,14.3,Match Report
2443,Real Madrid,2024-11-09,7,,Osasuna,es La Liga,W 4-0,4,0,+4,68,4,0,0,0,7,1,14.3,Match Report
2444,St. Pauli,2025-02-01,7,,Augsburg,de Bundesliga,D 1-1,1,1,0,45,0,0,0,0,7,1,14.3,Match Report
2445,Marseille,2025-02-09,7,@,Angers,fr Ligue 1,W 2-0,2,0,+2,78,2,0,0,0,7,0,0.0,Match Report
2446,Stuttgart,2025-01-15,7,,RB Leipzig,de Bundesliga,W 2-1,2,1,+1,58,2,0,0,0,7,0,0.0,Match Report
2447,Stuttgart,2024-11-10,7,,Eint Frankfurt,de Bundesliga,L 2-3,2,3,-1,60,2,0,1,1,7,0,0.0,Match Report
2448,Auxerre,2025-01-24,7,,Saint-Étienne,fr Ligue 1,D 1-1,1,1,0,37,1,0,0,0,7,2,28.6,Match Report
2449,Werder Bremen,2025-03-01,7,,Wolfsburg,de Bundesliga,L 1-2,1,2,-1,56,1,0,0,0,7,0,0.0,Match Report
2450,Werder Bremen,2025-01-19,7,,Augsburg,de Bundesliga,L 0-2,0,2,-2,71,0,0,0,0,7,0,0.0,Match Report
2451,Angers,2025-01-19,7,,Auxerre,fr Ligue 1,W 2-0,2,0,+2,48,1,0,0,0,7,2,28.6,Match Report
2452,Angers,2024-12-15,7,@,Rennes,fr Ligue 1,L 0-2,0,2,-2,56,0,0,0,0,7,0,0.0,Match Report
2453,Lazio,2025-02-15,7,,Napoli,it Serie A,D 2-2,2,2,0,53,2,0,0,0,7,0,0.0,Match Report
2454,Lazio,2025-01-05,7,@,Roma,it Serie A,L 0-2,0,2,-2,67,0,0,0,0,7,2,28.6,Match Report
2455,Getafe,2025-02-23,7,,Betis,es La Liga,L 1-2,1,2,-1,49,1,0,0,0,7,0,0.0,Match Report
2456,Getafe,2024-09-14,7,@,Sevilla,es La Liga,L 0-1,0,1,-1,40,0,0,0,0,7,0,0.0,Match Report
2457,West Ham,2024-12-09,7,,Wolves,eng Premier League,W 2-1,2,1,+1,54,2,0,0,0,7,0,0.0,Match Report
2458,Reims,2025-01-04,7,@,Saint-Étienne,fr Ligue 1,L 1-3,1,3,-2,47,1,0,0,0,7,0,0.0,Match Report
2459,Reims,2024-10-26,7,,Brest,fr Ligue 1,L 1-2,1,2,-1,53,1,0,0,0,7,0,0.0,Match Report
2460,Liverpool,2025-02-16,7,,Wolves,eng Premier League,W 2-1,2,1,+1,50,1,1,1,0,7,0,0.0,Match Report
2461,Liverpool,2025-01-25,7,,Ipswich Town,eng Premier League,W 4-1,4,1,+3,70,4,0,0,0,7,0,0.0,Match Report
2462,Liverpool,2024-10-27,7,@,Arsenal,eng Premier League,D 2-2,2,2,0,55,2,0,0,0,7,0,0.0,Match Report
2463,Aston Villa,2024-12-01,7,@,Chelsea,eng Premier League,L 0-3,0,3,-3,36,0,0,0,0,7,1,14.3,Match Report
2464,Wolves,2025-02-25,7,,Fulham,eng Premier League,L 1-2,1,2,-1,60,1,0,0,0,7,0,0.0,Match Report
2465,Alavés,2024-09-24,7,@,Real Madrid,es La Liga,L 2-3,2,3,-1,32,2,0,0,0,7,0,0.0,Match Report
2466,Girona,2025-03-01,7,,Celta Vigo,es La Liga,D 2-2,2,2,0,51,2,0,0,0,7,2,28.6,Match Report
2467,Atalanta,2025-04-06,7,,Lazio,it Serie A,L 0-1,0,1,-1,58,0,0,0,0,7,0,0.0,Match Report
2468,Atalanta,2025-03-30,7,@,Fiorentina,it Serie A,L 0-1,0,1,-1,55,0,0,0,0,7,1,14.3,Match Report
2469,Atalanta,2025-03-01,7,,Venezia,it Serie A,D 0-0,0,0,0,60,0,0,0,0,7,0,0.0,Match Report
2470,Atalanta,2025-01-18,7,,Napoli,it Serie A,L 2-3,2,3,-1,56,2,0,0,0,7,0,0.0,Match Report
2471,Atalanta,2024-08-30,7,@,Inter,it Serie A,L 0-4,0,4,-4,45,0,0,0,0,7,0,0.0,Match Report
2472,Rayo Vallecano,2025-01-31,7,@,Leganés,es La Liga,W 1-0,1,0,+1,66,1,0,0,0,7,0,0.0,Match Report
2473,Leicester City,2024-12-29,7,,Manchester City,eng Premier League,L 0-2,0,2,-2,53,0,0,0,0,7,0,0.0,Match Report
2474,Leicester City,2024-12-22,7,,Wolves,eng Premier League,L 0-3,0,3,-3,54,0,0,0,0,7,0,0.0,Match Report
2475,Empoli,2025-03-02,7,@,Genoa,it Serie A,D 1-1,1,1,0,40,1,0,0,0,7,1,14.3,Match Report
2476,Empoli,2024-10-20,7,,Napoli,it Serie A,L 0-1,0,1,-1,50,0,0,0,0,7,1,14.3,Match Report
2477,Freiburg,2024-09-28,7,,St. Pauli,de Bundesliga,L 0-3,0,3,-3,73,0,0,1,1,7,0,0.0,Match Report
2478,Espanyol,2024-10-25,7,,Sevilla,es La Liga,L 0-2,0,2,-2,43,0,0,0,0,7,0,0.0,Match Report
2479,RB Leipzig,2024-08-24,7,,Bochum,de Bundesliga,W 1-0,1,0,+1,62,1,0,0,0,7,1,14.3,Match Report
2480,Sevilla,2025-01-11,7,,Valencia,es La Liga,D 1-1,1,1,0,54,1,0,0,0,7,1,14.3,Match Report
2481,Sevilla,2024-11-24,7,,Rayo Vallecano,es La Liga,W 1-0,1,0,+1,53,1,0,0,0,7,0,0.0,Match Report
2482,Rennes,2025-01-18,7,,Brest,fr Ligue 1,L 1-2,1,2,-1,68,1,0,0,0,7,0,0.0,Match Report
2483,Rennes,2025-01-03,7,@,Nice,fr Ligue 1,L 2-3,2,3,-1,53,2,0,0,0,7,0,0.0,Match Report
2484,Rennes,2024-10-05,7,,Monaco,fr Ligue 1,L 1-2,1,2,-1,58,1,0,0,0,7,0,0.0,Match Report
2485,Rennes,2024-08-25,7,@,Strasbourg,fr Ligue 1,L 1-3,1,3,-2,41,1,0,0,0,7,0,0.0,Match Report
2486,Bochum,2024-10-19,7,@,Hoffenheim,de Bundesliga,L 1-3,1,3,-2,50,1,0,1,1,7,0,0.0,Match Report
2487,Manchester City,2024-09-22,7,,Arsenal,eng Premier League,D 2-2,2,2,0,77,2,0,0,0,7,0,0.0,Match Report
2488,Leverkusen,2025-03-16,7,@,Stuttgart,de Bundesliga,W 4-3,4,3,+1,57,3,0,0,0,7,0,0.0,Match Report
2489,Brentford,2025-02-02,7,,Tottenham,eng Premier League,L 0-2,0,2,-2,54,0,0,0,0,7,0,0.0,Match Report
2490,Roma,2025-02-16,7,@,Parma,it Serie A,W 1-0,1,0,+1,71,1,0,0,0,7,1,14.3,Match Report
2491,Roma,2025-01-17,7,,Genoa,it Serie A,W 3-1,3,1,+2,52,2,0,0,0,7,0,0.0,Match Report
2492,Roma,2024-08-25,7,,Empoli,it Serie A,L 1-2,1,2,-1,73,1,0,0,0,7,0,0.0,Match Report
2493,Chelsea,2024-12-01,7,,Aston Villa,eng Premier League,W 3-0,3,0,+3,64,3,0,0,0,7,1,14.3,Match Report
2494,Brighton,2025-03-15,7,@,Manchester City,eng Premier League,D 2-2,2,2,0,40,1,0,0,0,7,0,0.0,Match Report
2495,Brighton,2025-02-01,7,@,Nott'ham Forest,eng Premier League,L 0-7,0,7,-7,62,0,0,0,0,7,0,0.0,Match Report
2496,Brighton,2024-12-27,7,,Brentford,eng Premier League,D 0-0,0,0,0,57,0,0,0,0,7,1,14.3,Match Report
2497,Everton,2024-12-29,7,,Nott'ham Forest,eng Premier League,L 0-2,0,2,-2,64,0,0,0,0,7,1,14.3,Match Report
2498,Napoli,2025-02-23,7,@,Como,it Serie A,L 1-2,1,2,-1,58,1,0,0,0,7,0,0.0,Match Report
2499,Napoli,2024-12-29,7,,Venezia,it Serie A,W 1-0,1,0,+1,66,1,0,1,1,7,1,14.3,Match Report
2500,Napoli,2024-11-24,7,,Roma,it Serie A,W 1-0,1,0,+1,63,1,0,0,0,7,0,0.0,Match Report
2501,Lyon,2024-08-30,7,,Strasbourg,fr Ligue 1,W 4-3,4,3,+1,48,4,0,0,0,7,2,28.6,Match Report
2502,Inter,2025-01-12,7,@,Venezia,it Serie A,W 1-0,1,0,+1,59,1,0,0,0,7,0,0.0,Match Report
2503,Inter,2024-11-10,7,,Napoli,it Serie A,D 1-1,1,1,0,53,1,0,1,1,7,1,14.3,Match Report
2504,Atlético Madrid,2025-01-18,7,@,Leganés,es La Liga,L 0-1,0,1,-1,67,0,0,1,1,7,0,0.0,Match Report
2505,Milan,2024-10-06,7,@,Fiorentina,it Serie A,L 1-2,1,2,-1,59,1,0,2,2,7,1,14.3,Match Report
2506,Milan,2024-08-17,7,,Torino,it Serie A,D 2-2,2,2,0,56,2,0,0,0,7,1,14.3,Match Report
2507,Valencia,2024-12-13,7,@,Valladolid,es La Liga,L 0-1,0,1,-1,67,0,0,0,0,7,1,14.3,Match Report
2508,Juventus,2024-12-29,7,,Fiorentina,it Serie A,D 2-2,2,2,0,62,2,0,0,0,7,0,0.0,Match Report
2509,Juventus,2024-10-19,7,,Lazio,it Serie A,W 1-0,1,0,+1,69,0,0,0,0,7,1,14.3,Match Report
2510,Juventus,2024-09-21,7,,Napoli,it Serie A,D 0-0,0,0,0,64,0,0,0,0,7,0,0.0,Match Report
2511,Real Sociedad,2025-02-23,7,,Leganés,es La Liga,W 3-0,3,0,+3,55,3,0,0,0,7,1,14.3,Match Report
2512,Real Sociedad,2024-10-27,7,,Osasuna,es La Liga,L 0-2,0,2,-2,74,0,0,0,0,7,0,0.0,Match Report
2513,Parma,2024-12-15,7,,Hellas Verona,it Serie A,L 2-3,2,3,-1,56,2,0,0,0,7,3,42.9,Match Report
2514,Eint Frankfurt,2025-03-09,7,,Union Berlin,de Bundesliga,L 1-2,1,2,-1,66,1,0,1,1,7,0,0.0,Match Report
2515,Eint Frankfurt,2025-02-23,7,@,Bayern Munich,de Bundesliga,L 0-4,0,4,-4,37,0,0,0,0,7,1,14.3,Match Report
2516,Eint Frankfurt,2025-01-14,7,,Freiburg,de Bundesliga,W 4-1,4,1,+3,64,4,0,0,0,7,0,0.0,Match Report
2517,Celta Vigo,2025-02-15,7,@,Atlético Madrid,es La Liga,D 1-1,1,1,0,66,0,1,1,0,7,0,0.0,Match Report
2518,Celta Vigo,2025-02-02,7,@,Valencia,es La Liga,L 1-2,1,2,-1,54,1,0,0,0,7,1,14.3,Match Report
2519,Celta Vigo,2024-11-30,7,@,Espanyol,es La Liga,L 1-3,1,3,-2,78,0,1,1,0,7,0,0.0,Match Report
2520,Celta Vigo,2024-11-23,7,,Barcelona,es La Liga,D 2-2,2,2,0,41,2,0,0,0,7,0,0.0,Match Report
2521,Brest,2024-11-10,7,@,Montpellier,fr Ligue 1,L 1-3,1,3,-2,67,1,0,0,0,7,1,14.3,Match Report
2522,Betis,2025-03-09,7,,Las Palmas,es La Liga,W 1-0,1,0,+1,67,1,0,1,1,7,0,0.0,Match Report
2523,Lens,2025-01-18,7,,Paris S-G,fr Ligue 1,L 1-2,1,2,-1,34,1,0,0,0,7,1,14.3,Match Report
2524,Lecce,2025-01-05,7,,Genoa,it Serie A,D 0-0,0,0,0,63,0,0,0,0,7,1,14.3,Match Report
2525,Las Palmas,2025-02-08,6,,Villarreal,es La Liga,L 1-2,1,2,-1,56,1,0,0,0,6,1,16.7,Match Report
2526,Hoffenheim,2024-11-02,6,,St. Pauli,de Bundesliga,L 0-2,0,2,-2,67,0,0,0,0,6,0,0.0,Match Report
2527,Hoffenheim,2024-10-19,6,,Bochum,de Bundesliga,W 3-1,3,1,+2,50,3,0,0,0,6,0,0.0,Match Report
2528,Osasuna,2025-02-15,6,,Real Madrid,es La Liga,D 1-1,1,1,0,45,0,1,1,0,6,1,16.7,Match Report
2529,Osasuna,2024-09-01,6,,Celta Vigo,es La Liga,W 3-2,3,2,+1,50,2,0,0,0,6,0,0.0,Match Report
2530,Udinese,2024-10-05,6,,Lecce,it Serie A,W 1-0,1,0,+1,55,1,0,0,0,6,2,33.3,Match Report
2531,Bayern Munich,2025-04-04,6,@,Augsburg,de Bundesliga,W 3-1,3,1,+2,69,2,0,0,0,6,0,0.0,Match Report
2532,Bayern Munich,2025-01-15,6,,Hoffenheim,de Bundesliga,W 5-0,5,0,+5,65,4,1,1,0,6,0,0.0,Match Report
2533,Bayern Munich,2024-10-19,6,,Stuttgart,de Bundesliga,W 4-0,4,0,+4,65,4,0,0,0,6,0,0.0,Match Report
2534,Arsenal,2025-01-18,6,,Aston Villa,eng Premier League,D 2-2,2,2,0,66,2,0,0,0,6,0,0.0,Match Report
2535,Arsenal,2024-12-27,6,,Ipswich Town,eng Premier League,W 1-0,1,0,+1,68,1,0,0,0,6,2,33.3,Match Report
2536,Arsenal,2024-08-24,6,@,Aston Villa,eng Premier League,W 2-0,2,0,+2,60,2,0,0,0,6,0,0.0,Match Report
2537,Manchester Utd,2025-01-19,6,,Brighton,eng Premier League,L 1-3,1,3,-2,51,0,1,1,0,6,0,0.0,Match Report
2538,Manchester Utd,2024-12-07,6,,Nott'ham Forest,eng Premier League,L 2-3,2,3,-1,71,2,0,0,0,6,0,0.0,Match Report
2539,Manchester Utd,2024-09-14,6,@,Southampton,eng Premier League,W 3-0,3,0,+3,56,3,0,0,0,6,0,0.0,Match Report
2540,Manchester Utd,2024-09-01,6,,Liverpool,eng Premier League,L 0-3,0,3,-3,53,0,0,0,0,6,0,0.0,Match Report
2541,Bologna,2025-03-16,6,,Lazio,it Serie A,W 5-0,5,0,+5,51,5,0,0,0,6,0,0.0,Match Report
2542,Bologna,2024-12-30,6,,Hellas Verona,it Serie A,L 2-3,2,3,-1,67,2,0,0,0,6,0,0.0,Match Report
2543,Bologna,2024-08-31,6,,Empoli,it Serie A,D 1-1,1,1,0,69,1,0,0,0,6,0,0.0,Match Report
2544,Monza,2025-02-01,6,,Hellas Verona,it Serie A,L 0-1,0,1,-1,66,0,0,0,0,6,0,0.0,Match Report
2545,Monza,2024-12-09,6,,Udinese,it Serie A,L 1-2,1,2,-1,67,1,0,0,0,6,1,16.7,Match Report
2546,Montpellier,2025-02-16,6,,Lyon,fr Ligue 1,L 1-4,1,4,-3,38,1,0,0,0,6,0,0.0,Match Report
2547,Villarreal,2024-10-05,6,@,Real Madrid,es La Liga,L 0-2,0,2,-2,45,0,0,0,0,6,1,16.7,Match Report
2548,Villarreal,2024-09-30,6,,Las Palmas,es La Liga,W 3-1,3,1,+2,43,3,0,1,1,6,0,0.0,Match Report
2549,Mallorca,2025-03-15,6,,Espanyol,es La Liga,W 2-1,2,1,+1,62,1,1,2,1,6,0,0.0,Match Report
2550,Athletic Club,2025-01-26,6,,Leganés,es La Liga,D 0-0,0,0,0,68,0,0,0,0,6,0,0.0,Match Report
2551,Athletic Club,2024-10-28,6,@,Mallorca,es La Liga,D 0-0,0,0,0,67,0,0,0,0,6,2,33.3,Match Report
2552,Southampton,2024-12-26,6,,West Ham,eng Premier League,L 0-1,0,1,-1,54,0,0,0,0,6,2,33.3,Match Report
2553,Toulouse,2025-01-12,6,,Strasbourg,fr Ligue 1,L 1-2,1,2,-1,53,0,0,0,0,6,0,0.0,Match Report
2554,Fiorentina,2025-01-19,6,,Torino,it Serie A,D 1-1,1,1,0,53,1,0,0,0,6,0,0.0,Match Report
2555,Bournemouth,2024-09-21,6,@,Liverpool,eng Premier League,L 0-3,0,3,-3,42,0,0,0,0,6,1,16.7,Match Report
2556,Bournemouth,2024-09-14,6,,Chelsea,eng Premier League,L 0-1,0,1,-1,34,0,0,1,1,6,0,0.0,Match Report
2557,Wolfsburg,2024-08-31,6,@,Holstein Kiel,de Bundesliga,W 2-0,2,0,+2,46,2,0,0,0,6,0,0.0,Match Report
2558,Real Madrid,2025-02-08,6,,Atlético Madrid,es La Liga,D 1-1,1,1,0,60,1,0,0,0,6,0,0.0,Match Report
2559,St. Pauli,2025-03-01,6,,Dortmund,de Bundesliga,L 0-2,0,2,-2,43,0,0,0,0,6,1,16.7,Match Report
2560,St. Pauli,2025-01-11,6,,Eint Frankfurt,de Bundesliga,L 0-1,0,1,-1,43,0,0,0,0,6,0,0.0,Match Report
2561,St. Pauli,2024-12-07,6,@,Leverkusen,de Bundesliga,L 1-2,1,2,-1,38,1,0,0,0,6,1,16.7,Match Report
2562,Marseille,2024-08-31,6,@,Toulouse,fr Ligue 1,W 3-1,3,1,+2,76,2,0,0,0,6,0,0.0,Match Report
2563,Stuttgart,2025-02-01,6,,Gladbach,de Bundesliga,L 1-2,1,2,-1,54,0,0,0,0,6,1,16.7,Match Report
2564,Le Havre,2025-02-23,6,,Toulouse,fr Ligue 1,L 1-4,1,4,-3,54,1,0,0,0,6,1,16.7,Match Report
2565,Lazio,2025-02-09,6,,Monza,it Serie A,W 5-1,5,1,+4,61,5,0,0,0,6,1,16.7,Match Report
2566,Getafe,2024-12-21,6,,Mallorca,es La Liga,L 0-1,0,1,-1,54,0,0,0,0,6,0,0.0,Match Report
2567,West Ham,2024-09-21,6,,Chelsea,eng Premier League,L 0-3,0,3,-3,53,0,0,0,0,6,0,0.0,Match Report
2568,Leganés,2025-03-08,6,@,Celta Vigo,es La Liga,L 1-2,1,2,-1,44,1,0,0,0,6,0,0.0,Match Report
2569,Leganés,2024-10-27,6,,Celta Vigo,es La Liga,W 3-0,3,0,+3,39,3,0,0,0,6,0,0.0,Match Report
2570,Reims,2024-11-29,6,,Lens,fr Ligue 1,L 0-2,0,2,-2,52,0,0,0,0,6,0,0.0,Match Report
2571,Liverpool,2024-12-29,6,@,West Ham,eng Premier League,W 5-0,5,0,+5,54,5,0,0,0,6,0,0.0,Match Report
2572,Liverpool,2024-12-26,6,,Leicester City,eng Premier League,W 3-1,3,1,+2,68,3,0,0,0,6,0,0.0,Match Report
2573,Liverpool,2024-12-01,6,,Manchester City,eng Premier League,W 2-0,2,0,+2,44,1,1,1,0,6,0,0.0,Match Report
2574,Liverpool,2024-08-25,6,,Brentford,eng Premier League,W 2-0,2,0,+2,62,2,0,0,0,6,0,0.0,Match Report
2575,Alavés,2024-10-06,6,,Barcelona,es La Liga,L 0-3,0,3,-3,29,0,0,0,0,6,0,0.0,Match Report
2576,Girona,2024-12-20,6,,Valladolid,es La Liga,W 3-0,3,0,+3,70,3,0,0,0,6,0,0.0,Match Report
2577,Atalanta,2024-10-26,6,,Hellas Verona,it Serie A,W 6-1,6,1,+5,69,6,0,0,0,6,1,16.7,Match Report
2578,Atalanta,2024-09-24,6,,Como,it Serie A,L 2-3,2,3,-1,59,1,1,1,0,6,1,16.7,Match Report
2579,Rayo Vallecano,2025-02-17,6,@,Barcelona,es La Liga,L 0-1,0,1,-1,41,0,0,0,0,6,1,16.7,Match Report
2580,Rayo Vallecano,2024-11-08,6,,Las Palmas,es La Liga,L 1-3,1,3,-2,64,0,0,0,0,6,0,0.0,Match Report
2581,Empoli,2025-01-04,6,@,Venezia,it Serie A,D 1-1,1,1,0,50,1,0,0,0,6,0,0.0,Match Report
2582,RB Leipzig,2025-03-08,6,@,Freiburg,de Bundesliga,D 0-0,0,0,0,47,0,0,0,0,6,0,0.0,Match Report
2583,Sevilla,2024-11-09,6,@,Leganés,es La Liga,L 0-1,0,1,-1,57,0,0,0,0,6,1,16.7,Match Report
