Rk,Team,Date,Att,,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,Att,Succ,Succ%,Tkld,Tkld%,Match Report
2410,Bournemouth,2024-11-09,11,@,Brentford,eng Premier League,L 2-3,2,3,-1,49,2,0,0,0,11,6,54.5,4,36.4,Match Report
2411,Wolfsburg,2025-01-14,11,,Gladbach,de Bundesliga,W 5-1,5,1,+4,35,4,1,1,0,11,2,18.2,8,72.7,Match Report
2412,Wolfsburg,2024-09-28,11,,Stuttgart,de Bundesliga,D 2-2,2,2,0,31,2,0,0,0,11,6,54.5,5,45.5,Match Report
2413,Wolfsburg,2024-09-14,11,,Eint Frankfurt,de Bundesliga,L 1-2,1,2,-1,60,1,0,0,0,11,6,54.5,5,45.5,Match Report
2414,St. Pauli,2024-09-15,11,@,Augsburg,de Bundesliga,L 1-3,1,3,-2,56,1,0,0,0,11,6,54.5,5,45.5,Match Report
2415,Marseille,2024-08-25,11,,Reims,fr Ligue 1,D 2-2,2,2,0,66,2,0,0,0,11,5,45.5,6,54.5,Match Report
2416,Stuttgart,2025-03-16,11,,Leverkusen,de Bundesliga,L 3-4,3,4,-1,43,2,0,0,0,11,4,36.4,6,54.5,Match Report
2417,Stuttgart,2025-03-08,11,@,Holstein Kiel,de Bundesliga,D 2-2,2,2,0,48,2,0,0,0,11,6,54.5,5,45.5,Match Report
2418,Auxerre,2025-04-06,11,@,Rennes,fr Ligue 1,W 1-0,1,0,+1,37,1,0,0,0,11,3,27.3,8,72.7,Match Report
2419,Auxerre,2024-09-27,11,,Brest,fr Ligue 1,W 3-0,3,0,+3,39,2,1,1,0,11,6,54.5,5,45.5,Match Report
2420,Le Havre,2025-02-08,11,@,Lille,fr Ligue 1,W 2-1,2,1,+1,34,2,0,0,0,11,5,45.5,6,54.5,Match Report
2421,Le Havre,2025-01-12,11,,Lens,fr Ligue 1,L 1-2,1,2,-1,31,1,0,0,0,11,6,54.5,5,45.5,Match Report
2422,Le Havre,2024-12-15,11,,Strasbourg,fr Ligue 1,L 0-3,0,3,-3,56,0,0,0,0,11,7,63.6,3,27.3,Match Report
2423,Le Havre,2024-10-06,11,@,Brest,fr Ligue 1,L 0-2,0,2,-2,47,0,0,0,0,11,4,36.4,5,45.5,Match Report
2424,Werder Bremen,2025-04-05,11,,Eint Frankfurt,de Bundesliga,W 2-0,2,0,+2,38,2,0,0,0,11,4,36.4,5,45.5,Match Report
2425,Werder Bremen,2024-10-26,11,,Leverkusen,de Bundesliga,D 2-2,2,2,0,43,2,0,0,0,11,7,63.6,4,36.4,Match Report
2426,Genoa,2025-01-17,11,@,Roma,it Serie A,L 1-3,1,3,-2,48,1,0,0,0,11,4,36.4,6,54.5,Match Report
2427,Lazio,2024-10-06,11,,Empoli,it Serie A,W 2-1,2,1,+1,58,2,0,1,1,11,4,36.4,6,54.5,Match Report
2428,Getafe,2025-01-18,11,,Barcelona,es La Liga,D 1-1,1,1,0,23,1,0,0,0,11,4,36.4,6,54.5,Match Report
2429,Union Berlin,2024-08-30,11,,St. Pauli,de Bundesliga,W 1-0,1,0,+1,39,1,0,0,0,11,8,72.7,3,27.3,Match Report
2430,West Ham,2024-08-17,11,,Aston Villa,eng Premier League,L 1-2,1,2,-1,52,0,1,1,0,11,4,36.4,6,54.5,Match Report
2431,Leganés,2025-02-15,11,,Alavés,es La Liga,D 3-3,3,3,0,43,1,2,2,0,11,5,45.5,6,54.5,Match Report
2432,Leganés,2024-08-25,11,,Las Palmas,es La Liga,W 2-1,2,1,+1,39,2,0,1,1,11,3,27.3,8,72.7,Match Report
2433,Reims,2025-02-21,11,@,Rennes,fr Ligue 1,L 0-1,0,1,-1,42,0,0,0,0,11,4,36.4,6,54.5,Match Report
2434,Aston Villa,2024-12-21,11,,Manchester City,eng Premier League,W 2-1,2,1,+1,44,2,0,0,0,11,6,54.5,3,27.3,Match Report
2435,Alavés,2025-01-18,11,@,Betis,es La Liga,W 3-1,3,1,+2,50,2,1,1,0,11,5,45.5,6,54.5,Match Report
2436,Alavés,2024-11-01,11,,Mallorca,es La Liga,W 1-0,1,0,+1,51,1,0,0,0,11,3,27.3,8,72.7,Match Report
2437,Alavés,2024-10-18,11,,Valladolid,es La Liga,L 2-3,2,3,-1,62,2,0,0,0,11,6,54.5,4,36.4,Match Report
2438,Alavés,2024-09-28,11,@,Getafe,es La Liga,L 0-2,0,2,-2,54,0,0,0,0,11,4,36.4,7,63.6,Match Report
2439,Girona,2025-03-30,11,@,Barcelona,es La Liga,L 1-4,1,4,-3,31,1,0,0,0,11,7,63.6,3,27.3,Match Report
2440,Girona,2025-02-23,11,@,Real Madrid,es La Liga,L 0-2,0,2,-2,37,0,0,0,0,11,5,45.5,5,45.5,Match Report
2441,Rayo Vallecano,2025-03-01,11,,Sevilla,es La Liga,D 1-1,1,1,0,64,1,0,0,0,11,2,18.2,9,81.8,Match Report
2442,Rayo Vallecano,2024-12-01,11,,Athletic Club,es La Liga,L 1-2,1,2,-1,48,1,0,0,0,11,5,45.5,6,54.5,Match Report
2443,Rayo Vallecano,2024-09-22,11,,Atlético Madrid,es La Liga,D 1-1,1,1,0,54,1,0,0,0,11,4,36.4,7,63.6,Match Report
2444,Rayo Vallecano,2024-08-27,11,,Barcelona,es La Liga,L 1-2,1,2,-1,36,1,0,0,0,11,3,27.3,6,54.5,Match Report
2445,Rayo Vallecano,2024-08-18,11,@,Real Sociedad,es La Liga,W 2-1,2,1,+1,34,2,0,0,0,11,6,54.5,5,45.5,Match Report
2446,Mainz 05,2025-03-01,11,@,RB Leipzig,de Bundesliga,W 2-1,2,1,+1,51,2,0,0,0,11,6,54.5,5,45.5,Match Report
2447,Mainz 05,2024-11-24,11,@,Holstein Kiel,de Bundesliga,W 3-0,3,0,+3,62,2,1,1,0,11,7,63.6,2,18.2,Match Report
2448,Leicester City,2025-04-02,11,@,Manchester City,eng Premier League,L 0-2,0,2,-2,28,0,0,0,0,11,4,36.4,5,45.5,Match Report
2449,Empoli,2024-11-25,11,,Udinese,it Serie A,D 1-1,1,1,0,30,1,0,0,0,11,3,27.3,6,54.5,Match Report
2450,Empoli,2024-11-08,11,@,Lecce,it Serie A,D 1-1,1,1,0,42,1,0,0,0,11,7,63.6,4,36.4,Match Report
2451,Empoli,2024-10-30,11,,Inter,it Serie A,L 0-3,0,3,-3,23,0,0,0,0,11,3,27.3,7,63.6,Match Report
2452,Empoli,2024-10-27,11,@,Parma,it Serie A,D 1-1,1,1,0,40,0,0,0,0,11,6,54.5,4,36.4,Match Report
2453,Freiburg,2025-02-15,11,@,St. Pauli,de Bundesliga,W 1-0,1,0,+1,46,0,0,1,1,11,5,45.5,6,54.5,Match Report
2454,Freiburg,2024-09-21,11,@,Heidenheim,de Bundesliga,W 3-0,3,0,+3,58,3,0,0,0,11,6,54.5,4,36.4,Match Report
2455,Espanyol,2025-02-01,11,,Real Madrid,es La Liga,W 1-0,1,0,+1,24,1,0,0,0,11,8,72.7,3,27.3,Match Report
2456,Espanyol,2024-08-28,11,@,Atlético Madrid,es La Liga,D 0-0,0,0,0,37,0,0,0,0,11,6,54.5,5,45.5,Match Report
2457,RB Leipzig,2024-12-15,11,,Eint Frankfurt,de Bundesliga,W 2-1,2,1,+1,44,2,0,0,0,11,7,63.6,4,36.4,Match Report
2458,Venezia,2024-10-04,11,@,Hellas Verona,it Serie A,L 1-2,1,2,-1,49,1,0,0,0,11,4,36.4,6,54.5,Match Report
2459,Rennes,2024-12-08,11,@,Nantes,fr Ligue 1,L 0-1,0,1,-1,53,0,0,0,0,11,5,45.5,5,45.5,Match Report
2460,Bochum,2024-10-05,11,,Wolfsburg,de Bundesliga,L 1-3,1,3,-2,58,1,0,0,0,11,6,54.5,5,45.5,Match Report
2461,Bochum,2024-08-24,11,@,RB Leipzig,de Bundesliga,L 0-1,0,1,-1,38,0,0,0,0,11,1,9.1,9,81.8,Match Report
2462,Strasbourg,2024-09-29,11,,Marseille,fr Ligue 1,W 1-0,1,0,+1,41,1,0,0,0,11,4,36.4,7,63.6,Match Report
2463,Cagliari,2025-02-23,11,,Juventus,it Serie A,L 0-1,0,1,-1,40,0,0,0,0,11,4,36.4,7,63.6,Match Report
2464,Cagliari,2025-02-03,11,,Lazio,it Serie A,L 1-2,1,2,-1,40,1,0,0,0,11,4,36.4,7,63.6,Match Report
2465,Cagliari,2025-01-11,11,@,Milan,it Serie A,D 1-1,1,1,0,32,1,0,0,0,11,6,54.5,5,45.5,Match Report
2466,Cagliari,2024-11-04,11,@,Lazio,it Serie A,L 1-2,1,2,-1,46,1,0,0,0,11,4,36.4,6,54.5,Match Report
2467,Cagliari,2024-09-20,11,,Empoli,it Serie A,L 0-2,0,2,-2,61,0,0,0,0,11,6,54.5,5,45.5,Match Report
2468,Cagliari,2024-08-26,11,,Como,it Serie A,D 1-1,1,1,0,47,1,0,0,0,11,5,45.5,5,45.5,Match Report
2469,Leverkusen,2025-02-22,11,@,Holstein Kiel,de Bundesliga,W 2-0,2,0,+2,62,2,0,0,0,11,4,36.4,5,45.5,Match Report
2470,Leverkusen,2025-01-10,11,@,Dortmund,de Bundesliga,W 3-2,3,2,+1,30,3,0,0,0,11,4,36.4,6,54.5,Match Report
2471,Leverkusen,2024-12-14,11,@,Augsburg,de Bundesliga,W 2-0,2,0,+2,65,2,0,0,0,11,4,36.4,5,45.5,Match Report
2472,Leverkusen,2024-09-28,11,@,Bayern Munich,de Bundesliga,D 1-1,1,1,0,31,1,0,0,0,11,5,45.5,6,54.5,Match Report
2473,Lille,2025-03-15,11,@,Nantes,fr Ligue 1,L 0-1,0,1,-1,68,0,0,0,0,11,5,45.5,6,54.5,Match Report
2474,Brentford,2024-09-14,11,@,Manchester City,eng Premier League,L 1-2,1,2,-1,46,1,0,0,0,11,3,27.3,6,54.5,Match Report
2475,Brentford,2024-08-31,11,,Southampton,eng Premier League,W 3-1,3,1,+2,37,3,0,0,0,11,6,54.5,5,45.5,Match Report
2476,Roma,2025-01-05,11,,Lazio,it Serie A,W 2-0,2,0,+2,33,2,0,0,0,11,3,27.3,3,27.3,Match Report
2477,Roma,2024-12-22,11,,Parma,it Serie A,W 5-0,5,0,+5,59,3,2,2,0,11,7,63.6,3,27.3,Match Report
2478,Roma,2024-10-27,11,@,Fiorentina,it Serie A,L 1-5,1,5,-4,61,1,0,0,0,11,5,45.5,5,45.5,Match Report
2479,Chelsea,2025-03-16,11,@,Arsenal,eng Premier League,L 0-1,0,1,-1,58,0,0,0,0,11,4,36.4,5,45.5,Match Report
2480,Chelsea,2024-08-18,11,,Manchester City,eng Premier League,L 0-2,0,2,-2,48,0,0,0,0,11,4,36.4,7,63.6,Match Report
2481,Brighton,2024-11-09,11,,Manchester City,eng Premier League,W 2-1,2,1,+1,40,2,0,0,0,11,2,18.2,5,45.5,Match Report
2482,Saint-Étienne,2024-11-30,11,@,Rennes,fr Ligue 1,L 0-5,0,5,-5,29,0,0,0,0,11,4,36.4,7,63.6,Match Report
2483,Everton,2025-04-02,11,@,Liverpool,eng Premier League,L 0-1,0,1,-1,27,0,0,0,0,11,3,27.3,6,54.5,Match Report
2484,Inter,2025-03-30,11,,Udinese,it Serie A,W 2-1,2,1,+1,60,2,0,0,0,11,8,72.7,2,18.2,Match Report
2485,Inter,2024-11-10,11,,Napoli,it Serie A,D 1-1,1,1,0,53,1,0,1,1,11,4,36.4,7,63.6,Match Report
2486,Inter,2024-08-17,11,@,Genoa,it Serie A,D 2-2,2,2,0,68,2,0,0,0,11,4,36.4,6,54.5,Match Report
2487,Nantes,2025-03-09,11,,Strasbourg,fr Ligue 1,L 0-1,0,1,-1,40,0,0,0,0,11,5,45.5,6,54.5,Match Report
2488,Atlético Madrid,2025-03-29,11,@,Espanyol,es La Liga,D 1-1,1,1,0,61,1,0,0,0,11,7,63.6,3,27.3,Match Report
2489,Atlético Madrid,2024-09-15,11,,Valencia,es La Liga,W 3-0,3,0,+3,53,3,0,0,0,11,5,45.5,5,45.5,Match Report
2490,Atlético Madrid,2024-08-28,11,,Espanyol,es La Liga,D 0-0,0,0,0,63,0,0,0,0,11,6,54.5,4,36.4,Match Report
2491,Atlético Madrid,2024-08-19,11,@,Villarreal,es La Liga,D 2-2,2,2,0,56,2,0,0,0,11,8,72.7,3,27.3,Match Report
2492,Valencia,2024-11-29,11,@,Mallorca,es La Liga,L 1-2,1,2,-1,52,0,1,1,0,11,1,9.1,10,90.9,Match Report
2493,Valencia,2024-10-27,11,@,Getafe,es La Liga,D 1-1,1,1,0,36,1,0,0,0,11,2,18.2,8,72.7,Match Report
2494,Juventus,2024-08-19,11,,Como,it Serie A,W 3-0,3,0,+3,57,3,0,0,0,11,7,63.6,3,27.3,Match Report
2495,Real Sociedad,2025-02-02,11,@,Osasuna,es La Liga,L 1-2,1,2,-1,62,1,0,0,0,11,5,45.5,6,54.5,Match Report
2496,Real Sociedad,2024-11-03,11,@,Sevilla,es La Liga,W 2-0,2,0,+2,45,1,1,1,0,11,5,45.5,6,54.5,Match Report
2497,Nott'ham Forest,2025-02-26,11,,Arsenal,eng Premier League,D 0-0,0,0,0,36,0,0,0,0,11,5,45.5,4,36.4,Match Report
2498,Parma,2024-08-17,11,,Fiorentina,it Serie A,D 1-1,1,1,0,39,1,0,0,0,11,6,54.5,2,18.2,Match Report
2499,Eint Frankfurt,2025-03-09,11,,Union Berlin,de Bundesliga,L 1-2,1,2,-1,66,1,0,1,1,11,8,72.7,3,27.3,Match Report
2500,Celta Vigo,2025-01-19,11,,Athletic Club,es La Liga,L 1-2,1,2,-1,59,1,0,0,0,11,2,18.2,8,72.7,Match Report
2501,Celta Vigo,2024-10-19,11,,Real Madrid,es La Liga,L 1-2,1,2,-1,47,1,0,0,0,11,6,54.5,5,45.5,Match Report
2502,Celta Vigo,2024-09-29,11,,Girona,es La Liga,D 1-1,1,1,0,48,1,0,0,0,11,5,45.5,6,54.5,Match Report
2503,Celta Vigo,2024-08-23,11,,Valencia,es La Liga,W 3-1,3,1,+2,49,3,0,1,1,11,6,54.5,5,45.5,Match Report
2504,Brest,2025-04-05,11,,Monaco,fr Ligue 1,W 2-1,2,1,+1,41,2,0,0,0,11,5,45.5,5,45.5,Match Report
2505,Brest,2025-03-02,11,@,Lyon,fr Ligue 1,L 1-2,1,2,-1,34,0,1,1,0,11,3,27.3,8,72.7,Match Report
2506,Betis,2025-04-05,11,@,Barcelona,es La Liga,D 1-1,1,1,0,27,1,0,0,0,11,6,54.5,3,27.3,Match Report
2507,Betis,2024-09-23,11,,Mallorca,es La Liga,L 1-2,1,2,-1,61,1,0,0,0,11,6,54.5,4,36.4,Match Report
2508,Lens,2024-11-09,11,,Nantes,fr Ligue 1,W 3-2,3,2,+1,67,2,1,1,0,11,8,72.7,3,27.3,Match Report
2509,Lecce,2025-01-31,11,@,Parma,it Serie A,W 3-1,3,1,+2,53,3,0,0,0,11,6,54.5,3,27.3,Match Report
2510,Lecce,2024-12-01,11,,Juventus,it Serie A,D 1-1,1,1,0,39,1,0,0,0,11,6,54.5,4,36.4,Match Report
2511,Las Palmas,2025-01-24,10,,Osasuna,es La Liga,D 1-1,1,1,0,51,1,0,0,0,10,3,30.0,7,70.0,Match Report
2512,Hoffenheim,2024-09-14,10,,Leverkusen,de Bundesliga,L 1-4,1,4,-3,40,1,0,0,0,10,2,20.0,7,70.0,Match Report
2513,Osasuna,2024-11-09,10,@,Real Madrid,es La Liga,L 0-4,0,4,-4,32,0,0,0,0,10,4,40.0,6,60.0,Match Report
2514,Augsburg,2025-01-12,10,,Stuttgart,de Bundesliga,L 0-1,0,1,-1,43,0,0,0,0,10,2,20.0,5,50.0,Match Report
2515,Augsburg,2024-09-15,10,,St. Pauli,de Bundesliga,W 3-1,3,1,+2,44,3,0,0,0,10,8,80.0,2,20.0,Match Report
2516,Hellas Verona,2025-03-31,10,,Parma,it Serie A,D 0-0,0,0,0,42,0,0,0,0,10,6,60.0,4,40.0,Match Report
2517,Hellas Verona,2025-02-23,10,,Fiorentina,it Serie A,W 1-0,1,0,+1,43,1,0,0,0,10,6,60.0,4,40.0,Match Report
2518,Hellas Verona,2025-02-08,10,,Atalanta,it Serie A,L 0-5,0,5,-5,38,0,0,0,0,10,2,20.0,6,60.0,Match Report
2519,Hellas Verona,2024-09-01,10,@,Genoa,it Serie A,W 2-0,2,0,+2,42,1,1,1,0,10,6,60.0,4,40.0,Match Report
2520,Torino,2025-03-02,10,@,Monza,it Serie A,W 2-0,2,0,+2,47,2,0,0,0,10,4,40.0,5,50.0,Match Report
2521,Torino,2025-02-22,10,,Milan,it Serie A,W 2-1,2,1,+1,36,1,0,0,0,10,4,40.0,5,50.0,Match Report
2522,Torino,2024-08-30,10,@,Venezia,it Serie A,W 1-0,1,0,+1,58,1,0,0,0,10,2,20.0,6,60.0,Match Report
2523,Nice,2025-01-03,10,,Rennes,fr Ligue 1,W 3-2,3,2,+1,47,3,0,0,0,10,6,60.0,4,40.0,Match Report
2524,Valladolid,2025-01-25,10,,Real Madrid,es La Liga,L 0-3,0,3,-3,32,0,0,0,0,10,6,60.0,3,30.0,Match Report
2525,Valladolid,2024-08-31,10,@,Barcelona,es La Liga,L 0-7,0,7,-7,30,0,0,0,0,10,7,70.0,3,30.0,Match Report
2526,Heidenheim,2025-03-01,10,,Gladbach,de Bundesliga,L 0-3,0,3,-3,45,0,0,0,0,10,6,60.0,3,30.0,Match Report
2527,Heidenheim,2024-09-21,10,,Freiburg,de Bundesliga,L 0-3,0,3,-3,42,0,0,0,0,10,2,20.0,7,70.0,Match Report
2528,Heidenheim,2024-09-13,10,@,Dortmund,de Bundesliga,L 2-4,2,4,-2,40,1,1,1,0,10,5,50.0,5,50.0,Match Report
2529,Bologna,2025-04-07,10,,Napoli,it Serie A,D 1-1,1,1,0,61,1,0,0,0,10,3,30.0,6,60.0,Match Report
2530,Bologna,2025-01-15,10,@,Inter,it Serie A,D 2-2,2,2,0,52,2,0,0,0,10,6,60.0,3,30.0,Match Report
2531,Bologna,2024-11-10,10,@,Roma,it Serie A,W 3-2,3,2,+1,46,3,0,0,0,10,3,30.0,7,70.0,Match Report
2532,Monza,2024-08-24,10,,Genoa,it Serie A,L 0-1,0,1,-1,69,0,0,0,0,10,6,60.0,3,30.0,Match Report
2533,Como,2024-10-04,10,@,Napoli,it Serie A,L 1-3,1,3,-2,59,1,0,0,0,10,5,50.0,3,30.0,Match Report
2534,Como,2024-08-19,10,@,Juventus,it Serie A,L 0-3,0,3,-3,43,0,0,0,0,10,2,20.0,6,60.0,Match Report
2535,Mallorca,2024-08-31,10,@,Leganés,es La Liga,W 1-0,1,0,+1,46,1,0,0,0,10,3,30.0,6,60.0,Match Report
2536,Mallorca,2024-08-27,10,,Sevilla,es La Liga,D 0-0,0,0,0,45,0,0,0,0,10,6,60.0,3,30.0,Match Report
2537,Holstein Kiel,2025-03-29,10,,Werder Bremen,de Bundesliga,L 0-3,0,3,-3,55,0,0,0,0,10,0,0.0,10,100.0,Match Report
2538,Holstein Kiel,2025-02-22,10,,Leverkusen,de Bundesliga,L 0-2,0,2,-2,38,0,0,0,0,10,8,80.0,2,20.0,Match Report
2539,Holstein Kiel,2024-11-09,10,@,Werder Bremen,de Bundesliga,L 1-2,1,2,-1,40,1,0,0,0,10,4,40.0,4,40.0,Match Report
2540,Holstein Kiel,2024-10-05,10,@,Leverkusen,de Bundesliga,D 2-2,2,2,0,26,1,1,1,0,10,4,40.0,5,50.0,Match Report
2541,Holstein Kiel,2024-09-21,10,@,Bochum,de Bundesliga,D 2-2,2,2,0,56,2,0,0,0,10,4,40.0,3,30.0,Match Report
2542,Holstein Kiel,2024-08-31,10,,Wolfsburg,de Bundesliga,L 0-2,0,2,-2,54,0,0,0,0,10,7,70.0,3,30.0,Match Report
2543,Holstein Kiel,2024-08-24,10,@,Hoffenheim,de Bundesliga,L 2-3,2,3,-1,46,2,0,0,0,10,4,40.0,6,60.0,Match Report
2544,Gladbach,2025-04-06,10,@,St. Pauli,de Bundesliga,D 1-1,1,1,0,37,1,0,0,0,10,3,30.0,7,70.0,Match Report
2545,Gladbach,2025-03-29,10,,RB Leipzig,de Bundesliga,W 1-0,1,0,+1,40,1,0,0,0,10,4,40.0,6,60.0,Match Report
2546,Gladbach,2025-02-22,10,,Augsburg,de Bundesliga,L 0-3,0,3,-3,49,0,0,0,0,10,3,30.0,7,70.0,Match Report
2547,Gladbach,2025-02-01,10,@,Stuttgart,de Bundesliga,W 2-1,2,1,+1,46,2,0,0,0,10,4,40.0,5,50.0,Match Report
2548,Gladbach,2024-12-07,10,,Dortmund,de Bundesliga,D 1-1,1,1,0,40,0,1,1,0,10,4,40.0,6,60.0,Match Report
2549,Gladbach,2024-11-09,10,@,RB Leipzig,de Bundesliga,D 0-0,0,0,0,39,0,0,0,0,10,4,40.0,5,50.0,Match Report
2550,Southampton,2024-12-15,10,,Tottenham,eng Premier League,L 0-5,0,5,-5,42,0,0,0,0,10,2,20.0,3,30.0,Match Report
2551,Toulouse,2025-04-06,10,@,Marseille,fr Ligue 1,L 2-3,2,3,-1,33,2,0,0,0,10,6,60.0,3,30.0,Match Report
2552,Toulouse,2025-02-09,10,@,Auxerre,fr Ligue 1,D 2-2,2,2,0,47,2,0,0,0,10,4,40.0,6,60.0,Match Report
2553,Crystal Palace,2025-02-02,10,@,Manchester Utd,eng Premier League,W 2-0,2,0,+2,34,2,0,0,0,10,4,40.0,5,50.0,Match Report
2554,Crystal Palace,2025-01-04,10,,Chelsea,eng Premier League,D 1-1,1,1,0,39,1,0,0,0,10,4,40.0,5,50.0,Match Report
2555,Crystal Palace,2024-12-03,10,@,Ipswich Town,eng Premier League,W 1-0,1,0,+1,46,1,0,0,0,10,4,40.0,5,50.0,Match Report
2556,Crystal Palace,2024-09-14,10,,Leicester City,eng Premier League,D 2-2,2,2,0,66,1,1,1,0,10,4,40.0,5,50.0,Match Report
2557,Wolfsburg,2024-12-13,10,@,Freiburg,de Bundesliga,L 2-3,2,3,-1,47,2,0,0,0,10,3,30.0,6,60.0,Match Report
2558,Wolfsburg,2024-12-08,10,,Mainz 05,de Bundesliga,W 4-3,4,3,+1,44,4,0,0,0,10,5,50.0,5,50.0,Match Report
2559,St. Pauli,2025-03-08,10,@,Wolfsburg,de Bundesliga,D 1-1,1,1,0,43,1,0,0,0,10,6,60.0,4,40.0,Match Report
2560,St. Pauli,2025-01-18,10,@,Heidenheim,de Bundesliga,W 2-0,2,0,+2,40,1,1,1,0,10,4,40.0,5,50.0,Match Report
2561,St. Pauli,2024-11-02,10,@,Hoffenheim,de Bundesliga,W 2-0,2,0,+2,33,2,0,0,0,10,6,60.0,4,40.0,Match Report
2562,Stuttgart,2024-08-24,10,@,Freiburg,de Bundesliga,L 1-3,1,3,-2,67,1,0,0,0,10,4,40.0,6,60.0,Match Report
2563,Le Havre,2025-01-19,10,@,Reims,fr Ligue 1,D 1-1,1,1,0,45,1,0,0,0,10,5,50.0,5,50.0,Match Report
2564,Werder Bremen,2025-03-29,10,@,Holstein Kiel,de Bundesliga,W 3-0,3,0,+3,45,3,0,0,0,10,5,50.0,4,40.0,Match Report
2565,Werder Bremen,2024-11-09,10,,Holstein Kiel,de Bundesliga,W 2-1,2,1,+1,60,2,0,0,0,10,3,30.0,5,50.0,Match Report
2566,Genoa,2025-01-05,10,@,Lecce,it Serie A,D 0-0,0,0,0,37,0,0,0,0,10,6,60.0,3,30.0,Match Report
2567,Genoa,2024-10-19,10,,Bologna,it Serie A,D 2-2,2,2,0,39,2,0,0,0,10,3,30.0,6,60.0,Match Report
2568,Genoa,2024-09-15,10,,Roma,it Serie A,D 1-1,1,1,0,48,1,0,0,0,10,4,40.0,4,40.0,Match Report
2569,Genoa,2024-08-24,10,@,Monza,it Serie A,W 1-0,1,0,+1,31,1,0,0,0,10,3,30.0,7,70.0,Match Report
2570,Lazio,2024-11-24,10,,Bologna,it Serie A,W 3-0,3,0,+3,70,3,0,0,0,10,7,70.0,2,20.0,Match Report
2571,Getafe,2025-02-01,10,,Sevilla,es La Liga,D 0-0,0,0,0,45,0,0,0,0,10,5,50.0,4,40.0,Match Report
2572,Union Berlin,2024-11-02,10,@,Bayern Munich,de Bundesliga,L 0-3,0,3,-3,23,0,0,0,0,10,6,60.0,4,40.0,Match Report
2573,Liverpool,2024-10-20,10,,Chelsea,eng Premier League,W 2-1,2,1,+1,43,1,1,1,0,10,5,50.0,4,40.0,Match Report
2574,Alavés,2025-04-05,10,@,Girona,es La Liga,W 1-0,1,0,+1,36,1,0,0,0,10,4,40.0,5,50.0,Match Report
2575,Alavés,2024-11-23,10,@,Atlético Madrid,es La Liga,L 1-2,1,2,-1,30,0,1,1,0,10,3,30.0,6,60.0,Match Report
2576,Alavés,2024-09-20,10,,Sevilla,es La Liga,W 2-1,2,1,+1,35,2,0,0,0,10,2,20.0,8,80.0,Match Report
2577,Atalanta,2024-12-06,10,,Milan,it Serie A,W 2-1,2,1,+1,52,2,0,0,0,10,4,40.0,6,60.0,Match Report
2578,Atalanta,2024-11-23,10,@,Parma,it Serie A,W 3-1,3,1,+2,55,3,0,0,0,10,7,70.0,2,20.0,Match Report
2579,Mainz 05,2025-01-14,10,@,Leverkusen,de Bundesliga,L 0-1,0,1,-1,34,0,0,0,0,10,4,40.0,6,60.0,Match Report
2580,Leicester City,2025-03-09,10,@,Chelsea,eng Premier League,L 0-1,0,1,-1,44,0,0,0,0,10,2,20.0,7,70.0,Match Report
2581,Leicester City,2025-02-01,10,@,Everton,eng Premier League,L 0-4,0,4,-4,52,0,0,0,0,10,4,40.0,6,60.0,Match Report
2582,Empoli,2025-03-29,10,@,Como,it Serie A,D 1-1,1,1,0,29,1,0,0,0,10,9,90.0,1,10.0,Match Report
2583,Empoli,2025-03-02,10,@,Genoa,it Serie A,D 1-1,1,1,0,40,1,0,0,0,10,5,50.0,3,30.0,Match Report
2584,Empoli,2025-01-19,10,@,Inter,it Serie A,L 1-3,1,3,-2,32,1,0,0,0,10,3,30.0,7,70.0,Match Report
2585,Empoli,2024-09-20,10,@,Cagliari,it Serie A,W 2-0,2,0,+2,39,2,0,0,0,10,5,50.0,5,50.0,Match Report
2586,Freiburg,2025-03-15,10,@,Mainz 05,de Bundesliga,D 2-2,2,2,0,56,2,0,0,0,10,7,70.0,2,20.0,Match Report
2587,Freiburg,2024-11-08,10,@,Union Berlin,de Bundesliga,D 0-0,0,0,0,59,0,0,1,1,10,4,40.0,5,50.0,Match Report
2588,Espanyol,2024-12-18,10,,Valencia,es La Liga,D 1-1,1,1,0,46,1,0,0,0,10,4,40.0,5,50.0,Match Report
2589,Espanyol,2024-11-30,10,,Celta Vigo,es La Liga,W 3-1,3,1,+2,22,3,0,0,0,10,2,20.0,6,60.0,Match Report
2590,RB Leipzig,2025-03-08,10,@,Freiburg,de Bundesliga,D 0-0,0,0,0,47,0,0,0,0,10,5,50.0,5,50.0,Match Report
2591,Sevilla,2025-03-16,10,,Athletic Club,es La Liga,L 0-1,0,1,-1,61,0,0,0,0,10,6,60.0,4,40.0,Match Report
2592,Sevilla,2024-08-27,10,@,Mallorca,es La Liga,D 0-0,0,0,0,55,0,0,0,0,10,5,50.0,5,50.0,Match Report
2593,Dortmund,2024-08-31,10,@,Werder Bremen,de Bundesliga,D 0-0,0,0,0,53,0,0,0,0,10,5,50.0,5,50.0,Match Report
2594,Venezia,2024-11-09,10,,Parma,it Serie A,L 1-2,1,2,-1,67,1,0,0,0,10,4,40.0,4,40.0,Match Report
2595,Newcastle Utd,2024-11-02,10,,Arsenal,eng Premier League,W 1-0,1,0,+1,37,1,0,0,0,10,6,60.0,3,30.0,Match Report
