Team,Opp,Date,Result,H/A,GF,GA,GD,PK,PKm,G-PK,Poss,PKatt,Comp,Att (GK),Thr,Pa Launch%,Pa AvgLen,Won,Lost,Won%,Att To,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,Last3rd Car,OppCr,Stp,Stp%,CrdY,CrdR,2CrdY,Fls,Fld,GCA,PassLive Gc,PassDead Gc,TO Gc,Sh-Gc,Fld Gc,Def-Gc,GK Att,Launch%,AvgLen,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,Off,PKwon,PKcon,OG,Recov,#OPA,AvgDist,Cmp,Pas Att,Cmp%,KP,Last3rd PA,PPA,CrsPA,PrgP,TotDist Pas,PrgDist Pas,Cmp 5-15,Att 5-15,Cmp% 5-15,Cmp 15-30,Att 15-30,Cmp% 15-30,Cmp 30+,Att 30+,Cmp% 30+,PKdef,PKA,PKms,Missed PK%,PKAg,PKsv,PK Save%,FK Ag,CKG,OGK,Live Pas,Dead,Pas FK,TB,Sw,Crs,TI,CK,In,Out,Str,Ps Off,PTo,Rec,Last3rd Rec,CPA,Mis,Dis,SCA,PassLive Sc,PassDead Sc,TO Sc,Sh-Sh,Fld Sc,Def-Sc,SoTA,Saves,Save%,Touches,Def Pen,Tch Def 3rd,Tch Mid 3rd,Tch Att 3rd,Att Pen,Live Tch,Tkl,TklW,Tkl Def 3rd,Tkl Mid 3rd,Tkl Att 3rd,Tkl.2,Tkl Att,Tkl%,Lost Tkl,Ints,BlcSh,Pass,Int,Tkl+Int,Clr,Err,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,FKAtt,PSxG,PSxG/SoT,PSxG+/-
Fiorentina,Roma,2024-10-27,W,H,5,1,4,1,0,3,39,1,it Serie A,26,5,38.5,36.8,6,5,54.5,20,12,60.0,6,30.0,272,1901,1061,27,20,16,0,0.0,2,0,0,13,11,7,5,0,1,0,1,0,3,33.3,40.7,20,0.15,0.33,9,45.0,16.2,0,2,1,0,0,39,1,13.0,319,370,86.2,16,23,5,2,26,5860,2185,142,153,92.8,135,154,87.7,39,56,69.6,0,0,0,,0,0,,0,0,0,340,28,12,1,2,14,5,6,2,3,0,2,3,309,20,10,11,2,34,24,2,4,2,2,0,5,4,80.0,465,57,167,191,120,28,464,18,9,9,6,3,5,10,50.0,5,11,7,4,4,22,22,1,3.7,2.9,2.9,2.1,2.8,1.3,0.3,0.1,0.2,0.15,0,0.7,0.14,-0.3
Bologna,Cagliari,2024-10-29,W,A,2,0,2,0,0,2,58,0,it Serie A,35,3,40.0,33.3,15,21,41.7,16,6,37.5,7,43.8,328,1952,868,21,7,13,1,7.7,2,0,0,18,15,4,3,0,0,0,0,1,6,50.0,41.7,11,0.18,0.5,4,36.4,17.1,0,1,0,0,0,47,0,6.0,455,547,83.2,6,35,6,2,45,8223,3018,213,235,90.6,190,215,88.4,49,86,57.0,0,0,0,,0,0,,0,0,0,503,43,17,2,1,13,17,2,0,1,0,1,4,453,7,5,16,9,21,18,0,0,1,1,1,2,2,100.0,662,73,197,348,120,18,662,12,7,5,6,1,5,11,45.5,6,19,5,14,5,17,24,0,0.9,0.9,0.1,0.1,0.6,0.3,1.1,1.1,1.4,0.08,0,0.4,0.22,0.4
Milan,Napoli,2024-10-29,L,H,0,2,-2,0,0,0,61,0,it Serie A,39,4,5.1,23.2,8,12,40.0,24,9,37.5,15,62.5,405,2779,1495,30,21,6,0,0.0,0,0,0,14,6,0,0,0,0,0,0,0,5,0.0,20.0,13,0.0,0.0,5,38.5,19.6,0,3,0,0,0,38,1,11.3,527,603,87.4,11,52,6,4,47,9703,2280,204,224,91.1,269,299,90.0,46,61,75.4,0,0,0,,0,0,,0,0,0,562,38,8,3,7,19,17,5,3,0,0,3,5,518,21,12,9,4,25,23,0,1,0,1,0,4,2,50.0,697,38,145,365,195,27,697,25,17,10,11,4,10,15,66.7,5,1,0,1,6,31,8,0,0.7,0.7,-0.4,-0.4,0.6,1.2,-0.7,-0.7,-0.6,0.05,0,1.4,0.35,-0.6
Hellas Verona,Lecce,2024-10-29,L,A,0,1,-1,0,0,0,42,0,it Serie A,16,2,68.8,51.4,13,14,48.1,15,7,46.7,5,33.3,241,1409,644,8,11,18,1,5.6,3,2,1,21,13,0,0,0,0,0,0,0,7,71.4,54.1,7,0.0,0.0,1,14.3,24.5,1,0,0,0,0,34,3,22.3,273,363,75.2,3,20,0,0,28,5030,1835,109,132,82.6,136,158,86.1,25,60,41.7,0,0,0,,0,0,,0,0,0,316,47,15,0,3,7,19,4,3,0,0,0,5,271,11,1,12,10,10,4,1,1,1,2,1,6,5,83.3,452,48,149,236,71,3,452,19,13,8,7,4,9,18,50.0,9,5,2,3,5,24,22,0,0.3,0.3,-1.4,-1.4,0.2,0.1,-0.3,-0.3,-0.2,0.04,1,2.0,0.34,1.0
Cagliari,Bologna,2024-10-29,L,H,0,2,-2,0,0,0,42,0,it Serie A,31,3,54.8,39.7,21,15,58.3,17,6,35.3,5,29.4,196,1064,443,12,6,11,1,9.1,2,0,0,17,18,0,0,0,0,0,0,0,6,83.3,52.3,14,0.0,0.0,2,14.3,15.7,0,1,0,0,0,44,0,12.2,299,404,74.0,10,19,3,0,28,6081,2471,102,123,82.9,156,180,86.7,38,79,48.1,0,0,0,,0,0,,0,0,0,349,54,19,1,0,16,19,7,0,7,0,1,13,295,6,3,15,7,27,19,5,0,1,2,0,4,2,50.0,502,62,220,200,89,16,502,16,9,2,14,0,7,13,53.8,6,6,3,3,8,24,19,0,0.8,0.8,-0.1,-0.1,0.5,0.5,-0.8,-0.8,-0.5,0.06,0,1.2,0.3,-0.8
Lecce,Hellas Verona,2024-10-29,W,H,1,0,1,0,0,1,58,0,it Serie A,24,4,16.7,23.9,14,13,51.9,22,9,40.9,9,40.9,285,1697,890,17,7,6,0,0.0,1,0,0,14,21,2,2,0,0,0,0,0,7,14.3,22.3,14,0.07,0.17,6,42.9,21.2,2,2,0,0,0,33,0,9.0,419,502,83.5,7,24,3,2,32,8514,2810,132,146,90.4,224,253,88.5,61,95,64.2,0,0,0,,0,0,,0,0,0,437,63,19,3,2,21,33,3,1,1,0,2,3,416,7,2,16,10,26,15,3,1,2,5,0,1,1,100.0,601,58,217,276,111,20,601,15,8,9,4,2,5,12,41.7,7,6,2,4,7,22,19,0,1.7,1.7,1.4,1.4,1.2,0.8,-0.7,-0.7,-0.2,0.12,2,0.0,0.03,0.0
Napoli,Milan,2024-10-29,W,A,2,0,2,0,0,2,39,0,it Serie A,16,3,31.3,38.4,12,8,60.0,17,5,29.4,10,58.8,213,1131,560,12,9,15,1,6.7,1,0,0,6,14,4,4,0,0,0,0,0,12,25.0,28.3,9,0.22,0.5,4,44.4,17.9,0,2,0,0,0,27,2,14.3,327,387,84.5,9,20,4,0,24,5923,2180,154,167,92.2,135,153,88.2,37,60,61.7,0,0,0,,0,0,,0,0,0,337,48,17,1,4,6,17,1,1,0,0,2,1,324,9,3,10,15,17,16,1,0,0,0,0,5,5,100.0,495,77,219,201,79,15,495,19,13,13,6,0,15,24,62.5,9,6,2,4,10,29,31,1,1.1,1.1,0.4,0.4,1.1,0.4,0.9,0.9,0.9,0.13,0,0.8,0.17,0.8
Atalanta,Monza,2024-10-30,W,H,2,0,2,0,0,2,53,0,it Serie A,25,2,44.0,37.2,15,12,55.6,21,10,47.6,9,42.9,425,2030,948,29,21,5,0,0.0,2,0,0,14,11,4,4,0,0,0,0,0,3,66.7,53.7,16,0.13,0.4,5,31.3,19.1,2,0,0,0,0,50,2,15.8,473,566,83.6,13,65,13,0,73,8699,3136,192,215,89.3,226,260,86.9,47,75,62.7,0,0,0,,0,0,,0,0,0,524,42,12,0,2,19,21,5,2,2,0,0,7,472,21,8,18,11,29,19,4,2,2,2,0,3,3,100.0,671,38,138,299,241,30,671,17,11,4,12,1,8,14,57.1,6,8,0,8,6,23,13,0,1.2,1.2,1.1,1.1,0.8,0.9,0.8,0.8,1.2,0.08,2,0.1,0.04,0.1
Inter,Empoli,2024-10-30,W,A,3,0,3,0,0,3,77,0,it Serie A,22,2,0.0,22.2,15,10,60.0,9,3,33.3,5,55.6,629,2778,1331,18,18,4,0,0.0,1,0,0,13,11,6,5,0,1,0,0,0,2,0.0,21.5,15,0.2,0.6,5,33.3,17.2,1,1,0,0,0,38,1,20.0,713,805,88.6,12,69,14,3,75,11699,3112,361,392,92.1,285,314,90.8,49,67,73.1,0,0,0,,0,0,,0,0,0,764,40,15,6,6,26,18,4,1,3,0,1,7,706,18,7,11,5,29,20,4,1,2,2,0,1,1,100.0,885,26,140,433,314,37,885,14,11,4,9,1,7,10,70.0,3,9,4,5,3,17,5,1,1.1,1.1,0.8,0.8,0.9,1.9,1.9,1.9,2.1,0.07,1,0.1,0.11,0.1
Parma,Juventus,2024-10-30,D,A,2,2,0,0,0,2,39,0,it Serie A,35,4,31.4,33.9,11,11,50.0,17,6,35.3,10,58.8,293,1771,1092,19,15,21,1,4.8,0,0,0,5,7,4,4,0,0,0,0,0,16,25.0,29.3,13,0.15,0.4,5,38.5,18.4,0,2,0,0,0,42,0,8.1,335,407,82.3,10,19,7,2,23,6439,2356,130,146,89.0,165,185,89.2,40,68,58.8,0,0,0,,0,0,,0,1,0,358,47,10,4,1,9,12,6,2,0,0,2,3,330,15,9,15,7,24,20,1,1,1,0,1,4,2,50.0,520,112,247,177,107,23,520,11,9,4,6,1,3,18,16.7,15,13,9,4,10,21,25,2,1.2,1.2,-1.2,-1.2,1.1,1.2,0.8,0.8,0.9,0.09,0,2.2,0.56,0.2
Empoli,Inter,2024-10-30,L,H,0,3,-3,0,0,0,23,0,it Serie A,24,3,58.3,44.7,10,15,40.0,11,3,27.3,7,63.6,138,690,282,4,2,19,0,0.0,1,1,0,12,12,0,0,0,0,0,0,0,9,44.4,35.1,6,0.0,0.0,1,16.7,18.2,1,3,0,0,0,26,0,9.0,182,242,75.2,3,9,1,1,13,3596,1240,64,74,86.5,94,107,87.9,22,50,44.0,0,0,0,,0,0,,0,0,0,196,43,13,0,1,7,16,1,0,0,0,3,5,180,2,3,13,7,10,7,0,0,2,1,0,5,2,40.0,351,77,171,119,63,9,351,10,6,5,4,1,5,8,62.5,3,11,4,7,9,19,33,1,0.3,0.3,-0.8,-0.8,0.1,0.2,-0.3,-0.3,-0.1,0.04,1,2.1,0.42,-0.9
Venezia,Udinese,2024-10-30,W,H,3,2,1,2,0,1,57,2,it Serie A,17,3,29.4,32.5,13,13,50.0,16,9,56.3,6,37.5,342,1815,1047,17,17,13,0,0.0,3,0,0,9,12,5,2,0,0,1,2,0,11,18.2,23.2,16,0.06,0.2,5,31.3,23.6,1,3,1,0,0,41,0,4.5,414,511,81.0,11,31,6,1,40,7289,2240,161,184,87.5,234,265,88.3,17,42,40.5,0,0,0,,0,0,,0,0,0,457,51,10,2,0,14,25,2,0,1,0,3,12,409,17,5,11,11,29,20,0,4,2,2,1,5,3,60.0,616,55,141,302,178,19,614,17,11,8,4,5,9,19,47.4,10,7,2,5,9,26,18,0,2.3,0.8,1.4,-0.1,0.6,0.9,0.7,0.2,-0.6,0.05,1,1.1,0.21,-0.9
Juventus,Parma,2024-10-30,D,H,2,2,0,0,0,2,61,0,it Serie A,22,6,9.1,19.9,11,11,50.0,18,15,83.3,3,16.7,514,3491,2046,41,19,8,0,0.0,2,0,0,7,5,4,3,1,0,0,0,0,7,0.0,18.1,24,0.08,0.5,4,16.7,16.0,0,3,0,0,0,46,2,17.7,566,645,87.8,17,65,14,5,71,10018,3004,220,248,88.7,307,328,93.6,36,57,63.2,0,0,0,,0,0,,0,1,0,599,43,7,4,2,24,16,10,4,4,0,3,5,564,19,14,12,8,46,35,3,4,2,0,2,5,3,60.0,742,57,160,385,204,37,742,17,11,6,11,0,10,16,62.5,6,7,4,3,7,24,11,1,2.4,2.4,1.2,1.2,1.5,1.8,-0.4,-0.4,0.5,0.11,0,0.8,0.16,-1.2
Udinese,Venezia,2024-10-30,L,A,2,3,-1,0,0,2,43,0,it Serie A,28,1,64.3,44.4,13,13,50.0,20,10,50.0,9,45.0,199,1185,567,12,7,10,0,0.0,4,1,0,13,9,2,2,0,0,0,0,0,9,55.6,40.7,15,0.13,0.4,5,33.3,16.7,0,0,0,2,0,44,1,17.0,286,378,75.7,11,19,6,2,23,5188,1916,126,146,86.3,125,148,84.5,29,64,45.3,2,2,0,0.0,2,0,0.0,1,0,0,329,49,12,1,2,17,18,6,2,2,0,0,7,284,7,4,13,8,25,16,3,1,2,1,2,7,4,85.7,498,56,204,208,91,19,498,17,9,8,8,1,6,15,40.0,9,15,4,11,6,23,27,1,0.9,0.9,-1.4,0.1,0.6,0.4,1.1,1.1,0.4,0.06,0,3.6,0.3,0.6
Monza,Atalanta,2024-10-30,L,A,0,2,-2,0,0,0,47,0,it Serie A,33,1,60.6,47.6,12,15,44.4,14,6,42.9,8,57.1,273,1276,515,8,5,14,0,0.0,3,0,0,11,14,0,0,0,0,0,0,0,12,8.3,15.8,4,0.0,0.0,3,75.0,28.9,1,1,0,0,0,45,1,15.3,403,497,81.1,2,12,1,0,15,7204,2560,180,205,87.8,178,199,89.4,40,77,51.9,0,0,0,,0,0,,0,0,0,441,55,13,1,1,5,26,1,0,1,0,1,8,396,5,0,20,9,7,5,1,0,0,1,0,5,3,60.0,624,94,284,275,68,4,624,20,11,13,5,2,9,19,47.4,10,14,8,6,11,31,26,1,0.1,0.1,-1.1,-1.1,0.0,0.3,-0.1,-0.1,0.0,0.03,1,1.3,0.27,-0.7
Roma,Torino,2024-10-31,W,H,1,0,1,0,0,1,57,0,it Serie A,20,5,30.0,34.4,13,18,41.9,10,3,30.0,5,50.0,520,2264,993,21,22,11,1,9.1,2,0,0,11,13,0,0,0,0,0,0,0,3,100.0,63.3,9,0.11,0.33,3,33.3,19.9,0,2,0,0,0,36,2,17.8,529,618,85.6,7,46,7,1,46,8345,2635,273,300,91.0,204,225,90.7,34,62,54.8,0,0,0,,0,0,,0,0,0,578,38,15,0,2,17,16,3,2,0,0,2,9,526,22,5,20,4,16,12,2,1,0,0,1,2,2,100.0,719,39,163,346,213,27,719,13,8,5,5,3,9,12,75.0,3,10,2,8,10,23,15,0,0.6,0.6,0.4,0.4,0.3,0.5,0.4,0.4,-0.3,0.07,0,0.4,0.2,0.4
Torino,Roma,2024-10-31,L,A,0,1,-1,0,0,0,43,0,it Serie A,48,6,31.3,33.5,18,13,58.1,14,3,21.4,9,64.3,363,1460,694,7,7,11,0,0.0,2,0,0,15,11,0,0,0,0,0,0,0,6,16.7,32.0,4,0.0,0.0,2,50.0,17.1,0,0,0,0,0,28,3,24.8,373,468,79.7,2,19,2,0,20,6839,2141,151,179,84.4,179,202,88.6,37,69,53.6,0,0,0,,0,0,,0,0,0,421,47,13,1,0,14,21,5,2,2,0,0,10,369,7,3,13,4,6,4,1,0,1,0,0,3,2,66.7,558,64,227,249,84,11,558,9,7,4,3,2,5,8,62.5,3,13,5,8,8,17,18,2,0.2,0.2,-0.4,-0.4,0.1,0.5,-0.2,-0.2,-0.1,0.05,0,0.7,0.25,-0.3
Fiorentina,Genoa,2024-10-31,W,A,1,0,1,0,0,1,67,0,it Serie A,26,5,38.5,35.9,18,15,54.5,21,8,38.1,12,57.1,371,2264,1273,31,17,18,0,0.0,2,0,0,10,12,2,2,0,0,0,0,0,9,44.4,38.3,12,0.08,0.25,4,33.3,22.4,0,2,0,0,0,35,1,17.0,483,564,85.6,10,35,7,2,38,9051,2683,179,198,90.4,252,280,90.0,49,71,69.0,0,0,0,,0,0,,0,0,0,515,47,14,3,3,18,19,4,2,1,0,2,8,478,17,7,21,8,24,18,2,1,1,1,1,4,4,100.0,678,73,220,294,166,19,678,3,3,2,1,0,1,4,25.0,3,11,4,7,6,9,31,2,0.5,0.5,-0.5,-0.5,0.3,0.9,0.5,0.5,-0.3,0.04,0,1.7,0.41,1.7
Como,Lazio,2024-10-31,L,H,1,5,-4,0,0,1,51,0,it Serie A,19,4,31.6,33.5,12,17,41.4,8,6,75.0,2,25.0,321,1817,883,17,8,12,0,0.0,2,1,1,14,18,1,1,0,0,0,0,0,3,0.0,10.3,14,0.07,0.5,2,14.3,18.9,1,1,0,1,0,41,0,5.0,378,459,82.4,11,29,3,3,28,6646,2151,174,197,88.3,172,193,89.1,30,58,51.7,1,1,0,0.0,1,0,0.0,0,1,0,408,50,19,1,4,17,19,3,0,2,0,1,5,374,8,9,16,6,25,21,2,1,0,1,0,7,2,42.9,555,51,165,264,133,18,555,17,11,8,5,4,10,20,50.0,10,7,3,4,6,23,19,2,1.1,1.1,-1.9,-1.1,0.9,0.6,-0.1,-0.1,-0.9,0.08,1,2.7,0.28,-2.3
Genoa,Fiorentina,2024-10-31,L,H,0,1,-1,0,0,0,33,0,it Serie A,18,4,61.1,42.7,15,18,45.5,4,3,75.0,1,25.0,162,855,461,9,7,12,1,8.3,4,0,0,13,10,0,0,0,0,0,0,0,4,25.0,29.0,14,0.0,0.0,4,28.6,18.3,1,1,0,0,0,28,0,4.0,182,274,66.4,8,22,6,1,22,3391,1691,84,102,82.4,67,88,76.1,24,61,39.3,0,0,0,,0,0,,0,0,0,235,38,10,0,1,22,18,4,4,0,0,1,9,178,7,1,15,2,25,20,2,0,0,3,0,4,3,75.0,371,52,127,141,108,18,371,20,11,11,7,2,12,20,60.0,8,12,6,6,2,22,20,0,0.9,0.9,0.5,0.5,0.7,0.4,-0.9,-0.9,-0.7,0.07,1,0.9,0.22,-0.1
Lazio,Como,2024-10-31,W,A,5,1,4,1,0,4,49,1,it Serie A,36,3,22.2,30.9,17,12,58.6,22,10,45.5,10,45.5,324,1769,898,14,11,12,0,0.0,5,1,1,18,12,8,7,0,0,1,0,0,12,58.3,42.0,13,0.31,0.67,6,46.2,18.3,2,2,0,0,0,36,1,17.0,363,442,82.1,8,27,7,3,34,6956,2291,147,165,89.1,158,177,89.3,51,81,63.0,0,0,0,,0,0,,0,0,0,395,45,12,5,6,15,14,5,3,1,0,2,4,358,11,2,13,7,24,17,1,1,3,2,0,2,1,50.0,530,70,205,213,119,21,529,8,5,6,1,1,2,8,25.0,6,9,5,4,8,16,13,1,2.9,2.2,1.9,1.1,2.1,1.0,2.1,1.8,1.9,0.19,2,1.2,0.59,0.2
Bologna,Lecce,2024-11-02,W,H,1,0,1,0,0,1,72,0,it Serie A,19,4,5.3,21.2,19,21,47.5,19,2,10.5,13,68.4,500,2622,1396,19,21,4,1,25.0,2,0,0,9,13,2,2,0,0,0,0,0,3,0.0,17.3,20,0.05,0.25,4,20.0,17.0,1,1,0,0,0,39,0,9.5,537,621,86.5,16,74,17,9,78,9550,3224,233,250,93.2,260,287,90.6,39,63,61.9,0,0,0,,0,0,,0,0,0,565,55,13,0,6,34,29,9,0,5,0,1,10,531,21,4,16,21,37,27,4,0,4,2,0,0,0,,739,33,118,357,268,31,739,17,12,4,9,4,7,12,58.3,5,12,2,10,4,21,13,0,1.4,1.4,0.7,0.7,0.9,1.2,-0.4,-0.4,0.1,0.07,1,0.0,,0.0
Lecce,Bologna,2024-11-02,L,A,0,1,-1,0,0,0,28,0,it Serie A,18,1,88.9,56.9,21,19,52.5,12,5,41.7,7,58.3,130,657,273,7,5,28,0,0.0,2,0,0,14,7,0,0,0,0,0,0,0,24,87.5,55.6,6,0.0,,0,0.0,23.7,1,0,0,0,0,30,2,17.3,163,243,67.1,5,12,3,1,12,3603,1964,68,86,79.1,61,72,84.7,33,68,48.5,0,0,0,,0,0,,0,0,0,191,52,9,0,0,7,16,1,0,1,0,0,12,161,5,0,12,10,10,8,1,0,0,1,0,4,3,75.0,371,84,191,133,54,3,371,34,24,19,13,2,13,15,86.7,2,15,6,9,3,37,33,0,0.7,0.7,-0.7,-0.7,0.7,0.2,-0.7,-0.7,-0.7,0.12,1,1.1,0.28,0.1
Monza,Milan,2024-11-02,L,H,0,1,-1,0,0,0,44,0,it Serie A,21,8,38.1,33.7,10,12,45.5,12,5,41.7,4,33.3,308,1475,761,9,12,15,0,0.0,2,0,0,18,13,0,0,0,0,0,0,0,7,42.9,32.0,12,0.0,0.0,2,16.7,19.8,2,2,0,0,0,36,0,,331,394,84.0,8,24,5,3,28,6271,2284,125,139,89.9,166,186,89.2,34,56,60.7,0,0,0,,0,0,,0,0,0,357,35,14,4,7,16,9,3,0,3,0,2,2,326,12,1,17,3,22,16,1,0,2,2,1,7,6,85.7,472,57,191,202,87,10,472,15,9,9,5,1,7,18,38.9,11,6,4,2,4,19,17,3,1.2,1.2,-1.3,-1.3,0.9,0.5,-1.2,-1.2,-0.9,0.1,2,2.1,0.3,1.1
Udinese,Juventus,2024-11-02,L,H,0,2,-2,0,0,0,39,0,it Serie A,30,4,30.0,31.9,13,10,56.5,17,5,29.4,12,70.6,231,1253,556,13,12,8,2,25.0,2,0,0,12,14,0,0,0,0,0,0,0,4,25.0,20.8,11,0.0,0.0,2,18.2,16.9,0,1,0,0,1,29,0,11.3,283,357,79.3,7,23,4,1,21,5122,1992,121,145,83.4,125,141,88.7,27,50,54.0,0,0,0,,0,0,,0,0,1,311,45,16,1,1,22,12,10,9,0,0,1,4,276,12,5,14,9,17,11,2,0,2,1,1,5,4,60.0,444,57,124,215,110,16,444,9,4,2,5,2,3,10,30.0,7,10,3,7,5,14,12,0,0.6,0.6,-0.7,-0.7,0.5,0.9,-0.6,-0.6,-0.5,0.05,0,2.4,0.48,1.4
Milan,Monza,2024-11-02,W,A,1,0,1,0,0,1,56,0,it Serie A,46,4,19.6,26.5,12,10,54.5,21,11,52.4,7,33.3,384,2401,1416,30,22,14,1,7.1,1,0,0,15,18,1,0,0,0,1,0,0,10,30.0,29.9,18,0.06,0.14,7,38.9,17.5,0,1,0,0,0,37,0,7.0,448,511,87.7,14,24,7,3,40,7894,2736,191,205,93.2,227,244,93.0,29,54,53.7,0,0,0,,0,0,,0,0,0,459,51,20,2,2,19,15,5,5,0,0,1,4,438,22,10,17,8,33,19,3,6,2,2,1,2,2,100.0,595,45,213,271,121,31,595,7,4,1,5,1,4,9,44.4,5,4,3,1,9,16,12,1,2.5,2.5,1.3,1.3,1.8,1.0,-1.5,-1.5,-1.8,0.14,0,0.2,0.11,0.2
Juventus,Udinese,2024-11-02,W,A,2,0,2,0,0,1,61,0,it Serie A,29,3,34.5,37.8,10,13,43.5,12,7,58.3,3,25.0,431,2551,1348,24,12,21,3,14.3,2,0,0,14,12,1,0,0,0,1,0,0,5,60.0,40.4,11,0.09,0.2,5,45.5,15.3,1,3,0,0,0,41,0,4.0,485,564,86.0,8,21,6,1,32,8916,2206,190,207,91.8,256,269,95.2,39,74,52.7,0,0,0,,0,0,,0,0,0,532,29,12,1,3,13,8,3,2,1,0,3,7,481,12,3,11,6,17,12,0,2,2,1,0,2,2,100.0,653,66,252,317,95,15,653,21,14,12,9,0,12,17,70.6,5,10,6,4,9,30,19,0,1.3,1.3,0.7,0.7,1.1,0.4,-0.3,-0.3,-1.1,0.12,1,0.4,0.22,0.4
Inter,Venezia,2024-11-03,W,H,1,0,1,0,0,1,57,0,it Serie A,32,2,31.3,31.8,18,10,64.3,7,3,42.9,3,42.9,421,2479,1209,21,17,11,0,0.0,2,0,0,15,13,2,2,0,0,0,0,0,4,0.0,22.0,19,0.05,0.13,8,42.1,16.1,0,3,0,0,0,38,0,11.7,436,528,82.6,12,34,12,4,44,7325,2723,214,243,88.1,175,205,85.4,40,58,69.0,0,0,0,,0,0,,0,0,0,487,38,15,1,5,25,9,9,7,2,0,3,6,431,17,4,7,5,34,26,3,1,1,2,1,2,2,100.0,619,54,165,267,199,34,619,13,3,6,5,2,6,11,54.5,5,6,2,4,7,20,12,0,2.4,2.4,1.4,1.4,1.9,1.6,-1.4,-1.4,-0.9,0.13,0,1.0,0.48,1.0
Atalanta,Napoli,2024-11-03,W,A,3,0,3,0,0,3,50,0,it Serie A,33,5,30.3,37.2,7,8,46.7,15,5,33.3,9,60.0,310,1724,972,18,14,12,1,8.3,3,0,0,8,10,6,6,0,0,0,0,0,5,80.0,57.4,12,0.25,1.0,3,25.0,13.7,0,3,0,0,0,44,2,16.3,490,574,85.4,9,29,6,0,34,8327,2262,225,247,91.1,226,241,93.8,31,58,53.4,0,0,0,,0,0,,0,0,0,537,34,11,1,2,7,14,3,1,2,0,3,9,489,14,3,15,8,21,15,2,1,3,0,0,3,3,100.0,686,59,233,305,150,22,686,25,11,12,10,3,11,13,84.6,2,17,5,12,8,33,22,1,1.2,1.2,0.4,0.4,1.0,0.7,1.8,1.8,2.0,0.1,0,0.6,0.19,0.6
Hellas Verona,Roma,2024-11-03,W,H,3,2,1,0,0,3,34,0,it Serie A,26,1,92.3,56.2,14,15,48.3,20,10,50.0,8,40.0,210,1073,440,10,8,9,0,0.0,2,1,0,16,11,4,1,1,1,1,0,0,11,100.0,67.3,7,0.43,1.0,3,42.9,21.8,0,1,0,0,0,46,2,16.0,229,331,69.2,6,24,2,0,25,4272,1919,104,129,80.6,97,122,79.5,25,66,37.9,0,0,0,,0,0,,0,0,0,285,45,18,1,3,4,11,2,2,0,0,1,7,226,8,1,14,8,12,6,2,3,1,0,0,3,1,33.3,446,52,172,198,81,8,446,15,10,10,3,2,9,15,60.0,6,15,5,10,11,26,27,0,1.1,1.1,-0.6,-0.6,0.8,0.5,1.9,1.9,1.2,0.16,0,1.2,0.4,-0.8
Venezia,Inter,2024-11-03,L,A,0,1,-1,0,0,0,43,0,it Serie A,35,3,22.9,33.1,10,18,35.7,13,5,38.5,6,46.2,282,1690,862,14,9,21,2,9.5,1,0,0,15,15,0,0,0,0,0,0,0,7,14.3,17.0,7,0.0,0.0,2,28.6,17.3,0,1,0,0,0,29,0,7.0,311,401,77.6,5,20,5,2,29,5569,2198,125,141,88.7,146,172,84.9,30,57,52.6,0,0,0,,0,0,,0,0,0,358,42,18,0,1,15,12,3,1,1,0,1,5,306,9,2,17,7,12,7,1,1,2,0,1,8,7,87.5,503,88,200,220,88,11,503,8,5,3,3,2,3,6,50.0,3,9,6,3,7,15,29,1,1.0,1.0,-1.4,-1.4,1.0,0.3,-1.0,-1.0,-1.0,0.15,0,1.6,0.2,0.6
Fiorentina,Torino,2024-11-03,W,A,1,0,1,0,0,1,46,0,it Serie A,30,4,60.0,43.4,14,9,60.9,8,2,25.0,4,50.0,400,1880,875,14,11,8,1,12.5,1,0,0,12,15,2,2,0,0,0,0,0,9,33.3,37.1,8,0.13,0.33,3,37.5,22.7,2,2,0,0,0,29,0,4.0,391,469,83.4,6,31,5,0,29,7259,2423,175,189,92.6,156,176,88.6,52,80,65.0,0,0,0,,0,0,,0,0,0,430,37,16,2,2,13,8,3,0,1,0,2,4,387,11,1,17,5,13,10,1,0,0,2,0,1,1,100.0,562,57,168,287,110,7,562,17,13,11,6,0,9,11,81.8,2,7,1,6,7,24,18,0,0.6,0.6,0.0,0.0,0.5,0.4,0.4,0.4,0.5,0.07,2,0.1,0.08,0.1
Torino,Fiorentina,2024-11-03,L,H,0,1,-1,0,0,0,54,0,it Serie A,32,9,21.9,29.8,9,14,39.1,13,2,15.4,9,69.2,379,2519,1375,18,9,10,3,30.0,2,0,0,16,11,0,0,0,0,0,0,0,5,20.0,26.4,9,0.0,0.0,1,11.1,20.5,1,3,0,0,0,25,1,9.3,466,541,86.1,7,37,6,2,46,8299,2681,194,215,90.2,217,233,93.1,47,73,64.4,0,0,0,,0,0,,0,0,0,498,40,12,0,2,12,20,1,0,1,0,3,6,464,9,1,10,8,14,10,1,0,1,2,0,3,2,66.7,617,39,143,366,113,12,617,9,5,5,4,0,4,6,66.7,2,6,2,4,7,16,9,0,0.6,0.6,0.0,0.0,0.5,0.3,-0.6,-0.6,-0.5,0.06,1,0.3,0.1,-0.7
