Team,Opp,Date,Result,H/A,GF,GA,GD,PK,PKm,G-PK,Poss,PKatt,Comp,Att (GK),Thr,Pa Launch%,Pa AvgLen,Won,Lost,Won%,Att To,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,Last3rd Car,OppCr,Stp,Stp%,CrdY,CrdR,2CrdY,Fls,Fld,GCA,PassLive Gc,PassDead Gc,TO Gc,Sh-Gc,Fld Gc,Def-Gc,GK Att,Launch%,AvgLen,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,Off,PKwon,PKcon,OG,Recov,#OPA,AvgDist,Cmp,Pas Att,Cmp%,KP,Last3rd PA,PPA,CrsPA,PrgP,TotDist Pas,PrgDist Pas,Cmp 5-15,Att 5-15,Cmp% 5-15,Cmp 15-30,Att 15-30,Cmp% 15-30,Cmp 30+,Att 30+,Cmp% 30+,PKdef,PKA,PKms,Missed PK%,PKAg,PKsv,PK Save%,FK Ag,CKG,OGK,Live Pas,Dead,Pas FK,TB,Sw,Crs,TI,CK,In,Out,Str,Ps Off,PTo,Rec,Last3rd Rec,CPA,Mis,Dis,SCA,PassLive Sc,PassDead Sc,TO Sc,Sh-Sh,Fld Sc,Def-Sc,SoTA,Saves,Save%,Touches,Def Pen,Tch Def 3rd,Tch Mid 3rd,Tch Att 3rd,Att Pen,Live Tch,Tkl,TklW,Tkl Def 3rd,Tkl Mid 3rd,Tkl Att 3rd,Tkl.2,Tkl Att,Tkl%,Lost Tkl,Ints,BlcSh,Pass,Int,Tkl+Int,Clr,Err,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,FKAtt,PSxG,PSxG/SoT,PSxG+/-
Leicester City,Everton,2025-02-01,L,A,0,4,-4,0,0,0,52,0,eng Premier League,37,6,37.8,33.3,13,16,44.8,10,4,40.0,6,60.0,321,1719,870,8,7,10,0,0.0,0,0,0,13,6,0,0,0,0,0,0,0,5,40.0,29.6,9,0.0,0.0,1,11.1,18.1,1,1,0,0,0,40,0,,418,531,78.7,7,21,7,2,35,7630,2392,169,191,88.5,209,233,89.7,33,81,40.7,0,0,0,,0,0,,0,0,0,491,39,10,1,1,22,13,6,4,1,1,1,8,418,7,1,13,7,16,13,2,0,1,0,0,7,3,42.9,635,57,203,330,108,17,635,15,10,8,5,2,5,14,35.7,9,11,2,9,5,20,20,1,0.3,0.3,-2.1,-2.1,0.3,0.3,-0.3,-0.3,-0.3,0.04,1,2.5,0.36,-1.5
Aston Villa,Wolves,2025-02-01,L,A,0,2,-2,0,0,0,68,0,eng Premier League,21,4,9.5,21.9,11,8,57.9,28,8,28.6,13,46.4,350,2169,1144,22,11,11,2,18.2,3,0,0,13,20,0,0,0,0,0,0,0,8,0.0,12.6,10,0.0,0.0,3,30.0,20.9,0,3,0,0,0,26,1,15.3,511,598,85.5,8,44,3,1,43,7871,2356,263,285,92.3,216,245,88.2,20,38,52.6,0,0,0,,0,0,,0,0,0,537,58,25,4,0,23,14,8,2,3,0,3,10,502,11,5,14,12,18,13,3,1,1,0,0,5,3,60.0,698,57,145,390,166,18,698,13,8,6,6,1,8,15,53.3,7,4,0,4,3,16,15,3,0.4,0.4,-1.2,-1.2,0.4,0.6,-0.4,-0.4,-0.4,0.04,0,1.7,0.34,-0.3
Ipswich Town,Southampton,2025-02-01,L,H,1,2,-1,0,0,1,57,0,eng Premier League,35,1,25.7,28.6,19,26,42.2,34,17,50.0,15,44.1,328,2157,1006,19,20,10,2,20.0,0,0,0,11,14,1,0,0,1,0,0,0,3,0.0,6.0,15,0.07,0.17,6,40.0,19.8,2,0,0,0,0,61,1,14.0,483,578,83.6,9,46,6,2,48,8171,2985,211,237,89.0,234,261,89.7,27,55,49.1,0,0,0,,0,0,,0,0,0,530,48,16,1,0,14,25,1,1,0,0,0,11,478,20,7,25,19,28,21,0,4,0,2,1,4,2,50.0,708,75,225,335,157,26,708,16,8,4,9,3,8,15,53.3,7,6,3,3,4,20,18,0,1.8,1.8,0.9,0.9,0.7,0.7,-0.8,-0.8,-0.7,0.12,2,0.4,0.11,-1.6
Everton,Leicester City,2025-02-01,W,H,4,0,4,0,0,4,48,0,eng Premier League,25,3,44.0,39.0,16,13,55.2,18,9,50.0,5,27.8,337,1500,630,11,4,16,1,6.3,0,0,0,7,13,6,5,1,0,0,0,0,7,14.3,23.3,13,0.31,0.57,7,53.8,13.5,0,3,0,0,0,45,1,15.8,385,486,79.2,11,21,13,1,24,7032,2733,181,206,87.9,139,166,83.7,54,83,65.1,0,0,0,,0,0,,0,0,0,432,51,14,5,7,13,24,5,2,3,0,3,10,383,4,3,11,10,23,17,3,3,0,0,0,1,1,100.0,594,58,208,269,119,32,594,13,8,6,2,5,6,10,60.0,4,10,6,4,4,17,34,1,2.5,2.5,2.1,2.1,2.0,1.5,1.5,1.5,1.0,0.19,0,0.1,0.06,0.1
Liverpool,Bournemouth,2025-02-01,W,A,2,0,2,1,0,1,51,1,eng Premier League,25,3,36.0,32.2,7,6,53.8,15,6,40.0,6,40.0,294,1555,700,23,13,13,1,7.7,3,0,0,9,14,4,3,0,0,0,1,0,10,70.0,39.3,18,0.06,0.17,6,33.3,18.5,0,1,1,0,0,43,4,13.0,369,464,79.5,15,24,6,1,35,6507,2395,166,180,92.2,165,194,85.1,35,71,49.3,0,0,0,,0,0,,0,0,0,410,53,18,0,3,13,21,3,0,2,0,1,9,366,13,10,22,13,32,26,2,1,2,1,0,3,3,100.0,602,63,195,266,147,31,601,18,11,8,7,3,12,24,50.0,12,11,3,8,11,29,26,4,2.5,1.7,0.9,0.1,1.4,1.6,-0.5,-0.7,-0.4,0.1,0,0.8,0.26,0.8
Nott'ham Forest,Brighton,2025-02-01,W,H,7,0,7,1,0,5,38,1,eng Premier League,21,2,66.7,43.4,15,8,65.2,23,15,65.2,8,34.8,189,1314,705,17,7,21,0,0.0,1,0,0,8,12,8,3,1,1,2,1,0,7,85.7,60.0,13,0.38,0.63,8,61.5,13.4,0,1,1,0,0,47,1,23.3,274,352,77.8,12,32,6,0,38,4969,2114,113,130,86.9,124,141,87.9,28,56,50.0,0,0,0,,0,0,,0,0,0,314,37,12,1,3,10,13,4,2,2,0,1,12,273,7,8,23,13,22,13,2,2,3,1,1,5,5,100.0,501,73,193,211,104,26,500,21,15,12,6,3,15,29,51.7,14,12,2,10,7,28,39,0,3.3,2.5,2.4,1.6,2.6,1.5,2.7,2.5,1.4,0.2,0,1.3,0.27,1.3
Crystal Palace,Manchester Utd,2025-02-02,W,A,2,0,2,0,0,2,34,0,eng Premier League,19,1,52.6,41.6,18,19,48.6,10,4,40.0,5,50.0,153,685,241,8,7,22,2,9.1,1,0,0,13,10,3,2,0,0,1,0,0,7,85.7,52.7,11,0.18,0.67,3,27.3,14.4,0,1,0,0,0,56,1,6.8,204,315,64.8,9,12,4,1,20,3199,1280,96,126,76.2,82,112,73.2,13,52,25.0,0,0,0,,0,0,,0,0,0,276,38,12,3,0,7,18,0,0,0,0,1,7,203,7,2,9,10,18,12,1,0,3,1,1,2,2,100.0,450,88,191,173,92,21,450,21,10,15,4,2,11,16,68.8,5,16,8,8,12,33,45,0,2.6,2.6,1.5,1.5,1.7,1.4,-0.6,-0.6,-0.7,0.24,0,0.5,0.26,0.5
Tottenham,Brentford,2025-02-02,W,A,2,0,2,0,0,1,46,0,eng Premier League,19,1,68.4,50.6,16,19,45.7,24,10,41.7,12,50.0,359,1968,1103,22,11,28,1,3.6,1,0,0,11,4,2,2,0,0,0,0,0,13,15.4,18.3,13,0.08,0.5,2,15.4,18.8,0,1,0,0,0,51,1,11.0,369,456,80.9,12,30,7,1,31,5921,2037,186,207,89.9,148,169,87.6,23,49,46.9,0,0,0,,0,0,,0,0,0,421,34,4,5,0,9,13,3,3,0,0,1,10,367,11,8,13,12,23,17,1,3,2,0,0,3,3,100.0,611,103,264,262,91,17,611,22,13,11,9,2,10,20,50.0,10,16,7,9,11,33,50,0,0.8,0.8,-1.2,-1.2,0.8,0.7,0.2,0.2,0.2,0.07,0,0.8,0.26,0.8
Manchester Utd,Crystal Palace,2025-02-02,L,H,0,2,-2,0,0,0,66,0,eng Premier League,28,4,28.6,32.6,19,18,51.4,17,5,29.4,11,64.7,452,2003,1005,18,8,5,1,20.0,3,0,0,12,12,0,0,0,0,0,0,0,7,14.3,18.4,17,0.0,0.0,2,11.8,15.3,0,0,0,0,0,51,1,18.5,484,608,79.6,12,41,15,3,64,7780,2452,247,281,87.9,186,225,82.7,35,69,50.7,0,0,0,,0,0,,0,0,0,555,53,14,0,2,23,18,11,11,0,0,0,9,481,8,13,10,10,29,18,3,1,6,1,0,3,1,33.3,720,61,213,301,209,53,720,15,10,5,6,4,5,9,55.6,4,8,1,7,12,27,20,0,1.1,1.1,-1.5,-1.5,1.0,1.5,-1.1,-1.1,-1.0,0.07,0,0.8,0.27,-1.2
Brentford,Tottenham,2025-02-02,L,H,0,2,-2,0,0,0,54,0,eng Premier League,32,4,40.6,33.0,19,16,54.3,25,10,40.0,10,40.0,370,1941,919,23,11,7,0,0.0,0,0,0,4,11,0,0,0,0,0,0,0,7,71.4,47.9,20,0.0,0.0,3,15.0,15.6,1,0,0,0,1,49,0,3.5,419,534,78.5,11,43,18,10,48,7890,2936,168,203,82.8,198,236,83.9,46,74,62.2,0,0,0,,0,0,,0,0,1,486,48,11,0,1,38,17,10,8,0,0,0,11,416,11,9,19,12,35,28,1,3,1,2,0,2,1,0.0,650,63,178,230,248,45,650,24,17,10,7,7,12,22,54.5,10,16,6,10,6,30,11,0,2.1,2.1,1.2,1.2,1.4,1.1,-2.1,-2.1,-1.4,0.1,1,0.4,0.22,-0.6
Manchester City,Arsenal,2025-02-02,L,A,1,5,-4,0,0,1,54,0,eng Premier League,25,2,32.0,32.8,7,6,53.8,8,2,25.0,4,50.0,385,2225,1122,19,17,10,0,0.0,0,0,0,7,6,2,2,0,0,0,0,0,7,42.9,26.7,7,0.14,0.25,4,57.1,12.6,0,1,0,0,0,35,0,7.8,442,505,87.5,5,35,8,1,39,7094,1817,231,243,95.1,164,184,89.1,35,55,63.6,0,0,0,,0,0,,0,0,0,467,37,9,0,8,14,14,2,2,0,0,1,7,434,17,2,9,12,14,12,2,0,0,0,0,7,2,28.6,590,57,167,242,188,14,590,14,8,6,7,1,2,11,18.2,9,8,3,5,6,20,20,4,0.8,0.8,-0.2,-0.2,0.8,1.2,0.2,0.2,0.2,0.12,0,3.0,0.43,-2.0
Arsenal,Manchester City,2025-02-02,W,H,5,1,4,0,0,5,46,0,eng Premier League,36,3,27.8,26.9,6,7,46.2,12,9,75.0,2,16.7,336,1672,774,17,12,9,0,0.0,2,0,0,6,7,8,8,0,0,0,0,0,4,100.0,63.3,12,0.42,0.71,7,58.3,15.8,0,3,0,0,0,39,0,3.0,363,430,84.4,9,26,8,0,36,5557,1923,211,219,96.3,123,142,86.6,19,44,43.2,0,0,0,,0,0,,0,0,0,394,33,8,1,1,12,14,5,4,0,0,3,6,354,12,5,9,12,17,14,1,0,0,0,2,4,3,75.0,509,37,159,218,139,16,509,16,8,6,6,4,4,6,66.7,2,5,0,5,5,21,22,0,1.0,1.0,0.2,0.2,0.9,0.7,4.0,4.0,3.1,0.08,0,1.0,0.26,0.0
West Ham,Chelsea,2025-02-03,L,A,1,2,-1,0,0,1,32,0,eng Premier League,23,1,56.5,40.9,13,19,40.6,19,5,26.3,13,68.4,177,842,362,6,5,17,0,0.0,1,0,0,10,11,0,0,0,0,0,0,0,14,85.7,58.6,14,0.07,0.2,5,35.7,20.4,1,1,0,0,1,36,0,,222,307,72.3,8,13,6,3,18,3920,1627,110,128,85.9,77,98,78.6,25,60,41.7,0,0,0,,0,0,,0,0,1,265,41,10,1,1,14,11,3,2,1,0,1,6,219,5,2,11,10,23,14,4,2,1,2,0,3,2,33.3,443,84,210,132,106,24,443,14,7,10,4,0,7,12,58.3,5,21,9,12,11,25,36,1,1.2,1.2,-0.4,-0.4,0.9,0.9,-0.2,-0.2,-0.9,0.09,1,0.3,0.11,-0.7
Chelsea,West Ham,2025-02-03,W,H,2,1,1,0,0,1,68,0,eng Premier League,28,5,17.9,24.5,19,13,59.4,15,5,33.3,7,46.7,536,2866,1664,35,19,14,1,7.1,3,0,0,11,10,1,0,0,0,1,0,0,6,16.7,21.5,22,0.05,0.33,3,13.6,17.0,1,0,0,0,0,36,1,17.7,545,643,84.8,17,49,7,2,51,8998,2388,273,301,90.7,233,261,89.3,31,55,56.4,0,0,0,,0,0,,0,0,0,602,41,10,1,1,22,19,4,4,0,0,0,14,538,19,9,10,7,41,33,2,0,4,1,1,5,4,80.0,749,61,173,361,224,34,749,23,18,7,11,5,13,18,72.2,5,10,3,7,3,26,15,2,1.6,1.6,0.4,0.4,1.4,1.2,-0.6,-0.6,-1.4,0.08,1,0.4,0.08,-0.6
Everton,Liverpool,2025-02-12,D,H,2,2,0,0,0,2,37,0,eng Premier League,37,3,67.6,44.9,20,22,47.6,14,4,28.6,10,71.4,229,998,451,6,5,10,0,0.0,4,1,1,9,19,4,2,1,0,0,1,0,2,0.0,25.5,10,0.2,0.67,3,30.0,18.3,0,3,0,0,0,43,0,17.0,235,348,67.5,9,28,3,3,27,4755,2220,97,120,80.8,96,128,75.0,39,84,46.4,0,0,0,,0,0,,0,0,0,297,48,22,1,4,16,19,2,0,1,1,3,7,230,5,2,20,8,18,15,1,0,0,2,0,4,2,50.0,497,52,200,175,125,15,497,19,13,11,7,1,7,15,46.7,8,7,2,5,8,27,43,0,1.0,1.0,0.4,0.4,0.9,0.4,1.0,1.0,1.1,0.1,0,1.6,0.39,-0.4
Liverpool,Everton,2025-02-12,D,A,2,2,0,0,0,2,63,0,eng Premier League,20,4,25.0,31.4,22,20,52.4,15,8,53.3,7,46.7,380,1907,910,16,14,14,0,0.0,4,1,1,20,9,3,2,0,0,1,0,0,10,30.0,29.4,6,0.33,0.5,4,66.7,15.4,0,2,0,0,0,35,1,12.0,469,581,80.7,5,35,5,1,38,8059,2560,223,245,91.0,203,238,85.3,31,63,49.2,0,0,0,,0,0,,0,0,0,532,47,12,1,2,10,19,3,1,2,0,2,5,461,14,1,18,12,11,9,0,1,1,0,0,3,1,33.3,705,60,231,350,133,15,705,18,10,11,6,1,10,14,71.4,4,7,2,5,8,26,37,0,0.6,0.6,-0.4,-0.4,0.4,0.3,1.4,1.4,0.6,0.1,0,1.2,0.4,-0.8
Chelsea,Brighton,2025-02-14,L,A,0,3,-3,0,0,0,69,0,eng Premier League,36,3,19.4,24.5,13,13,50.0,22,9,40.9,11,50.0,489,2485,1028,20,10,3,0,0.0,2,0,0,15,12,0,0,0,0,0,0,0,7,0.0,8.9,8,0.0,,0,0.0,16.9,0,3,0,0,0,36,1,19.5,685,776,88.3,6,44,8,1,48,11313,3332,326,348,93.7,320,347,92.2,32,60,53.3,0,0,0,,0,0,,0,0,0,724,49,12,1,1,18,17,9,5,0,0,3,7,680,10,6,10,9,14,13,0,1,0,0,0,5,2,40.0,868,77,262,443,167,24,868,19,4,8,10,1,7,14,50.0,7,8,2,6,7,26,9,3,0.5,0.5,-0.9,-0.9,0.4,0.7,-0.5,-0.5,-0.4,0.07,0,1.8,0.37,-1.2
Brighton,Chelsea,2025-02-14,W,H,3,0,3,0,0,3,31,0,eng Premier League,29,2,37.9,36.6,13,13,50.0,17,7,41.2,7,41.2,245,1195,463,13,4,15,1,6.7,1,0,0,12,13,6,4,0,2,0,0,0,8,37.5,27.4,13,0.23,0.6,5,38.5,16.2,0,2,0,0,0,32,0,4.5,265,344,77.0,9,13,3,0,18,4529,1785,126,141,89.4,99,116,85.3,29,60,48.3,0,0,0,,0,0,,0,0,0,303,39,18,0,1,3,10,2,0,1,0,2,6,261,4,5,9,12,20,13,3,2,0,0,2,0,0,,463,82,205,181,82,20,463,20,11,8,11,1,11,20,55.0,9,8,2,6,13,33,32,0,1.4,1.4,0.9,0.9,1.2,1.3,1.6,1.6,1.8,0.11,0,0.0,,0.0
Aston Villa,Ipswich Town,2025-02-15,D,H,1,1,0,0,0,1,75,0,eng Premier League,29,3,10.3,25.7,11,7,61.1,32,17,53.1,12,37.5,592,2755,1439,31,28,5,1,20.0,0,0,0,7,11,1,0,0,0,1,0,0,2,0.0,13.5,25,0.04,0.17,6,24.0,18.6,2,2,0,0,0,45,4,31.5,622,715,87.0,17,57,22,4,65,9771,2673,310,334,92.8,260,287,90.6,25,49,51.0,0,0,0,,0,0,,0,0,0,668,45,13,2,1,32,12,16,8,0,0,2,11,616,28,6,7,10,45,32,7,4,1,1,0,3,2,66.7,812,38,153,346,316,43,812,12,8,5,4,3,4,9,44.4,5,5,1,4,5,17,10,0,2.4,2.4,2.0,2.0,1.6,1.9,-1.4,-1.4,-1.6,0.1,2,1.2,0.39,0.2
Everton,Crystal Palace,2025-02-15,W,A,2,1,1,0,0,2,42,0,eng Premier League,41,6,43.9,37.0,32,22,59.3,20,9,45.0,8,40.0,250,1233,566,10,8,16,2,12.5,1,0,0,12,9,2,1,0,0,1,0,0,8,75.0,50.6,11,0.18,0.33,6,54.5,17.6,0,1,0,0,0,40,4,16.7,286,411,69.6,9,22,10,3,27,5549,2429,116,147,78.9,119,152,78.3,43,84,51.2,0,0,0,,0,0,,0,1,0,367,43,12,1,3,17,19,2,2,0,0,1,9,284,8,0,19,9,18,15,0,1,1,1,0,6,5,83.3,554,81,221,218,118,17,554,20,6,9,8,3,5,15,33.3,10,12,5,7,11,31,48,1,0.9,0.9,-0.6,-0.6,0.8,0.5,1.1,1.1,0.2,0.09,0,1.8,0.3,0.8
West Ham,Brentford,2025-02-15,L,H,0,1,-1,0,0,0,58,0,eng Premier League,43,8,23.3,30.1,16,21,43.2,20,10,50.0,8,40.0,411,1978,1049,22,16,10,1,10.0,1,0,0,10,13,0,0,0,0,0,0,0,5,60.0,39.2,13,0.0,0.0,3,23.1,20.5,2,2,0,0,0,38,1,8.4,453,559,81.0,7,34,6,0,41,7860,2931,206,234,88.0,211,239,88.3,30,68,44.1,0,0,0,,0,0,,0,0,0,509,48,15,0,2,31,17,9,3,6,0,2,10,451,16,5,16,11,24,15,2,2,3,2,0,5,4,80.0,681,90,226,285,175,26,681,21,8,7,9,5,7,11,63.6,4,10,4,6,2,23,23,0,0.8,0.8,-0.8,-0.8,0.5,0.9,-0.8,-0.8,-0.5,0.06,2,1.7,0.39,0.7
Brentford,West Ham,2025-02-15,W,A,1,0,1,0,0,1,42,0,eng Premier League,36,5,52.8,41.9,21,16,56.8,12,4,33.3,7,58.3,235,1326,769,17,5,24,3,12.5,1,0,0,13,10,1,0,0,0,1,0,0,6,66.7,54.7,14,0.07,0.2,5,35.7,16.3,1,4,0,0,0,45,1,9.0,302,399,75.7,9,33,15,3,41,5712,2358,131,154,85.1,116,138,84.1,48,82,58.5,0,0,0,,0,0,,0,0,0,363,32,11,2,1,16,12,2,2,0,0,4,7,298,5,4,10,14,24,21,1,0,1,1,0,3,3,100.0,516,82,179,204,136,32,516,19,9,7,9,3,8,18,44.4,10,14,6,8,5,24,31,0,1.6,1.6,0.8,0.8,1.1,1.1,-0.6,-0.6,-1.1,0.12,1,0.3,0.1,0.3
Leicester City,Arsenal,2025-02-15,L,H,0,2,-2,0,0,0,40,0,eng Premier League,43,2,67.4,45.7,11,15,42.3,17,9,52.9,6,35.3,280,1546,829,23,8,13,0,0.0,2,0,0,9,10,0,0,0,0,0,0,0,7,57.1,37.3,6,0.0,0.0,2,33.3,19.8,0,1,0,0,0,42,3,17.2,258,362,71.3,4,20,7,4,18,4597,1659,109,134,81.3,121,148,81.8,24,66,36.4,0,0,0,,0,0,,0,0,0,312,49,14,0,0,16,22,3,3,0,0,1,9,257,8,8,15,9,10,10,0,0,0,0,0,5,3,60.0,459,75,206,175,86,22,459,23,13,11,8,4,8,22,36.4,14,7,3,4,7,30,26,2,0.2,0.2,-1.2,-1.2,0.1,0.4,-0.2,-0.2,-0.1,0.04,0,2.0,0.39,0.0
Ipswich Town,Aston Villa,2025-02-15,D,A,1,1,0,0,0,1,25,0,eng Premier League,23,1,43.5,39.6,7,11,38.9,9,5,55.6,4,44.4,155,791,364,10,3,28,0,0.0,5,1,1,11,7,2,2,0,0,0,0,0,14,71.4,47.1,4,0.25,0.33,3,75.0,19.6,1,3,0,0,0,32,1,10.2,173,242,71.5,2,8,2,2,6,3239,1396,73,83,88.0,77,94,81.9,17,43,39.5,0,0,0,,0,0,,0,0,0,201,38,8,2,2,6,13,1,0,1,0,3,4,172,3,2,12,8,7,4,1,1,0,1,0,6,5,83.3,378,112,221,108,53,8,378,22,10,12,5,5,12,29,41.4,17,16,9,7,13,35,42,0,0.4,0.4,-2.0,-2.0,0.3,0.3,0.6,0.6,0.7,0.09,1,2.8,0.47,1.8
Crystal Palace,Everton,2025-02-15,L,H,1,2,-1,0,0,1,58,0,eng Premier League,22,2,40.9,35.8,22,32,40.7,17,10,58.8,5,29.4,318,1872,884,11,8,12,0,0.0,0,0,0,9,12,2,1,0,0,1,0,0,6,0.0,18.0,17,0.06,0.17,6,35.3,18.0,0,3,0,0,0,44,0,6.0,427,568,75.2,14,34,11,2,46,7379,2495,193,227,85.0,203,252,80.6,29,75,38.7,0,0,0,,0,0,,0,0,0,514,51,13,7,3,20,23,6,3,2,0,3,6,424,8,2,12,15,32,24,2,2,2,1,1,6,4,66.7,697,66,227,294,180,25,697,17,11,7,5,5,8,17,47.1,9,12,4,8,7,24,37,3,1.6,1.6,0.6,0.6,1.4,2.0,-0.6,-0.6,-0.4,0.1,0,1.3,0.22,-0.7
Newcastle Utd,Manchester City,2025-02-15,L,A,0,4,-4,0,0,0,39,0,eng Premier League,34,10,5.9,23.7,5,8,38.5,5,1,20.0,3,60.0,241,1357,662,11,11,10,2,20.0,1,0,0,13,5,0,0,0,0,0,0,0,4,100.0,57.3,3,0.0,0.0,1,33.3,10.7,0,3,0,0,0,32,3,17.8,319,395,80.8,3,12,4,2,23,5506,1634,145,157,92.4,139,159,87.4,29,55,52.7,0,0,0,,0,0,,0,1,0,359,33,5,6,2,14,15,4,3,0,0,3,12,314,11,3,10,7,5,5,0,0,0,0,0,7,3,42.9,482,54,198,187,101,10,482,26,15,15,11,0,17,25,68.0,8,9,2,7,7,33,21,1,0.5,0.5,-1.4,-1.4,0.5,0.2,-0.5,-0.5,-0.5,0.16,0,2.8,0.39,-1.2
Southampton,Bournemouth,2025-02-15,L,H,1,3,-2,0,0,1,44,0,eng Premier League,30,1,56.7,42.1,22,14,61.1,22,15,68.2,7,31.8,226,1334,711,21,17,14,0,0.0,1,0,0,13,15,2,2,0,0,0,0,0,7,85.7,63.7,11,0.09,0.25,4,36.4,19.3,0,0,0,0,0,48,0,,325,423,76.8,11,19,7,1,34,5672,2390,153,178,86.0,136,160,85.0,27,60,45.0,0,0,0,,0,0,,0,0,0,377,46,15,1,2,20,16,4,0,3,0,0,9,318,17,9,16,9,22,16,2,2,0,2,0,7,4,57.1,556,64,191,211,165,24,556,27,18,13,10,4,14,24,58.3,10,10,4,6,11,38,28,0,0.8,0.8,-0.4,-0.4,0.8,0.8,0.2,0.2,0.2,0.07,0,2.6,0.4,-0.4
Bournemouth,Southampton,2025-02-15,W,A,3,1,2,0,0,3,56,0,eng Premier League,32,3,43.8,35.7,14,22,38.9,24,10,41.7,14,58.3,401,2042,991,13,14,17,1,5.9,3,0,0,15,13,5,5,0,0,0,0,0,5,0.0,16.8,14,0.21,0.43,7,50.0,16.7,0,0,0,0,0,42,2,22.0,426,531,80.2,13,41,8,3,34,7352,2806,205,231,88.7,173,200,86.5,39,77,50.6,0,0,0,,0,0,,0,0,0,478,53,13,2,2,18,27,6,5,0,0,0,6,423,14,9,15,13,25,17,2,3,3,0,0,4,3,75.0,658,69,227,270,169,24,658,16,7,9,3,4,7,22,31.8,15,14,4,10,9,25,26,0,1.2,1.2,0.4,0.4,1.1,0.9,1.8,1.8,1.9,0.09,0,1.0,0.26,0.0
Nott'ham Forest,Fulham,2025-02-15,L,A,1,2,-1,0,0,1,45,0,eng Premier League,22,8,68.2,46.4,15,16,48.4,12,7,58.3,5,41.7,281,1515,790,15,10,25,0,0.0,0,0,0,8,12,2,2,0,0,0,0,0,8,50.0,37.4,8,0.13,0.5,2,25.0,17.8,0,1,0,0,0,39,1,15.5,358,441,81.2,5,32,7,3,35,5830,2281,192,209,91.9,106,126,84.1,37,72,51.4,0,0,0,,0,0,,0,1,0,401,39,14,0,3,18,10,4,2,2,0,1,4,356,10,5,18,3,14,10,0,2,1,1,0,10,8,80.0,557,74,193,253,118,15,557,10,7,7,3,0,6,11,54.5,5,10,6,4,8,18,31,0,0.4,0.4,-1.7,-1.7,0.3,0.3,0.6,0.6,0.7,0.05,0,3.4,0.38,1.4
Fulham,Nott'ham Forest,2025-02-15,W,H,2,1,1,0,0,2,55,0,eng Premier League,35,5,17.1,28.8,16,15,51.6,12,5,41.7,6,50.0,447,2208,1377,26,20,15,0,0.0,0,0,0,13,8,3,1,0,1,1,0,0,8,25.0,25.9,24,0.08,0.2,10,41.7,13.9,0,1,0,0,0,45,2,14.2,464,549,84.5,15,40,13,7,49,8613,2944,177,196,90.3,235,259,90.7,43,72,59.7,0,0,0,,0,0,,0,0,0,510,38,9,0,2,33,11,8,2,5,0,1,6,455,20,5,15,4,44,30,4,3,6,1,0,2,1,50.0,651,52,179,290,187,37,651,8,8,2,5,1,5,12,41.7,7,6,3,3,7,15,25,0,2.1,2.1,1.7,1.7,1.6,1.6,-0.1,-0.1,0.4,0.09,0,1.1,0.53,0.1
Manchester City,Newcastle Utd,2025-02-15,W,H,4,0,4,0,0,4,61,0,eng Premier League,43,2,30.2,35.7,8,5,61.5,28,8,28.6,17,60.7,437,2697,1187,19,22,12,0,0.0,0,0,0,5,13,8,7,1,0,0,0,0,3,0.0,22.0,11,0.36,0.57,7,63.6,15.2,0,0,0,0,0,38,2,19.7,564,618,91.3,11,46,4,0,40,9493,2870,312,326,95.7,212,225,94.2,39,59,66.1,0,0,0,,0,0,,0,0,0,578,40,16,3,0,13,13,7,5,2,0,0,8,557,22,8,15,9,19,15,3,1,0,0,0,1,1,100.0,721,64,205,337,189,23,721,10,5,3,7,0,3,4,75.0,1,11,1,10,6,16,20,1,1.9,1.9,1.4,1.4,1.9,1.1,2.1,2.1,2.1,0.17,0,0.4,0.38,0.4
Arsenal,Leicester City,2025-02-15,W,A,2,0,2,0,0,2,60,0,eng Premier League,32,6,12.5,22.0,15,11,57.7,24,14,58.3,8,33.3,403,2048,1086,23,15,11,2,18.2,1,0,0,10,9,4,4,0,0,0,0,0,4,50.0,37.5,11,0.18,0.4,5,45.5,17.1,0,4,0,0,0,42,3,17.2,450,542,83.0,8,37,11,1,71,6948,2665,248,283,87.6,168,189,88.9,21,40,52.5,0,0,0,,0,0,,0,0,0,493,45,10,6,6,18,23,7,7,0,0,4,4,446,15,11,16,15,19,17,0,1,0,1,0,2,2,100.0,650,43,164,311,183,31,650,15,11,3,6,6,6,15,40.0,9,9,2,7,5,20,23,0,1.4,1.4,1.2,1.2,1.3,1.7,0.6,0.6,0.7,0.13,0,0.1,0.07,0.1
